Total,Ambiguous,Word,POS
22,21/1/1,dissentio/is/ire/sensi/sensum,PossibleVerb.
22,20/3/2,vestis/is,f.
22,20/20/2,scientia/ae,f.
22,19/6/3,attineo/es/ere/tinui/tentum,PossibleVerb.
22,19/4/3,commuto/as/are,PossibleVerb.
22,19/3/3,fidelis,e
22,19/3/3,ejicio/eicio/is/ere/eieci/eiectum,PossibleVerb.
22,18/5/4,concito/as/are,PossibleVerb.
22,17/9/5,nudus,adj.
22,17/8/5,defensor/oris,m.
22,16/8/6,cupidus,adj.
22,15/9/7,praecido/is/ere/cidi/cisum,PossibleVerb.
22,15/10/7,frigus/oris,n.
22,15/10/7,excello/is/ere,PossibleVerb.
22,15/10/7,absurdus,adj.
22,14/15/8,destino/as/are,PossibleVerb.
22,14/13/8,produco/is/ere/duxi/ductum,PossibleVerb.
22,14/12/8,praeparo/as/are,PossibleVerb.
22,14/12/8,infirmus,adj.
22,13/13/9,nitor/eris/eris/nixus sum,PossibleVerb.
22,11/34/11,caedes/is,f.
22,10/30/12,initio/as/are,PossibleVerb.
22,10/27/12,vario/as/are,PossibleVerb.
22,10/19/12,lugeo/es/ere/luxi/luctum,PossibleVerb.
22,0/94/22,status/us,m.
22,0/82/22,parens/entis,m.
22,0/60/22,ample,adv.
22,0/54/22,difficile,adv.
22,0/52/22,paco/as/are,PossibleVerb.
22,0/48/22,mortalis/is,m. et f.
22,0/46/22,comitia/orum,n.
22,0/150/22,eodem,adv.
22,0/135/22,primo,adv.
22,0/113/22,meo/as/are,PossibleVerb.
21,9/19/12,incendo/is/ere/cendi/censum,PossibleVerb.
21,9/16/12,acerbus,adj.
21,8/68/13,placo/as/are,PossibleVerb.
21,6/41/15,continuus,adj.
21,6/32/15,frigidus,adj.
21,6/24/15,angustus,adj.
21,4/62/17,pango/is/ere/pepigi/pactum,PossibleVerb.
21,4/32/17,catus,adj.
21,3/42/18,culpo/as/are,PossibleVerb.
21,3/36/18,adsentior/iris/iri/sensus sum,PossibleVerb.
21,21/0/0,X,adj. num.
21,21/0/0,tumor/oris/m,PossibleVerb.
21,21/0/0,spongia/ae,f.
21,21/0/0,spectaculum/i,n.
21,21/0/0,resina/ae,f.
21,21/0/0,quot,pron.
21,21/0/0,Nero/onis,m.
21,21/0/0,mentior/iris/iri/titus sum,PossibleVerb.
21,21/0/0,mediocris,e
21,21/0/0,legatio/onis,f.
21,21/0/0,laetitia/ae,f.
21,21/0/0,invado/is/ere/uasi/uasum,PossibleVerb.
21,21/0/0,humilis,e
21,21/0/0,Homerus/i,m.
21,21/0/0,fastigium/ii,n.
21,21/0/0,extemplo/extempulo,adv.
21,21/0/0,divitiae/ditiae/arum,f. pl.
21,21/0/0,desisto/is/ere/destiti/destitum,PossibleVerb.
21,21/0/0,consolor/aris/ari,PossibleVerb.
21,21/0/0,complures/ium,PossibleVerb.
21,21/0/0,apollo/inis,m.
21,20/7/1,curia/ae,f.
21,20/25/1,habito/as/are,PossibleVerb.
21,20/10/1,militia/ae,f.
21,20/1/1,onus/eris,n.
21,2/79/19,motus/us,m.
21,2/44/19,cursus/us,m.
21,2/43/19,occultus,adj.
21,19/8/2,litus/littus/oris,n.
21,19/6/2,adulescentia/adolescentia/ae,f.
21,19/4/2,Marcus/i,m.
21,19/2/2,perniciosus,adj.
21,18/4/3,superbus,adj.
21,18/4/3,everto/is/ere/uerti/uersum,PossibleVerb.
21,18/3/3,voluntarius,adj.
21,18/3/3,sperno/is/ere/spreui/spretum,PossibleVerb.
21,18/3/3,rotundus/a/um (rut-),PossibleVerb.
21,18/3/3,comprimo/is/ere/pressi/pressum,PossibleVerb.
21,17/5/4,area/ae,f.
21,16/8/5,effundo/is/ere/fudi/fusum,PossibleVerb.
21,16/7/5,propero/as/are,PossibleVerb.
21,16/6/5,deleo/es/ere/evi/etum,PossibleVerb.
21,16/25/5,doctus,adj.
21,15/12/6,concilium/ii,n.
21,14/16/7,egeo/es/ere/egui,PossibleVerb.
21,14/11/7,deicio/is/ere/ieci/iectum,PossibleVerb.
21,14/10/7,studiosus,adj.
21,13/25/8,dolus/i,m.
21,13/17/8,auditor/oris,m.
21,13/12/8,immineo/es/ere,PossibleVerb.
21,12/11/9,imperitus,adj.
21,11/50/10,dominium/ii,n.
21,11/13/10,molestus,adj.
21,10/19/11,vacuus,adj.
21,10/17/11,potio/ionis,f.
21,1/90/20,adno/as/are,PossibleVerb.
21,1/47/20,puerus,adj.
21,0/67/21,praeceptum/i,n.
21,0/60/21,armus/i,m.
21,0/50/21,levo/as/are,PossibleVerb.
21,0/50/21,levo/as/are,PossibleVerb.
21,0/46/21,nihilo,adv.
21,0/46/21,inimicus/i,m.
21,0/44/21,Fabius/i,m.
21,0/34/21,Claudius,adj.
21,0/121/21,legatum/i,n.
20,8/66/12,fidus,adj.
20,7/86/13,poto/as/are,PossibleVerb.
20,5/28/15,exiguus,adj.
20,3/32/17,arbor/oris,f.
20,20/0/0,turpitudo/dinis,f.
20,20/0/0,tecum/pron. contr. tecum = cum te,PossibleVerb.
20,20/0/0,Sicilia/ae,f.
20,20/0/0,seditio/onis,f.
20,20/0/0,satius,adv.
20,20/0/0,rogatio/ionis,f.
20,20/0/0,retro,adv.
20,20/0/0,renuntio/as/are,PossibleVerb.
20,20/0/0,qualitas/atis,f.
20,20/0/0,proprietas/atis,f.
20,20/0/0,perturbatio/onis,f.
20,20/0/0,pergo/is/ere/perrexi/perrectum,PossibleVerb.
20,20/0/0,pariter,adv.
20,20/0/0,nusquam,adv.
20,20/0/0,molestia/ae,f.
20,20/0/0,medicina/ae,f.
20,20/0/0,liberalis,e
20,20/0/0,jumentum/i,n.
20,20/0/0,ignarus,adj.
20,20/0/0,gladius/i,m.
20,20/0/0,exordium/i,n.
20,20/0/0,evidens/entis,PossibleVerb.
20,20/0/0,em,interj.
20,20/0/0,ecce,adv.
20,20/0/0,difficultas/atis,f.
20,20/0/0,deprecor/aris/ari,PossibleVerb.
20,20/0/0,depello/is/ere/puli/pulsum,PossibleVerb.
20,20/0/0,contego/is/ere/texi/tectum,PossibleVerb.
20,20/0/0,clam,adv.
20,20/0/0,castellum/i,n.
20,2/50/18,apiscor/eris/i/aptus sum,PossibleVerb.
20,2/46/18,apparo/as/are,PossibleVerb.
20,2/36/18,festus,adj.
20,2/35/18,Carthaginiensis,e
20,2/27/18,prosperus,adj.
20,19/3/1,custos/odis,m.
20,19/2/1,libertus/i,m.
20,19/11/1,creditor/oris,m.
20,19/1/1,auspicium/ii,n.
20,18/5/2,adfecto/as/are,PossibleVerb.
20,17/9/3,cresco/is/ere/creui/cretum,PossibleVerb.
20,17/8/3,alveus/i,m.
20,17/4/3,reicio/is/ere/ieci/iectum,PossibleVerb.
20,17/4/3,latro/onis,m.
20,17/3/3,amplector/eris/i/amplexus sum,PossibleVerb.
20,17/12/3,statua/ae,f.
20,16/6/4,illustris,e
20,16/5/4,abscedo/is/ere/cessi/cessum,PossibleVerb.
20,16/15/4,exitus/us,m.
20,16/13/4,duro/as/are,PossibleVerb.
20,15/7/5,discipulus/i,m.
20,15/6/5,aestivus,adj.
20,14/34/6,gesto/as/are,PossibleVerb.
20,12/25/8,avis/is,f.
20,12/13/8,repugno/as/are,PossibleVerb.
20,11/21/9,lenio/is/ire/iui/itum,PossibleVerb.
20,11/15/9,munio/is/ire/iui/itum : fortifier/construire/abriter/proteger (munitus,adj.
20,11/14/9,permaneo/es/ere/mansi/mansum,PossibleVerb.
20,10/27/10,constanter,adv.
20,0/93/20,jusso/ere,PossibleVerb.
20,0/86/20,paulo,adv.
20,0/82/20,par/paris,m.
20,0/69/20,vetera/um,n.
20,0/65/20,morum/i,n.
20,0/64/20,plebes/ei,f.
20,0/60/20,Latinus/i,m.
20,0/57/20,justum/i,n.
20,0/54/20,peccatum/i,n.
20,0/50/20,excido/is/ere/cidi,PossibleVerb.
20,0/47/20,calda/calida/ae,f.
20,0/44/20,Cornelius/i,m.
20,0/40/20,extinguo/is/ere/stinxi/strinctum,PossibleVerb.
20,0/40/20,exstinguo/is/ere/stinxi/stinctum,PossibleVerb.
20,0/40/20,carmen/minis,n.
20,0/40/20,carmen/minis,n.
20,0/39/20,aegre,adv.
20,0/36/20,comito/as/are,PossibleVerb.
20,0/153/20,item,adv.
20,0/151/20,optimum/i,n.
19,9/16/10,tergum/i,n.
19,7/18/12,robur/robus/oris,n.
19,6/23/13,delinquo/is/ere/liqui/lictum,PossibleVerb.
19,6/19/13,odor/odos/oris,m.
19,2/59/17,paratus,adj.
19,2/36/17,adsentio/is/ere/sensi/sensum,PossibleVerb.
19,19/0/0,usitatus,adj.
19,19/0/0,subtilis,e
19,19/0/0,set,conj.
19,19/0/0,rumpo/is/ere/rupi/ruptum,PossibleVerb.
19,19/0/0,ripa/ae,f.
19,19/0/0,resurgo/is/ere/rexi/rectum,PossibleVerb.
19,19/0/0,restitutio/onis,f.
19,19/0/0,recito/as/are,PossibleVerb.
19,19/0/0,promoveo/es/ere/moui/motum,PossibleVerb.
19,19/0/0,piper/eris,n.
19,19/0/0,pignus/oris,n.
19,19/0/0,penitus,(penite) adv.
19,19/0/0,patrimonium/i,n.
19,19/0/0,partitio/onis,f.
19,19/0/0,oppianicus/i,m.
19,19/0/0,observatio/onis,f.
19,19/0/0,neu/neve,conj.
19,19/0/0,musculus/i,m.
19,19/0/0,juventus/tutis,f.
19,19/0/0,intentio/onis,f.
19,19/0/0,humanitas/atis,f.
19,19/0/0,Hasdrubal/alis,m.
19,19/0/0,haruspex/icis,m.
19,19/0/0,Gratianus/i,m.
19,19/0/0,gaudium/ii,n.
19,19/0/0,fiducia/ae,f.
19,19/0/0,favor/oris,m.
19,19/0/0,expositio/ionis,f.
19,19/0/0,duodecim,num.
19,19/0/0,dumtaxat,conj.
19,19/0/0,displiceo/es/ere/cui/citum,PossibleVerb.
19,19/0/0,diduco/is/ere/duxi/ductum,PossibleVerb.
19,19/0/0,deinceps,adv.
19,19/0/0,constitutio/ionis,f.
19,19/0/0,commemoro/as/are,PossibleVerb.
19,19/0/0,clades/is,f.
19,19/0/0,cancer/cri,m.
19,19/0/0,benignitas/atis,f.
19,19/0/0,Bassus/i,m.
19,19/0/0,aedifico/as/are,PossibleVerb.
19,19/0/0,administratio/ionis,f.
19,19/0/0,accessio/onis,f.
19,18/2/1,fames/is,f.
19,17/6/2,adtendo/is/ere/tendi/tentum,PossibleVerb.
19,17/3/2,patefio/is/fieri,PossibleVerb.
19,17/2/2,niger/gra/grum,PossibleVerb.
19,16/7/3,vetustas/atis,f.
19,16/4/3,siquis,conj. + pron.
19,16/3/3,tribunicius,adj.
19,16/3/3,prospicio/is/ere/spexi/spectum,PossibleVerb.
19,15/5/4,priscus,adj.
19,15/5/4,innocens/entis,PossibleVerb.
19,15/25/4,reliquiae/arum,f. pl.
19,14/8/5,dimidius,adj.
19,14/7/5,pudeo/es/ere/ui,itum
19,14/7/5,accio/is/ire/acciui/accitum : faire venir/mander (accitus,adj.
19,13/21/6,quies/etis,f.
19,12/39/7,aequo/as/are,PossibleVerb.
19,12/34/7,hostia/ae,f.
19,12/14/7,color/oris,m.
19,11/19/8,sal/salis,m.
19,11/12/8,Juno/onis,f.
19,10/45/9,divino/as/are,PossibleVerb.
19,1/36/18,pala/ae,f.
19,1/36/18,incommodus,adj.
19,0/83/19,forum/i,n.
19,0/67/19,pedo/is/ere/pepedi/peditum,PossibleVerb.
19,0/57/19,honesto/as/are,PossibleVerb.
19,0/54/19,porrus/i,m.
19,0/54/19,porrum/i,m.
19,0/54/19,breve/is,n.
19,0/46/19,condio/is/ire/iui/itum,PossibleVerb.
19,0/46/19,barbarus,adj.
19,0/43/19,atticus/i,m.
18,9/36/9,mano/as/are,PossibleVerb.
18,8/17/10,quadragesimus,adj.
18,8/17/10,circus/i,m.
18,7/32/11,honestas/atis,f.
18,7/20/11,contero/is/ere/triui/tritum,PossibleVerb.
18,6/67/12,libra/ae,f.
18,6/28/12,ludo/is/ere/lusi/lusum,PossibleVerb.
18,6/22/12,Rhodius,adj.
18,5/25/13,Hercules/is,m.
18,5/24/13,ambio/is/ire/ii/itum,PossibleVerb.
18,4/44/14,navo/as/are,PossibleVerb.
18,4/41/14,serus,adj.
18,3/46/15,honoro/as/are,PossibleVerb.
18,18/1/0,cesso/as/are,PossibleVerb.
18,18/0/0,vitupero/as/are,PossibleVerb.
18,18/0/0,videlicet,adv.
18,18/0/0,utrimque,adv.
18,18/0/0,triduum/i,n.
18,18/0/0,ternus/ae/a,PossibleVerb.
18,18/0/0,temeritas/atis,f.
18,18/0/0,subdo/is/ere/didi/ditum,PossibleVerb.
18,18/0/0,stipendium/ii,n.
18,18/0/0,specillum/i,n.
18,18/0/0,refello/is/ere/felli,PossibleVerb.
18,18/0/0,quinquaginta,num.
18,18/0/0,provoco/as/are,PossibleVerb.
18,18/0/0,piscis/is,m.
18,18/0/0,perago/is/ere/egi/actum,PossibleVerb.
18,18/0/0,ornamentum/i,n.
18,18/0/0,nobiscum,pron. contr.
18,18/0/0,nimirum,adv.
18,18/0/0,Metellus/i,m.
18,18/0/0,lucrum/i,n.
18,18/0/0,iniquitas/atis,f.
18,18/0/0,hercule,interj.
18,18/0/0,exhaurio/is/ire/hausi/haustum,PossibleVerb.
18,18/0/0,exceptio/ionis,f.
18,18/0/0,erga,prep. + acc.
18,18/0/0,divinatio/onis,f.
18,18/0/0,diuturnus,adj.
18,18/0/0,distribuo/is/ere/tribui/tributum,PossibleVerb.
18,18/0/0,decemvir/decemver/iri,m.
18,18/0/0,crus/cruris,n.
18,18/0/0,conclusio/onis,f.
18,18/0/0,athenae/arum,f. pl.
18,18/0/0,antecedo/is/ere/cessi/cessum,PossibleVerb.
18,18/0/0,anceps/cipitis,PossibleVerb.
18,18/0/0,alioqui,adv.
18,18/0/0,abraham/am ou ae,npr. m.
18,17/5/1,ostento/as/are,PossibleVerb.
18,17/3/1,censor/oris,m.
18,17/1/1,subigo/is/ere/egi/actum,PossibleVerb.
18,17/1/1,intervenio/is/ire/ueni/uentum,PossibleVerb.
18,16/3/2,prodigium/ii,n.
18,16/3/2,orestes/is,m.
18,16/3/2,aro/as/are,PossibleVerb.
18,16/2/2,neuter/tra/trum,PossibleVerb.
18,16/2/2,modestus,adj.
18,15/6/3,furor/oris,m.
18,15/4/3,praescribo/is/ere/scripsi/scriptum,PossibleVerb.
18,15/3/3,distraho/is/ere/traxi/tractum,PossibleVerb.
18,15/3/3,confido/is/ere/confisus sum,PossibleVerb.
18,14/9/4,nudo/as/are,PossibleVerb.
18,14/6/4,uro/is/ere/ussi/ustum,PossibleVerb.
18,14/5/4,praesumo/is/ere/sumpsi/sumptum,PossibleVerb.
18,14/5/4,ferox/ocis,PossibleVerb.
18,14/4/4,reduco/is/ere/duxi/ductum,PossibleVerb.
18,13/7/5,evoco/as/are,PossibleVerb.
18,13/14/5,prudentia/ae,f.
18,12/9/6,solidus/soldus,adj.
18,12/9/6,fortuitus,adj.
18,12/12/6,vallum/i,n.
18,12/11/6,centuria/ae,f.
18,12/10/6,ceno/as/are,PossibleVerb.
18,11/9/7,Tarquinius/ii,m.
18,11/16/7,consido/is/ere/sedi/sessum,PossibleVerb.
18,11/11/7,perturbo/as/are,PossibleVerb.
18,11/11/7,egregius,adj.
18,10/17/8,labo/as/are,PossibleVerb.
18,10/14/8,misericordia/ae,f.
18,1/44/17,ico/is/ere/ici/ictum,PossibleVerb.
18,1/44/17,icio/ici/ictum/3,PossibleVerb.
18,1/33/17,Stoicus,adj.
18,0/93/18,regia/ae,f.
18,0/85/18,singula/ae,f.
18,0/85/18,proximum/i,n.
18,0/82/18,secundo/as/are,PossibleVerb.
18,0/61/18,constitutum/i,n.
18,0/59/18,mandatum/i,n.
18,0/50/18,contingo/is/ere,PossibleVerb.
18,0/45/18,barbarus/i,m.
18,0/38/18,immortales/ium,m. pl.
18,0/37/18,aegreo/es/ere,intr.
18,0/36/18,palam,adv.
18,0/36/18,laeto/as/are,PossibleVerb.
18,0/36/18,festum/i,n.
18,0/34/18,asius,adj.
18,0/33/18,Valerius,adj.
18,0/30/18,aurelius,adj.
18,0/29/18,vas/vasis,n.
17,8/22/9,comes/itis,m.
17,8/14/9,advoco/as/are,PossibleVerb.
17,7/15/10,stultus,adj.
17,6/19/11,urbanus,adj.
17,6/19/11,aridus/ardus,adj.
17,3/30/14,consularis,e
17,3/26/14,punio/is/ire/iui/itum,PossibleVerb.
17,2/24/15,vomo/is/ere/uomui/uomitum,PossibleVerb.
17,17/4/0,paries/etis,m.
17,17/0/0,vexo/as/are,PossibleVerb.
17,17/0/0,tyrannus/i,m.
17,17/0/0,torquatus,adj.
17,17/0/0,ter,adv.
17,17/0/0,tanquam,adv.
17,17/0/0,subtraho/is/ere/traxi/tractum,PossibleVerb.
17,17/0/0,studeo/es/ere/ui,PossibleVerb.
17,17/0/0,stipulatio/onis,f.
17,17/0/0,sinus/us,m.
17,17/0/0,rationalis,e
17,17/0/0,rado/is/ere/rasi/rasum,PossibleVerb.
17,17/0/0,quantitas/atis,f.
17,17/0/0,praeterquam,adv.
17,17/0/0,perfrico/as/are,PossibleVerb.
17,17/0/0,nunquam,adv.
17,17/0/0,nitrum/i,n.
17,17/0/0,leviter,adv.
17,17/0/0,Julius/ii,m.
17,17/0/0,interpretatio/onis,f.
17,17/0/0,interimo/interemo/is/ere/emi/emptum,PossibleVerb.
17,17/0/0,infundo/is/ere/fudi/fusum,PossibleVerb.
17,17/0/0,hujuscemodi,adv.
17,17/0/0,herba/ae,f.
17,17/0/0,Furius/i,m.
17,17/0/0,excusatio/ionis,f.
17,17/0/0,dudum,adv.
17,17/0/0,Demosthenes/is,m.
17,17/0/0,cyathus/i,m.
17,17/0/0,crocum/i,n.
17,17/0/0,criminor/aris/ari/atus sum,PossibleVerb.
17,17/0/0,codex/codicis,m.
17,17/0/0,angelus/i,m.
17,17/0/0,ancilla/ae,f.
17,17/0/0,aemilianus/i,m.
17,17/0/0,aedilis/is,m.
17,17/0/0,adligo/(all-)/as/are,PossibleVerb.
17,16/3/1,dolium/ii,n.
17,16/2/1,vasto/as/are,PossibleVerb.
17,16/2/1,possessor/oris,m.
17,16/1/1,redimo/is/ere/emi/emptum,PossibleVerb.
17,16/1/1,obeo/is/ire/ii/itum,PossibleVerb.
17,16/1/1,diluo/is/ere/dilui/dilutum,PossibleVerb.
17,16/1/1,convivium/ii,n.
17,15/6/2,aegyptus/i,f.
17,15/5/2,illustro/as/are,PossibleVerb.
17,15/3/2,fungor/eris/i/functus sum,PossibleVerb.
17,15/3/2,colloquium/ii,n.
17,15/2/2,cotidianus,adj.
17,15/2/2,catulus/i,m.
17,15/2/2,adsiduus,adj.
17,15/10/2,ferio/is/ire,PossibleVerb.
17,14/6/3,valde/valide,adv.
17,14/5/3,regula/ae,f.
17,14/5/3,maleficium/i,n.
17,14/4/3,supprimo/is/ere/pressi/pressum,PossibleVerb.
17,14/4/3,periculosus,adj.
17,14/4/3,funus/eris,n.
17,14/4/3,dirigo/is/ere/direxi/directum : mettre en ligne droite/aligner/ranger/diriger (directus,adj.
17,12/8/5,hiems/hiemps/hiemis,m.
17,12/7/5,ardeo/es/ere/arsi/arsurus,PossibleVerb.
17,12/17/5,linum/i,n.
17,12/12/5,audacia/ae,f.
17,11/12/6,sileo/es/ere /ui/-,PossibleVerb.
17,11/10/6,abicio/is/ere/abieci/abiectum,PossibleVerb.
17,10/17/7,mollio/is/ire/iui/itum,PossibleVerb.
17,10/11/7,rhetorice/ae,f.
17,10/11/7,abundo/as/are,PossibleVerb.
17,10/10/7,rescribo/is/ere/scripsi/scriptum,PossibleVerb.
17,1/33/16,obsido/is/ere,PossibleVerb.
17,1/31/16,Julianus,adj.
17,0/73/17,mortuus/i,m.
17,0/72/17,parens/entis,comm.
17,0/61/17,turpe,adv.
17,0/55/17,auctoro/as/are,PossibleVerb.
17,0/53/17,commode,adv.
17,0/47/17,edictum/i,n.
17,0/46/17,juror/aris/ari,PossibleVerb.
17,0/46/17,conjicio/is/ere/ieci/iectum,PossibleVerb.
17,0/36/17,familiaris/is,m.
17,0/35/17,Romulus/i,m.
17,0/35/17,Romulus,adj.
17,0/35/17,Marcianus/i,m.
17,0/35/17,Carthaginienses/ium,m.
17,0/33/17,salio/is/ire/salui/saltum,PossibleVerb.
17,0/32/17,Licinius,adj.
17,0/29/17,exterus,adj.
16,9/62/7,genero/as/are,PossibleVerb.
16,9/17/7,secerno/is/ere/creui/cretum,PossibleVerb.
16,9/13/7,convinco/is/ere/uici/uictum,PossibleVerb.
16,9/12/7,augur/uris,m.
16,9/10/7,musicus,adj.
16,8/17/8,labor/eris/i/lapsus sum,PossibleVerb.
16,7/28/9,decus/oris,n.
16,7/16/9,mutuus,adj.
16,7/16/9,intestatus,adj.
16,7/14/9,floreo/es/ere/ui,PossibleVerb.
16,4/61/12,pando/is/ere/pandi/passum,PossibleVerb.
16,3/49/13,latus/eris,n.
16,3/25/13,annalis,e
16,2/76/14,libro/as/are,PossibleVerb.
16,2/42/14,animalis,e
16,16/1/0,indutiae/induciae/arum,f. pl.
16,16/0/0,usquam,adv.
16,16/0/0,urina/ae,f.
16,16/0/0,transigo/is/ere/egi/actum,PossibleVerb.
16,16/0/0,torqueo/es/ere/torsi/tortum,PossibleVerb.
16,16/0/0,terminus/i,m.
16,16/0/0,sexus/us,m.
16,16/0/0,servilis,e
16,16/0/0,quatenus,adv.
16,16/0/0,pudicitia/ae,f.
16,16/0/0,praefero/fers/ferre/tuli/latum,PossibleVerb.
16,16/0/0,praecedo/is/ere/cessi/cessum,PossibleVerb.
16,16/0/0,obtempero/as/are,PossibleVerb.
16,16/0/0,nequaquam,adv.
16,16/0/0,necessitudo/inis,f.
16,16/0/0,mutatio/onis/f,PossibleVerb.
16,16/0/0,limes/itis,m.
16,16/0/0,invicem,adv.
16,16/0/0,inguen/inis,n.
16,16/0/0,immortalitas/atis,f.
16,16/0/0,imber/bris,m.
16,16/0/0,hasta/ae,f.
16,16/0/0,haereo/es/ere/haesi/haesum,PossibleVerb.
16,16/0/0,formula/ae,f.
16,16/0/0,flagitium/ii,n.
16,16/0/0,factito/as/are,PossibleVerb.
16,16/0/0,extenuo/as/are,PossibleVerb.
16,16/0/0,exclamo/as/are,PossibleVerb.
16,16/0/0,discerno/is/ere/creui/cretum,PossibleVerb.
16,16/0/0,crudelis,e
16,16/0/0,credibilis,e
16,16/0/0,cohaereo/es/ere/haesi/haesum,PossibleVerb.
16,16/0/0,coerceo/coherceo/es/ere/cui/citum,PossibleVerb.
16,16/0/0,circumvenio/is/ire/ueni/uentum,PossibleVerb.
16,16/0/0,aristoteles/is,m.
16,16/0/0,approbatio/onis,f.
16,16/0/0,alibi,adv.
16,16/0/0,aestas/tatis,f.
16,16/0/0,aerugo/inis,f.
16,15/6/1,cassus,adj.
16,15/3/1,fur/furis,m.
16,15/2/1,precor/aris/atus sum,PossibleVerb.
16,15/1/1,concordia/ae,f.
16,14/3/2,frons/ontis,f.
16,14/23/2,passus/us,m.
16,14/2/2,jejunus,adj.
16,14/2/2,infestus,adj.
16,14/2/2,fulmen/inis,n.
16,13/8/3,arceo/es/ere/ui,PossibleVerb.
16,13/4/3,describo/is/ere/scripsi/scriptum,PossibleVerb.
16,13/37/3,venia/ae,f.
16,13/3/3,excuso/as/are,PossibleVerb.
16,12/9/4,cena/ae,f.
16,12/8/4,velo/as/are,PossibleVerb.
16,12/8/4,cera/ae,f.
16,12/5/4,congruo/is/ere/ui,PossibleVerb.
16,11/7/5,seco/as/are/secui/sectum,PossibleVerb.
16,11/7/5,compleo/es/ere/pleui/pletum,PossibleVerb.
16,11/6/5,veho/is/ere/uexi/uectum,PossibleVerb.
16,10/8/6,dedecus/oris,n.
16,10/13/6,concilio/as/are,PossibleVerb.
16,10/10/6,calor/oris,m.
16,1/84/15,consultus,adj.
16,1/31/15,sinister/tra/trum,PossibleVerb.
16,1/29/15,ambiguus,adj.
16,1/23/15,nefarius,adj.
16,0/67/16,par/paris,n.
16,0/62/16,pactus,adj.
16,0/62/16,divinum/i,n.
16,0/52/16,sanguen/inis/n. (arch.),PossibleVerb.
16,0/44/16,Sabinus,adj.
16,0/42/16,postremo,adv.
16,0/37/16,praefectus/i,m.
16,0/37/16,insigne/is,n.
16,0/35/16,incommodum/i,n.
16,0/33/16,Stoicus/i,m.
16,0/33/16,asia/ae,f.
16,0/31/16,suspico/as/are,PossibleVerb.
16,0/30/16,grammaticus/a,um.
16,0/147/16,malum,adv. interj.
16,0/114/16,publicus/i,m.
15,9/9/6,appono/is/ere/posui/positum,PossibleVerb.
15,9/33/6,valens/entis,PossibleVerb.
15,9/12/6,siccus,adj.
15,8/9/7,impius,adj.
15,6/20/9,promptus,adj.
15,6/20/9,frequento/as/are,PossibleVerb.
15,5/34/10,canis/is,m. et f.
15,5/15/10,spolio/as/are,PossibleVerb.
15,4/34/11,sacro/as/are,PossibleVerb.
15,4/21/11,salto/as/are,PossibleVerb.
15,4/20/11,commentarius/i,m.
15,2/37/13,occulo/is/ere/cului/cultum : cacher (occultus,adj.
15,2/33/13,ignotus,adj.
15,2/29/13,juvenis,e
15,15/4/0,miseria/ae,f.
15,15/1/0,sacerdotium/i,n.
15,15/0/0,veluti,adv.
15,15/0/0,utiliter,adv.
15,15/0/0,ubicumque/ubicunque/ubiquomque,adv.
15,15/0/0,trecenti/a/ae,PossibleVerb.
15,15/0/0,subsum/es/esse/fui,PossibleVerb.
15,15/0/0,subsidium/ii,n.
15,15/0/0,squama/ae,f.
15,15/0/0,seges/etis,f.
15,15/0/0,secus,adv.
15,15/0/0,schola/ae,f.
15,15/0/0,redundo/as/are,PossibleVerb.
15,15/0/0,promulgo/as/are,PossibleVerb.
15,15/0/0,pituita/ae,f.
15,15/0/0,passim,adv.
15,15/0/0,obruo/is/ere/obrui/obrutum,PossibleVerb.
15,15/0/0,obnoxius,adj.
15,15/0/0,nanciscor/eris/i/nactus sum,PossibleVerb.
15,15/0/0,magnopere,adv.
15,15/0/0,Kal,n.
15,15/0/0,itero/as/are,PossibleVerb.
15,15/0/0,intumesco/is/ere/ui/-,PossibleVerb.
15,15/0/0,intercedo/is/ere/cessi/cessum/ere,PossibleVerb.
15,15/0/0,impune,adv.
15,15/0/0,imploro/as/are,PossibleVerb.
15,15/0/0,ibidem,adv.
15,15/0/0,fundamentum/i,n.
15,15/0/0,fulvus,adj.
15,15/0/0,exuo/is/ere/exui/exutum,PossibleVerb.
15,15/0/0,exorno/as/are,PossibleVerb.
15,15/0/0,dubitatio/ionis,f.
15,15/0/0,dimico/as/are,PossibleVerb.
15,15/0/0,deterreo/is/ere/terrui/territum,PossibleVerb.
15,15/0/0,defectio/ionis,f.
15,15/0/0,coram,prep. et adv.
15,15/0/0,confugio/is/ere,PossibleVerb.
15,15/0/0,concupisco/is/ere/cupiui/pitum,PossibleVerb.
15,15/0/0,codicillus/i,m.
15,15/0/0,celeriter,adv.
15,15/0/0,celeritas/atis,f.
15,15/0/0,carcer/eris,m.
15,15/0/0,bestia/ae,f.
15,15/0/0,angulus/i,m.
15,15/0/0,aedificium/ii,n.
15,15/0/0,abduco/is/ere/duxi/ductum,PossibleVerb.
15,14/2/1,ingenuus,adj.
15,14/2/1,centurio/ionis,m.
15,14/2/1,articulus/i,m.
15,14/11/1,licentia/ae,f.
15,14/1/1,venustus,adj.
15,13/7/2,supplico/as/are,PossibleVerb.
15,13/7/2,claudus,adj.
15,13/5/2,arbiter/tri,PossibleVerb.
15,13/2/2,immanis,e
15,12/4/3,religiosus,adj.
15,12/3/3,incurro/is/ere/curri/cursum,PossibleVerb.
15,12/3/3,incedo/is/ere/incessi/incessum,PossibleVerb.
15,11/6/4,incresco/is/ere/crui,PossibleVerb.
