Total,Ambiguous,Word,POS
5820,5733/102/87,nos/nostrum,pron. pl.
4640,4640/0/0,et,conj. adv.
4294,2208/3169/2086,sum/es/esse/fui,PossibleVerb.
3270,0/5760/3270,qui/quae/quod,pron. rel.
2705,2705/0/0,in/indu,prep. + acc. ou + abl.
2645,0/5196/2645,quis/quae/quid,pron. interr.
2093,2093/0/0,non,adv. neg.
1904,1223/846/681,is/ea/id,adj. et pron.
1634,985/806/649,hic/haec/hoc,adj. pron.
1524,1524/0/0,ut/utut,conj. sub. + ind. ou subj.
1301,1301/0/0,ad,prep. + acc.
1286,839/509/447,ille/illa/illud,pron.
1173,1173/0/0,si/sei,conj. sub.
1158,812/409/346,dico/is/ere/dixi/dictum,PossibleVerb.
1098,1/3021/1097,edo/edis/esse/edi/esum,PossibleVerb.
1072,1072/0/0,sed,conj.
899,437/754/462,a/ab/abs,prep. + abl.
888,845/131/43,noster/tra/trum,adj. pron.
862,862/0/0,ipse/ipsa/ipsum,pron.
832,815/19/17,possum/potes/posse/potui,PossibleVerb.
831,831/0/0,de,prep. + abl.
751,751/0/0,enim,conj.
699,612/103/87,res/rei,f.
694,694/0/0,aut,conj. coord.
660,585/91/75,deus/i,m.
613,578/39/35,video/es/ere/uidi/uisum,PossibleVerb.
591,571/29/20,tu/tui,sing. pron.
570,197/660/373,omnis,e
570,10/1116/560,cum/quom/quum,prep. + abl. et adv.
556,0/1116/556,cum,conj.
555,500/83/55,facio/is/ere/feci/factum,PossibleVerb.
528,528/0/0,ex,prep. + abl.
512,512/0/0,nec,adv.
507,507/0/0,etiam,adv.
483,465/19/18,habeo/es/ere/bui/bitum,PossibleVerb.
465,465/0/0,autem,conj. coord.
464,464/0/0,per,prep. + acc.
436,292/165/144,magnus,adj.
422,405/26/17,ego/mei,pron.
419,207/333/212,alius/a/ud,pron.
408,408/0/0,homo/minis,m.
402,266/164/136,volo/uis/uelle/uolui,PossibleVerb.
395,301/149/94,se/sui,pron. refl.
389,389/0/0,atque,conj. coord.
388,388/0/0,ac,conj. coord.
381,361/30/20,vos/uestrum,pl. pron.
353,353/0/0,quidem,adv.
351,152/285/199,bonus,adj.
345,345/0/0,tamen/attamen,adv.
340,340/0/0,nihil,pron.
334,334/0/0,causa/caussa/ae,f.
329,223/127/106,idem/eadem/idem,adj. pron.
318,224/154/94,fio/is/fieri/factus sum,PossibleVerb.
317,13/466/304,verus,adj.
314,23/455/291,multus,adj.
302,269/60/33,iste/a/ud,pron.
301,301/0/0,jam/jamjam,adv.
298,298/0/0,neque,conj. coord.
292,292/0/0,nam,conj.
292,0/754/292,a,interj.
289,77/424/212,suus/a/um,adj. et pron.
287,0/660/287,omne/is,n.
282,282/0/0,vel,adv.
280,280/0/0,quia,conj. sub.
279,222/71/57,unus/a/um,sing.
276,169/173/107,aliquis/a/id,pron.
273,273/0/0,apud/aput,prep. + acc.
267,0/438/267,ito/avi/1,intr.
257,257/0/0,pro,prep. + abl.
257,257/0/0,nunc,adv.
257,102/258/155,quisque/quaeque/quidque,pron.
255,255/0/0,inter,prep. + acc.
255,176/100/79,do/das/dare/dedi/datum,PossibleVerb.
247,0/1323/247,quod,conj. sub.
245,237/27/8,tuus,adj.
243,243/0/0,verbum/i,n.
242,242/0/0,nisi,conj. sub.
240,240/0/0,sic/seic,adv.
235,183/57/52,ago/is/ere/egi/actum,PossibleVerb.
231,212/21/19,debeo/es/ere/ui/itum,PossibleVerb.
228,213/16/15,credo/is/ere/didi/ditum,PossibleVerb.
223,223/0/0,quidam/quaedam/quoddam/quiddam,PossibleVerb.
218,61/557/157,eo/is/ire/iui/itum,PossibleVerb.
216,216/0/0,ergo,conj.
214,214/0/0,S/abreviation de salutem [dat],PossibleVerb.
213,86/175/127,venio/is/ire/ueni/uentum,PossibleVerb.
213,185/46/28,nullus,adj.
211,158/78/53,animus/i,m.
211,102/154/109,tantus,adj.
210,51/259/159,modus/i,m.
197,197/0/0,tempus/oris,n.
196,162/42/34,dominus/i,m.
195,172/26/23,puto/as/are,PossibleVerb.
191,47/185/144,primus,adj.
189,155/42/34,scio/is/ire/sciui/scitum,PossibleVerb.
187,96/116/91,utor/eris/i/usus sum,PossibleVerb.
185,185/0/0,inquit/vb. defectif,PossibleVerb.
185,185/0/0,an,conj.
185,170/22/15,nomen/inis,n.
181,118/91/63,pars/partis,f.
174,174/0/0,ratio/onis,f.
174,164/30/10,vester/tra/trum,PossibleVerb.
174,122/75/52,vita/ae,f.
173,137/39/36,audio/is/ire/iui/itum,PossibleVerb.
169,169/0/0,corpus/oris,n.
168,168/0/0,tam,adv.
168,168/0/0,sicut,adv.
164,84/103/80,scribo/is/ere/scripsi/scriptum,PossibleVerb.
163,0/361/163,ita,adv.
160,160/0/0,mors/mortis,f.
160,160/0/0,igitur/adv.,conj.
160,151/10/9,filius/ii,m.
158,27/228/131,sino/is/ere/siui/situm,PossibleVerb.
158,27/164/131,parvus,adj.
158,103/67/55,fero/fers/ferre/tuli/latum,PossibleVerb.
157,150/8/7,quaero/is/ere/siui/situm,PossibleVerb.
152,75/117/77,pater/tris,m.
146,130/19/16,accipio/is/ere/cepi/ceptum : recevoir/apprendre (acceptus,adj.
145,132/14/13,sequor/eris/i/secutus sum,PossibleVerb.
144,39/262/105,nascor/eris/i/natus sum,PossibleVerb.
144,0/584/144,hoc,adv.
142,110/61/32,dies/ei,m. et f.
141,141/0/0,loquor/eris/i/locutus sum,PossibleVerb.
140,122/21/18,doceo/es/ere/cui/ctum,PossibleVerb.
138,2/1261/136,queo/is/ire/ii ou iui/itum,PossibleVerb.
137,137/0/0,virtus/utis,f.
135,135/0/0,tum,adv.
135,135/0/0,dum,conj. sub.
135,104/47/31,vivo/is/ere/uixi/uictum,PossibleVerb.
134,96/51/38,quisquam/quaequam/quidquam ou quic-,PossibleVerb.
134,94/59/40,judico/as/are,PossibleVerb.
134,1/395/133,neo/es/ere/nevi/netum,PossibleVerb.
133,85/71/48,vir/uiri,m.
133,118/16/15,intellego/intelligo/is/ere/lexi/lectum,PossibleVerb.
132,85/72/47,sentio/is/ire/sensi/sensum,PossibleVerb.
132,56/147/76,lego/is/ere/legi/lectum,PossibleVerb.
132,132/0/0,post/adv,prep. + acc.
131,0/393/131,ne,conj. sub. + subj.
131,0/393/131,ne,adv.
129,84/57/45,jus/iuris,n.
128,15/224/113,malus,adj.
124,5/167/119,genus/eris,n.
124,124/0/0,oratio/onis,f.
122,60/101/62,totus,adj.
122,58/137/64,lex/legis,f.
121,121/0/0,quasi,conj.
119,119/0/0,semper,adv.
119,106/20/13,voco/as/are,PossibleVerb.
119,101/21/18,pono/is/ere/posui/situm,PossibleVerb.
117,99/48/18,nemo/nullius/nt. nihil/nil (rart. neminis),pron.
117,117/0/0,quoniam,conj. sub.
117,117/0/0,at,conj. coord.
117,106/12/11,mitto/is/ere/misi/missum,PossibleVerb.
116,40/101/76,certus,adj.
116,116/0/0,urbs/urbis,f.
115,115/0/0,Christus/i,m.
114,0/298/114,vero,adv.
112,82/80/30,vis/-,f.
111,84/44/27,fides/ei,f.
111,111/0/0,alter/era/erum,PossibleVerb.
111,0/346/111,suum/i,n.
110,84/57/26,rex/regis,m.
109,109/0/0,terra/ae,f.
109,109/0/0,propter,prep. + acc.
107,68/50/39,capio/is/ere/cepi/captum,PossibleVerb.
106,28/172/78,locus/i,m.
106,106/0/0,ubi,adv. interr. ou rel.
104,0/304/104,alium/ii,n.
103,103/0/0,tunc,adv.
102,0/250/102,quoque,adv.
101,101/0/0,duo/ae/o,pl.
100,80/33/20,hostis/is,m.
100,3/266/97,no/as/are,PossibleVerb.
100,100/0/0,oporteo/v. defectif utilise seulement a la 3eme personne du singulier,PossibleVerb.
100,100/0/0,itaque,conj.
100,100/0/0,civitas/atis,f.
98,92/12/6,relinquo/is/ere/reliqui/relictum,PossibleVerb.
98,88/12/10,respondeo/es/ere/di/sum,PossibleVerb.
98,75/31/23,duco/is/ere/duxi/ductum,PossibleVerb.
98,73/32/25,patior/eris/i/passus sum,PossibleVerb.
97,97/0/0,ideo,adv.
97,96/1/1,ostendo/is/ere/tendi/tentum,PossibleVerb.
96,96/0/0,sententia/ae,f.
96,96/0/0,nego/as/are,PossibleVerb.
96,96/0/0,cur,adv.
96,31/119/65,Graecus,adj.
96,31/106/65,quantus/a/um/adj./pron. excl et interr,PossibleVerb.
95,94/1/1,peto/is/ere/iui/itum,PossibleVerb.
95,85/11/10,teneo/es/ere/ui/tentum,PossibleVerb.
95,85/11/10,invenio/is/ire/ueni/uentum,PossibleVerb.
93,0/222/93,modo,adv.
92,56/54/36,talis,e
92,0/206/92,sine,prep. + abl.
91,33/163/58,solus,adj.
91,0/1101/91,qui,adv.
90,64/34/26,gero/is/ere/gessi/gestum,PossibleVerb.
89,89/0/0,e,prep. + abl.
89,84/10/5,judicium/ii,n.
88,88/0/0,unde,adv. interr. ou rel.
87,38/106/49,meus/mea/meum,PossibleVerb.
87,0/192/87,locum/cf. locus,PossibleVerb.
87,0/163/87,publicus,adj.
86,86/0/0,ajo/is/-,PossibleVerb.
86,68/37/18,mos/moris,m.
86,43/69/43,imperator/induperator/oris,m.
86,25/91/61,opus/operis,n.
85,58/43/27,nosco/is/ere/noui/notum,PossibleVerb.
85,0/170/85,antes/ium,m.
85,0/170/85,ante,prep. +acc.
84,84/0/0,spiritus/us,m.
84,75/24/9,nomino/as/are,PossibleVerb.
83,83/0/0,sub,prep. + acc. / abl.
83,83/0/0,quando,conj. sub.
83,83/0/0,deinde/dein,adv.
83,22/134/61,Romanus,adj.
82,82/0/0,littera/ae,f.
82,61/28/21,moveo/es/ere/moui/motum,PossibleVerb.
82,53/34/29,jubeo/es/ere/iussi/iussum,PossibleVerb.
81,72/9/9,disco/is/ere/didici,PossibleVerb.
81,42/55/39,longus,adj.
80,80/0/0,exemplum/i,n.
80,79/1/1,gratia/ae,f.
80,65/18/15,annus/i,m.
79,64/19/15,cognosco/is/ere/noui,cognitum
79,57/25/22,valeo/es/ere/ui/itum,PossibleVerb.
79,42/60/37,fortuna/ae,f.
78,78/0/0,ullus,adj.
78,78/0/0,pertineo/es/ere/tinui,PossibleVerb.
78,56/30/22,nescio/is/ire/iui (ii)/itum,PossibleVerb.
77,77/0/0,trado/is/ere/didi/ditum,PossibleVerb.
77,32/76/45,appello/as/are,PossibleVerb.
77,0/162/77,bellus,adj.
77,0/162/77,bellum/i,n.
76,76/0/0,consilium/ii,n.
76,65/17/11,cio/is/ire,PossibleVerb.
76,54/51/22,anima/ae,f.
76,0/158/76,lego/as/are,PossibleVerb.
75,75/0/0,quemadmodum,conj. et adv. interr.
75,36/63/39,humanus,adj.
75,34/84/41,morior/eris/i/mortuus sum,PossibleVerb.
75,16/173/59,aliqui/qua/quod,adj.
74,74/0/0,sermo/onis,m.
74,74/0/0,gens/gentis,f.
74,74/0/0,existimo/existumo/as/are,PossibleVerb.
73,73/0/0,voluptas/atis,f.
73,73/0/0,usque,prep. + acc.
73,73/0/0,frater/tris,m.
73,72/1/1,similis,e
73,68/5/5,refero/fers/ferre/tuli/latum,PossibleVerb.
73,64/13/9,finis/is,m. f.
73,36/59/37,cado/is/ere/cecidi/casum,PossibleVerb.
73,19/93/54,liber/era/erum,PossibleVerb.
72,72/0/0,voluntas/atis,f.
72,72/0/0,quomodo,conj. sub.
72,67/5/5,quisquis/quidquid ou quicquid,PossibleVerb.
72,62/11/10,probo/as/are,PossibleVerb.
72,49/27/23,domus/us ou i,f.
72,44/40/28,novus,adj.
72,0/147/72,populus/poplus/i,m.
72,0/147/72,populus/i,f.
72,0/144/72,contra,prep. + acc.
72,0/144/72,contra,adv.
71,71/0/0,bene,adv.
71,57/16/14,timeo/es/ere/timui,PossibleVerb.
71,19/120/52,sancio/is/ire/sanxi/sanctum,PossibleVerb.
71,0/221/71,bonum/i,n.
70,70/0/0,sive,(seu) conj.
70,70/0/0,oculus/i,m.
70,70/0/0,o,excl.
70,55/17/15,uterque/utraque/utrumque,PossibleVerb.
70,0/255/70,multum/i,n.
69,9/119/60,rego/is/ere/rexi/rectum,PossibleVerb.
69,68/1/1,defendo/is/ere/fendi/fensum,PossibleVerb.
69,61/51/8,via/ae,f.
69,59/11/10,suscipio/succipio/is/ere/cepi/ceptum,PossibleVerb.
69,30/51/39,colo/is/ere/colui/cultum,PossibleVerb.
68,68/0/0,auctoritas/atis,f.
68,20/87/48,saepe,adv.
67,67/0/0,periculum/periclum/i,n.
67,58/12/9,mens/entis,f.
67,53/15/14,nolo/non uis/nolle/nolui,PossibleVerb.
67,37/45/30,praecipio/is/ere/cepi/ceptum,PossibleVerb.
66,9/84/57,secundus,adj.
66,66/0/0,tamquam,adv.
66,66/0/0,simul/semul,adv.
66,66/0/0,pervenio/is/ire/ueni/uentum,PossibleVerb.
66,47/38/19,consul/is,m.
66,0/265/66,suo/is/ere/sui/sutum,PossibleVerb.
65,60/6/5,coepio/is/ere/coepi/coeptum,PossibleVerb.
65,59/6/6,cogito/as/are,PossibleVerb.
65,53/17/12,dolor/oris,m.
65,52/14/13,praesto/as,are
65,2/120/63,liceo,v. impers.
64,64/0/0,aliquando,adv.
64,57/18/7,vox/uocis,f.
64,20/80/44,soleo/es/ere/solitus sum : avoir l'habitude de (solitus,adj.
64,17/71/47,vitium/ii,n.
64,0/154/64,ceterus,adj.
63,63/0/0,senatus/us,m.
63,63/0/0,numquam,adv.
63,57/7/6,libertas/atis,f.
63,56/11/7,laudo/as/are,PossibleVerb.
63,55/11/8,veritas/atis,f.
63,53/13/10,diligo/is/ere/lexi/lectum,PossibleVerb.
63,38/49/25,vinco/is/ere/uici/uictum,PossibleVerb.
63,37/52/26,fallo/is/ere/fefelli/falsum (fallitum),PossibleVerb.
62,62/0/0,necesse,adj.
62,62/0/0,imperium/ii,n.
62,47/27/15,sto/as/are/steti/statum,PossibleVerb.
62,0/599/62,quid,adv. interr.
61,61/0/0,d,abr.
60,9/122/51,sanctus,adj.
60,56/4/4,pereo/is/ire/ii/itum,PossibleVerb.
60,18/69/42,manus/us,f.
59,59/0/0,crimen/inis,n.
59,47/18/12,dignus,adj.
59,44/19/15,constituo/is/ere/tui/tutum,PossibleVerb.
59,0/132/59,potis/pote,PossibleVerb.
58,58/0/0,diu,adv.
58,53/5/5,convenio/is/ire/ueni/uentum,PossibleVerb.
58,53/5/5,arbitror/aris/ari/atus sum,PossibleVerb.
58,52/6/6,censeo/es/ere/censui/censum,PossibleVerb.
58,32/45/26,signum/i,n.
58,23/64/35,consulo/is/ere/sului/sultum,PossibleVerb.
58,17/57/41,ars/artis,f.
57,57/0/0,spes/ei,f.
57,57/0/0,civis/is,m.
57,43/22/14,salus/utis,f.
57,3/120/54,sero/is/ere/seui/satum,PossibleVerb.
57,14/101/43,pario/is/ere/peperi/partum,PossibleVerb.
56,56/0/0,ira/ae,f.
56,56/0/0,ibi,adv.
56,56/0/0,disciplina/ae,f.
56,47/11/9,efficio/is/ere/effeci/effectum,PossibleVerb.
56,43/16/13,concedo/is/ere/cessi/cessum,PossibleVerb.
56,36/31/20,vetus/eris,PossibleVerb.
56,3/123/53,adverto/(aduorto) is/ere/uerti/uersum,PossibleVerb.
56,21/58/35,pecco/as/are,PossibleVerb.
56,14/78/42,facilis,e
56,1/289/55,dico/as/are,PossibleVerb.
55,55/0/0,significo/as/are,PossibleVerb.
55,55/0/0,opinio/onis/f,PossibleVerb.
55,55/0/0,necessitas/atis,f.
55,55/0/0,denique,adv.
55,4/93/51,summus,adj.
55,35/30/20,memoria/ae,f.
55,10/149/45,sol/solis,m.
54,54/0/0,quare,adv. et conj.
54,54/0/0,omnino,adv.
54,53/1/1,poena/ae,f.
54,51/3/3,accedo/is/ere/cessi/cessum,PossibleVerb.
54,43/15/11,ordo/inis,m.
54,31/32/23,amo/as/are,PossibleVerb.
54,0/204/54,natura/ae,f.
53,8/104/45,animo/as/are,PossibleVerb.
53,53/0/0,M,npr.
53,29/61/24,judex/icis,m.
53,29/33/24,gravis,e
53,28/43/25,contineo/es/ere/tinui/tentum,PossibleVerb.
53,17/50/36,pax/pacis,f.
53,0/134/53,Romanus/i,m.
52,52/0/0,supra,adv.
52,38/16/14,quicumque/quae-/quod- (-cun-),PossibleVerb.
52,29/45/23,exerceo/es/ere/cui/citum,PossibleVerb.
52,0/778/52,quam/quamde/quande,adv.
52,0/123/52,adversus,adj.
52,0/119/52,Graeci/orum,m.
51,51/0/0,studium/ii,n.
51,51/0/0,potestas/atis,f.
51,51/0/0,gloria/ae,f.
51,47/8/4,caro/carnis,f.
51,45/10/6,philosophia/ae,f.
51,44/8/7,confiteor/eris/eri/fessus sum,PossibleVerb.
51,24/73/27,gigno/geno/is/ere/genui/genitum,PossibleVerb.
50,6/91/44,liber/bri,m.
50,50/0/0,quin,conj.
50,50/0/0,praeter/conj. coord.,prep. + acc.
50,43/7/7,cogo/is/ere/egi/actum,PossibleVerb.
50,29/33/21,orator/oris,m.
50,15/68/35,praesum/es/esse/fui,PossibleVerb.
50,0/128/50,publica/ae,f.
49,49/0/0,religio/relligio/onis,f.
49,47/2/2,spero/as/are,PossibleVerb.
49,39/11/10,cupio/is/ere/i(u)i/itum,PossibleVerb.
49,32/26/17,miles/itis,m.
49,19/60/30,communis,e
48,48/0/0,reddo/is/ere/ddidi/dditum,PossibleVerb.
48,48/0/0,prope/adv.,prep. + acc.
48,48/0/0,ingenium/ii,n.
48,48/0/0,ecclesia/ae,f.
48,40/22/8,caput/itis,n.
48,31/22/17,damno/as/are : condamner (damnatus,adj.
48,28/36/20,qualis,e
48,26/37/22,necessarius,adj.
47,47/0/0,conscribo/is/ere/scripsi/scriptum : composer/rediger conscriptus,adj.
47,46/1/1,ignoro/as/are,PossibleVerb.
47,46/1/1,confero/fers/ferre/tuli/latum,PossibleVerb.
47,43/6/4,miser,adj.
47,41/7/6,sumo/is/ere/sumpsi/sumptum,PossibleVerb.
47,37/13/10,absum/es/esse/afui,PossibleVerb.
47,35/16/12,recipio/is/ere/cepi/ceptum,PossibleVerb.
47,34/18/13,consto/as/are,constiti
47,32/32/15,numerus/i,m.
47,3/148/44,dius,adj.
47,25/29/22,auctor/oris,m.
47,2/132/45,veneo/is/ire/ivi (ii)/itum,intr.
47,16/67/31,fortis,e
46,46/0/0,aliter,adv.
46,45/1/1,permitto/is/ere/misi/missum,PossibleVerb.
46,43/3/3,consequor/eris/i/cutus sum,PossibleVerb.
46,34/16/12,delecto/as/are,PossibleVerb.
46,0/134/46,ceterum/i,n.
45,45/0/0,saeculum/i,n.
45,45/0/0,mons/montis,m.
45,45/0/0,metus/us,m.
45,45/0/0,extra,prep. + acc.
45,45/0/0,adhuc/adhoc,adv.
45,40/6/5,muto/as/are,PossibleVerb.
45,24/31/21,curo/coiro/as/are : se charger de/prendre soin de (curatus,adj.
45,10/64/35,paro/as/are : preparer/procurer (paratus,adj.
45,0/158/45,solum/i,n.
44,9/77/35,pareo/parreo/es/ere/ui/itum,PossibleVerb.
44,44/0/0,ob,prep. + acc.
44,44/0/0,circa,prep. + acc.
44,0/166/44,malum/i,n.
44,0/166/44,malum/i,n.
43,43/0/0,memini/isse/imper. memento,PossibleVerb.
43,41/2/2,profero/fers/ferre/tuli/latum,PossibleVerb.
43,39/5/4,transeo/is/ire/ii/itum,PossibleVerb.
43,38/9/5,careo/es/ere/ui/iturus,PossibleVerb.
43,36/8/7,rogo/as/are,PossibleVerb.
43,35/15/8,servo/as/are,PossibleVerb.
43,32/14/11,species/ei/f,PossibleVerb.
43,3/91/40,patrius,adj.
43,3/66/40,propinquus,adj.
43,24/37/19,proficio/is/ere/feci/fectum,PossibleVerb.
43,10/54/33,honestus,adj.
43,0/128/43,tantum,adv.
42,42/0/0,utique,adv.
42,41/1/1,retineo/es/ere/ui/tentum,PossibleVerb.
42,39/4/3,creo/as/are,PossibleVerb.
42,36/7/6,adfero/fers/ferre/adttuli att-/adlatum all-,PossibleVerb.
42,31/14/11,officium/ii,n.
42,28/18/14,fugio/is/ere/fugi,PossibleVerb.
42,15/76/27,dedo/is/ere/dedidi/deditum,PossibleVerb.
42,15/63/27,impero/as/are,PossibleVerb.
42,13/52/29,beatus,adj.
42,11/45/31,proprius,adj.
42,0/159/42,magus/i,m.
42,0/159/42,magus,adj.
41,5/61/36,armo/as/are,PossibleVerb.
41,41/0/0,scilicet,adv.
41,41/0/0,redeo/is/ire/ii/itum,PossibleVerb.
41,41/0/0,Q,,PossibleVerb.
41,41/0/0,C,npr.
41,41/0/0,aqua/ae,f.
41,41/0/0,aetas/atis,f.
41,4/73/37,amicus,adj.
41,37/5/4,fingo/is/ere/finxi/fictum,PossibleVerb.
41,37/10/4,amor/oris,m.
41,34/9/7,tracto/as/are,PossibleVerb.
41,3/81/38,divinus,adj.
41,27/27/14,oro/as/are,PossibleVerb.
41,24/104/17,reus/i,m.
40,40/0/0,statim,adv.
40,40/0/0,dignitas/atis,f.
40,40/0/0,demonstro/as/are,PossibleVerb.
40,40/0/0,angelus/i,m.
40,31/57/9,malo/mauis/malle/malui,PossibleVerb.
40,31/13/9,scelus/eris,n.
40,0/101/40,licet/licere/licuit,impers.
39,39/0/0,utilitas/atis,f.
39,39/0/0,hinc,adv.
39,39/0/0,dubito/as/are,PossibleVerb.
39,39/0/0,Caesar/aris,m.
39,35/9/4,laus/laudis,f.
39,35/7/4,error/oris,m.
39,35/4/4,postulo/as/are,PossibleVerb.
39,32/9/7,differo/fers/ferre/distuli/dilatum,PossibleVerb.
39,25/23/14,tollo/is/tollere/sustuli/sublatum,PossibleVerb.
39,17/36/22,justus,adj.
39,0/87/39,saepes/is,f.
39,0/101/39,totum/i,n.
38,9/108/29,loco/as/are,PossibleVerb.
38,38/0/0,plerique/aeque/aque,PossibleVerb.
38,38/0/0,mater/tris,f.
38,38/0/0,erga,prep. + acc.
38,34/10/4,philosophus/i,m.
38,33/11/5,odium/i,n.
38,31/10/7,promitto/is/ere/misi/missum : lacher en avant/envoyer a/promettre/accepter une invitation (promissus,adj.
38,28/12/10,audeo/es/ere/ausus sum,PossibleVerb.
38,26/15/12,contemno/is/ere/tempsi/temptum,PossibleVerb.
38,13/72/25,sensus/us,m.
38,12/63/26,sapio/is/ere/ii,PossibleVerb.
38,0/65/38,arma/orum,n. pl.
38,0/153/38,magis/mage,adv.
38,0/153/38,maga/ae,f.
37,8/55/29,medius,adj.
37,37/0/0,prohibeo/es/ere/bui/bitum,PossibleVerb.
37,37/0/0,pecunia/ae,f.
37,37/0/0,L,num. abrev.
37,37/0/0,iterum,adv.
37,37/0/0,immo,adv.
37,37/0/0,imago/inis,f.
37,37/0/0,ignis/is,m.
37,37/0/0,cibus/i,m.
37,3/152/34,ver/eris,n.
37,28/12/9,perdo/is/ere/didi/ditum : detruire/ruiner/aneantir ; perdre perditus,adj.
37,27/28/10,contendo/is/ere/tendi/tentum,PossibleVerb.
37,21/24/16,utilis,e
37,16/35/21,adeo/is/ire/ii/itum,PossibleVerb.
37,14/38/23,perficio/is/ere/feci/fectum,PossibleVerb.
37,0/120/37,ceteri/ae,a pl.
36,9/53/27,placeo/es/ere/cui/citum : plaire/etre agreable (placitus,adj.
36,36/0/0,ecce,adv.
36,34/3/2,desidero/as/are,PossibleVerb.
36,30/10/6,erro/as/are,PossibleVerb.
36,28/10/8,converto/is/ere/uerti/uersum,PossibleVerb.
36,27/27/9,servio/is/ire/ii ou iui/itum,PossibleVerb.
36,25/21/11,labor/labos/oris,m.
36,25/14/11,tres/ium,PossibleVerb.
36,21/43/15,opera/ae,f.
36,11/77/25,vito/as/are,PossibleVerb.
36,0/78/36,facile,adv.
36,0/67/36,super/era/erum cf. superus,PossibleVerb.
35,8/52/27,caelum/coelum/i,n.
35,35/0/0,condicio/onis,f.
35,31/4/4,munus/eris,n.
35,15/33/20,intro/as/are,PossibleVerb.
35,14/38/21,caedo/is/ere/cecidi/caesum,PossibleVerb.
34,9/54/25,nimius,adj.
34,6/42/28,sanguis/inis,m.
34,34/0/0,transfero/fers/ferre/tuli/latum,PossibleVerb.
34,34/0/0,persequor/eris/i/persecutus sum,PossibleVerb.
34,34/0/0,num,adv. interr.
34,34/0/0,membrum/i/n. (generalement au plur),PossibleVerb.
34,34/0/0,fortasse,adv.
34,34/0/0,fateor/eris/eri/fassus sum,PossibleVerb.
34,34/0/0,facultas/atis,f.
34,34/0/0,explico/as/are/ui/itum (aui - atum),PossibleVerb.
34,34/0/0,copia/ae,f.
34,34/0/0,consuetudo/dinis,f.
34,32/2/2,adjuvo/as/are/ui/iutum,PossibleVerb.
34,30/20/4,scientia/ae,f.
34,28/13/6,odio/isse,PossibleVerb.
34,28/13/6,laboro/as/are,PossibleVerb.
34,27/9/7,occupo/as/are,PossibleVerb.
34,26/14/8,regnum/i,n.
34,23/16/11,prior/oris,PossibleVerb.
34,17/28/17,auris/is,f.
34,12/34/22,exspecto/as/are/aui/atum,PossibleVerb.
34,0/92/34,solo/as/are,PossibleVerb.
34,0/73/34,princeps/ipis,adj.
34,0/73/34,princeps/cipis,m.
33,4/46/29,aequus/aecus,adj.
33,33/0/0,resurgo/is/ere/rexi/rectum,PossibleVerb.
33,33/0/0,pariter,adv.
33,33/0/0,intersum/es/esse/fui,PossibleVerb.
33,33/0/0,consulatus/us,m.
33,33/0/0,cogitatio/onis,f.
33,33/0/0,amicitia/ae,f.
33,33/0/0,admoneo/es/ere/monui/monitum,PossibleVerb.
33,32/1/1,fama/ae,f.
33,31/2/2,incipio/is/ere/cepi/ceptum,PossibleVerb.
33,29/4/4,reperio/is/ire/rep(p)eri/repertum,PossibleVerb.
33,29/4/4,beneficium/ii,n.
33,24/14/9,exeo/is/ire/ii/itum,PossibleVerb.
33,24/12/9,tertius,adj.
33,24/11/9,nox/noctis,f.
33,20/20/13,difficilis,e
33,12/35/21,honor/oris,m.
33,0/103/33,sata/orum,n.
33,0/102/33,potior/oris,PossibleVerb.
32,7/43/25,universus/univorsus,adj.
32,5/45/27,inimicus,adj.
32,32/0/0,tot,adv.
32,32/0/0,sin,conj. sub.
32,32/0/0,postea,adv.
32,32/0/0,numen/inis,n.
32,32/0/0,interrogo/as/are,PossibleVerb.
32,32/0/0,interim,adv.
32,32/0/0,cotidie,adv.
32,26/8/6,comparo/as/are,PossibleVerb.
32,26/7/6,ingredior/eris/i/gressus sum,PossibleVerb.
32,24/10/8,justitia/ae,f.
32,22/14/10,irascor/eris/i/iratus sum,PossibleVerb.
32,20/18/12,instituo/is/ere/tui/tutum,PossibleVerb.
32,18/30/14,subicio/is/ere/ieci/iectum,PossibleVerb.
32,15/22/17,orior/iris/iri/ortus sum,PossibleVerb.
32,11/29/21,plenus,adj.
31,9/39/22,mare/is,n.
31,7/44/24,Christianus,adj.
31,31/0/0,velut,adv.
31,31/0/0,umquam,adv.
31,31/0/0,quaestio/ionis,f.
31,31/0/0,prosum/prodes/prodesse/profui,PossibleVerb.
31,31/0/0,miror/aris/ari,PossibleVerb.
31,31/0/0,juvo/as/are/iuvi/iutum,PossibleVerb.
31,31/0/0,inquam,v.
31,31/0/0,gaudeo/es/ere/gauisus sum,PossibleVerb.
31,31/0/0,actio/onis,f.
31,30/1/1,excipio/is/ere/cepi/ceptum,PossibleVerb.
31,28/3/3,statuo/is/ere/statui/statutum,PossibleVerb.
31,27/6/4,pugno/as/are,PossibleVerb.
31,27/5/4,committo/is/ere/misi/missum,PossibleVerb.
31,27/4/4,deduco/is/ere/duxi/ductum,PossibleVerb.
31,24/9/7,adduco/is/ere/duxi/ductum,PossibleVerb.
31,15/33/16,adficio/is/ere/feci/fectum,PossibleVerb.
31,15/26/16,propono/is/ere/posui/positum,PossibleVerb.
31,12/37/19,antiquus,adj.
31,11/66/20,mereo/es/ere/rui/ritum (mereri/eor/itus sum),PossibleVerb.
