Total,Ambiguous,Word,POS
7,7/0/0,perturbatio/onis,f.
7,7/0/0,perfero/fers/ferre/tuli/latum,PossibleVerb.
7,7/0/0,patronus/i,m.
7,7/0/0,pallor/oris,m.
7,7/0/0,palatium/ii,n.
7,7/0/0,navigium/i,n.
7,7/0/0,natio/onis,f.
7,7/0/0,Nasica/ae,m.
7,7/0/0,nanciscor/eris/i/nactus sum,PossibleVerb.
7,7/0/0,momentum/i,n.
7,7/0/0,molior/iris/iri/itus sum,PossibleVerb.
7,7/0/0,meditor/aris/ari,PossibleVerb.
7,7/0/0,Marcellus/i,m.
7,7/0/0,Macedonia/ae,f.
7,7/0/0,legio/onis,f.
7,7/0/0,laedo/lido/is/ere/si/sum,PossibleVerb.
7,7/0/0,juvo/as/are/iuvi/iutum,PossibleVerb.
7,7/0/0,janua/ae,f.
7,7/0/0,invictus,adj.
7,7/0/0,inveho/is/ere/uexi/uectum,PossibleVerb.
7,7/0/0,invado/is/ere/uasi/uasum,PossibleVerb.
7,7/0/0,interimo/interemo/is/ere/emi/emptum,PossibleVerb.
7,7/0/0,insequor/eris/i/secutus sum,PossibleVerb.
7,7/0/0,graece,adv.
7,7/0/0,Galba/ae,m.
7,7/0/0,fungor/eris/i/functus sum,PossibleVerb.
7,7/0/0,fons/fontis,m.
7,7/0/0,focus/i,m.
7,7/0/0,felicitas/atis,f.
7,7/0/0,exitium/ii,n.
7,7/0/0,excludo/is/ere/clusi/clusum,PossibleVerb.
7,7/0/0,elocutio/onis,f.
7,7/0/0,dormio/is/ire/iui/itum,PossibleVerb.
7,7/0/0,divinatio/onis,f.
7,7/0/0,dissimilis,e
7,7/0/0,displiceo/es/ere/cui/citum,PossibleVerb.
7,7/0/0,Diogenes/is,m.
7,7/0/0,descriptio/onis,f.
7,7/0/0,describo/is/ere/scripsi/scriptum,PossibleVerb.
7,7/0/0,deficio/is/ere/feci/fectum,PossibleVerb.
7,7/0/0,custos/odis,m.
7,7/0/0,convalesco/is/ere/ualui,PossibleVerb.
7,7/0/0,controversia/ae,f.
7,7/0/0,concludo/is/ere/clusi/clusum,PossibleVerb.
7,7/0/0,comprehendo/comprendo/is/ere/prehendi/prehensum,PossibleVerb.
7,7/0/0,cervix/icis,f.
7,7/0/0,Capitolium/ii,n.
7,7/0/0,calumnia/ae,f.
7,7/0/0,ascendo/is/ere/ascendi/ascensum,PossibleVerb.
7,7/0/0,ardor/oris,m.
7,7/0/0,apis/is,f.
7,7/0/0,adgredior/eris/i/gressus sum,PossibleVerb.
7,7/0/0,abstineo/es/ere/tinui/tentum,PossibleVerb.
7,6/4/1,pugna/ae,f.
7,6/3/1,militia/ae,f.
7,6/2/1,triumphus/i,m.
7,6/2/1,somnium/ii,n.
7,6/2/1,cruentus,adj.
7,6/1/1,praedium/ii,n.
7,6/1/1,pondus/eris,n.
7,6/1/1,onus/eris,n.
7,6/1/1,moneo/es/ere/ui/itum,PossibleVerb.
7,6/1/1,declino/as/are,PossibleVerb.
7,6/1/1,arbiter/tri,PossibleVerb.
7,6/1/1,adtendo/is/ere/tendi/tentum,PossibleVerb.
7,5/9/2,comedo/is/ere/edi/esum,PossibleVerb.
7,5/8/2,subeo/is/ire/ii/itum,PossibleVerb.
7,5/7/2,vincio/is/ire/uinxi/uinctum,PossibleVerb.
7,5/6/2,caedes/is,f.
7,5/5/2,vulgus/volgus/i,n.
7,5/5/2,turba/ae,f.
7,5/5/2,jacio/is/ere/ieci/iactum,PossibleVerb.
7,5/4/2,sors/sortis,f.
7,5/4/2,decus/oris,n.
7,5/3/2,semen/inis,n.
7,5/3/2,obligo/as/are,PossibleVerb.
7,5/3/2,munio/is/ire/iui/itum : fortifier/construire/abriter/proteger (munitus,adj.
7,5/3/2,exsulo/as/are,PossibleVerb.
7,5/3/2,celebro/as/are,PossibleVerb.
7,5/3/2,aperio/is/ire/ui/apertum : ouvrir/mettre au grand jour (apertus,adj.
7,5/2/2,terreo/es/ere/ui/itum,PossibleVerb.
7,5/2/2,tergum/i,n.
7,5/2/2,sacrificium/ii,n.
7,5/2/2,Porcius,adj.
7,5/2/2,jucundus/jocundus,adj.
7,5/2/2,ingratus,adj.
7,5/2/2,distraho/is/ere/traxi/tractum,PossibleVerb.
7,5/2/2,accio/is/ire/acciui/accitum : faire venir/mander (accitus,adj.
7,5/10/2,noto/as/are,PossibleVerb.
7,4/7/3,doleo/es/ere/ui/itum,PossibleVerb.
7,4/7/3,cresco/is/ere/creui/cretum,PossibleVerb.
7,4/6/3,dictator/oris,m.
7,4/4/3,egredior/eris/i/egressus sum,PossibleVerb.
7,4/4/3,animal/alis,n.
7,3/9/4,porta/ae,f.
7,3/8/4,stultus,adj.
7,3/8/4,praeteritus,adj.
7,3/6/4,vado/is/ere,PossibleVerb.
7,3/5/4,aeternus,adj.
7,3/37/4,vello/is/ere/uelli/uulsi/uulsum,PossibleVerb.
7,3/12/4,tutus,adj.
7,3/11/4,probus,adj.
7,2/16/5,adfectus/us,m.
7,2/15/5,diligens/entis,PossibleVerb.
7,2/11/5,incertus,adj.
7,1/12/6,sileo/es/ere /ui/-,PossibleVerb.
7,1/12/6,silentium/ii,n.
7,1/11/6,incido/is/ere/cidi/cisum (in+caedo),PossibleVerb.
7,1/11/6,catus,adj.
7,1/103/6,tuor/eris/i/tui,PossibleVerb.
7,0/95/7,hic,adv.
7,0/60/7,facia/ae,f.
7,0/57/7,boni/orum/m./cf. bonus,PossibleVerb.
7,0/56/7,verum,conj.
7,0/54/7,multi/orum,m.
7,0/46/7,solum,adv.
7,0/30/7,adversus,prep. + acc. adv.
7,0/29/7,Manes/ium,m. pl.
7,0/27/7,exercitus,adj.
7,0/26/7,morum/i,n.
7,0/25/7,scriptum/i,n.
7,0/25/7,parens/entis,m.
7,0/24/7,suffero/fers/ferre/sustuli/-,PossibleVerb.
7,0/230/7,quo/adv.,conj. sub.
7,0/23/7,par/paris,n.
7,0/23/7,honoro/as/are,PossibleVerb.
7,0/20/7,humanum/i,n.
7,0/20/7,ample,adv.
7,0/19/7,qualus/i,m.
7,0/19/7,memoris/e/cf. memor,PossibleVerb.
7,0/19/7,mandatum/i,n.
7,0/19/7,Graeci/orum,m.
7,0/18/7,proprium/ii,n.
7,0/18/7,conspectus/us,m.
7,0/17/7,privatus,adj.
7,0/17/7,fatum/i,n.
7,0/17/7,abjicio/is/ere/ieci/iectum,PossibleVerb.
7,0/16/7,sedo/as/are : apaiser (sedatus,adj.
7,0/16/7,mundus/i,m.
7,0/15/7,levis,e
7,0/15/7,levis,e
7,0/15/7,digno/as/are,PossibleVerb.
7,0/15/7,cuncti/ae/a,PossibleVerb.
7,0/15/7,annuo/is/ere/nui/nutum,PossibleVerb.
7,0/15/7,adversarius/ii,m.
7,0/15/7,adnuo/is/ere/nui/nutum,PossibleVerb.
7,0/14/7,Titius/ii,m.
7,0/14/7,revertor/revortor/eris/i/reuersus sum,PossibleVerb.
7,0/14/7,reverto/is/ere/i/sum,PossibleVerb.
7,0/14/7,decido/is/ere/cidi/cisum,PossibleVerb.
7,0/14/7,decido/is/ere/cidi,PossibleVerb.
7,0/14/7,comito/as/are,PossibleVerb.
7,0/13/7,medicus,adj.
7,0/13/7,Fannius/i,m.
7,0/13/7,Fannius,adj.
7,0/13/7,carmen/minis,n.
7,0/13/7,carmen/minis,n.
7,0/12/7,laeto/as/are,PossibleVerb.
7,0/12/7,Clodius,adj.
6,6/13/0,istic/isti,adv.
6,6/1/0,superbia/ae,f.
6,6/1/0,incendium/ii,n.
6,6/1/0,cupido/dinis/f. (m.),PossibleVerb.
6,6/0/0,vetustus,adj.
6,6/0/0,valetudo/dinis,f.
6,6/0/0,usurpo/as/are,PossibleVerb.
6,6/0/0,tus/thus/uris,n.
6,6/0/0,titus/i,m.
6,6/0/0,titulus/i,m.
6,6/0/0,talio/onis,f.
6,6/0/0,talentum/i,n.
6,6/0/0,taciturnitas/atis,f.
6,6/0/0,tabernaculum/i,n.
6,6/0/0,sperno/is/ere/spreui/spretum,PossibleVerb.
6,6/0/0,spatium/ii,n.
6,6/0/0,simplex/icis,PossibleVerb.
6,6/0/0,significatio/ionis,f.
6,6/0/0,severitas/atis,f.
6,6/0/0,servitus/utis,f.
6,6/0/0,satio/as/are,PossibleVerb.
6,6/0/0,sat,adv.
6,6/0/0,rursum,adv.
6,6/0/0,reservo/as/are,PossibleVerb.
6,6/0/0,recordor/aris/ari,PossibleVerb.
6,6/0/0,Rabirius,adj.
6,6/0/0,quandoque,adv. conj.
6,6/0/0,quaestor/oris,m.
6,6/0/0,pulvis/eris,m.
6,6/0/0,pulcher/pulcer/chra/chrum,PossibleVerb.
6,6/0/0,puella/ae,f.
6,6/0/0,provoco/as/are,PossibleVerb.
6,6/0/0,proscribo/is/ere/scripsi/scriptum,PossibleVerb.
6,6/0/0,proinde/proin,adv.
6,6/0/0,procul,adv.
6,6/0/0,praedo/onis,m.
6,6/0/0,praecedo/is/ere/cessi/cessum,PossibleVerb.
6,6/0/0,pontifex/icis,m.
6,6/0/0,plerique/aeque/aque,PossibleVerb.
6,6/0/0,percussor/oris,m.
6,6/0/0,paulisper,adv.
6,6/0/0,partim,adv.
6,6/0/0,panis/is,m.
6,6/0/0,ostium/ii,n.
6,6/0/0,oceanus/i,m.
6,6/0/0,occurro/is/ere/curri/cursum,PossibleVerb.
6,6/0/0,nobiscum,pron. contr.
6,6/0/0,nempe,adv.
6,6/0/0,navigo/as/are,PossibleVerb.
6,6/0/0,naufragium/i,n.
6,6/0/0,mox,adv.
6,6/0/0,monstro/as/are,PossibleVerb.
6,6/0/0,mirus,adj.
6,6/0/0,membrum/i/n. (generalement au plur),PossibleVerb.
6,6/0/0,mediocris,e
6,6/0/0,matrimonium/ii,n.
6,6/0/0,magistra/ae,f.
6,6/0/0,luctuosus,adj.
6,6/0/0,limen/inis,n.
6,6/0/0,liberalitas/atis,f.
6,6/0/0,legatio/onis,f.
6,6/0/0,laudatio/onis,f.
6,6/0/0,lacero/as/are,PossibleVerb.
6,6/0/0,Jesus,npr. m.
6,6/0/0,interpono/is/ere/posui/positum,PossibleVerb.
6,6/0/0,interea,adv.
6,6/0/0,interdum,adv.
6,6/0/0,intercedo/is/ere/cessi/cessum/ere,PossibleVerb.
6,6/0/0,infinitus,adj.
6,6/0/0,infestus,adj.
6,6/0/0,iners/inertis,PossibleVerb.
6,6/0/0,incredibilis,e
6,6/0/0,humilis,e
6,6/0/0,humanitas/atis,f.
6,6/0/0,historia/ae,f.
6,6/0/0,firmitas/atis,f.
6,6/0/0,fidelis,e
6,6/0/0,familiaritas/atis,f.
6,6/0/0,extorqueo/es/ere/torsi/tortum,PossibleVerb.
6,6/0/0,expugno/as/are,PossibleVerb.
6,6/0/0,exordium/i,n.
6,6/0/0,exercitatio/ionis,f.
6,6/0/0,eruo/is/ere/erui/erutum,PossibleVerb.
6,6/0/0,erga,prep. + acc.
6,6/0/0,ennius/i,m.
6,6/0/0,emptor/oris,m.
6,6/0/0,egregius,adj.
6,6/0/0,egnatius/i,m.
6,6/0/0,eculeus/i,m.
6,6/0/0,disertus,adj.
6,6/0/0,deprecor/aris/ari,PossibleVerb.
6,6/0/0,depello/is/ere/puli/pulsum,PossibleVerb.
6,6/0/0,demum,adv.
6,6/0/0,defungor/eris/i/functus sum,PossibleVerb.
6,6/0/0,consentaneus,adj.
6,6/0/0,conflo/as/are,PossibleVerb.
6,6/0/0,circa,prep. + acc.
6,6/0/0,Carthago/inis,f.
6,6/0/0,candidatus/i,m.
6,6/0/0,campus/i,m.
6,6/0/0,atqui,conj. coord.
6,6/0/0,aper/apri,m.
6,6/0/0,antoninus/i,m.
6,6/0/0,alfenus/i,m.
6,6/0/0,aedificium/ii,n.
6,6/0/0,adulatio/ionis,f.
6,6/0/0,adtingo/attigo/is/ere/tigi/tactum,PossibleVerb.
6,6/0/0,adsumo/is/ere/sumpsi/sumptum,PossibleVerb.
6,6/0/0,adsequor/eris/i/secutus sum,PossibleVerb.
6,6/0/0,adoro/as/are,PossibleVerb.
6,6/0/0,admodum,adv.
6,6/0/0,adipiscor/eris/i/adeptus sum,PossibleVerb.
6,6/0/0,adimo/is/ere/emi/emptum,PossibleVerb.
6,6/0/0,abhinc,adv.
6,5/7/1,Graecia/ae,f.
6,5/4/1,mora/ae,f.
6,5/3/1,arceo/es/ere/ui,PossibleVerb.
6,5/2/1,sollicitus,adj.
6,5/2/1,progredior/eris/i/gressus sum,PossibleVerb.
6,5/2/1,festino/as/are,PossibleVerb.
6,5/1/1,vicis/gen/acc. uicem. Pas de nominatif,PossibleVerb.
6,5/1/1,tutor/oris,m.
6,5/1/1,struo/is/ere/struxi/structum,PossibleVerb.
6,5/1/1,stabulum/i,n.
6,5/1/1,pertimesco/is/ere/mui/-,PossibleVerb.
6,5/1/1,persuadeo/es/ere/asi/asum,PossibleVerb.
6,5/1/1,muliebris,e
6,5/1/1,incurro/is/ere/curri/cursum,PossibleVerb.
6,5/1/1,immanis,e
6,5/1/1,funus/eris,n.
6,5/1/1,discipulus/i,m.
6,5/1/1,confido/is/ere/confisus sum,PossibleVerb.
6,5/1/1,color/oris,m.
6,5/1/1,avidus,adj.
6,5/1/1,adloquor/eris/i/locutus sum,PossibleVerb.
6,4/4/2,pecus/udis,f.
6,4/4/2,pecus/oris,n.
6,4/4/2,mensis/is,m.
6,4/4/2,intereo/is/ire/ii/itum,PossibleVerb.
6,4/4/2,educo/as/are,PossibleVerb.
6,4/4/2,ara/ae,f.
6,4/3/2,Zenon/onis,m.
6,4/3/2,saevus,adj.
6,4/3/2,repello/is/ere/rep(p)uli/repulsum,PossibleVerb.
6,4/3/2,praesideo/es/ere/sedi/-,PossibleVerb.
6,4/2/2,uro/is/ere/ussi/ustum,PossibleVerb.
6,4/2/2,pius,adj.
6,4/2/2,enitor/eris/i/nisus ou nixus sum,PossibleVerb.
6,4/2/2,adjutor/oris,m.
6,3/7/3,misericors/cordis,PossibleVerb.
6,3/6/3,dexter/tra/trum,PossibleVerb.
6,3/5/3,telum/i,n.
6,3/5/3,obsto/as/are/stiti/staturus,PossibleVerb.
6,3/5/3,obliviscor/eris/i/oblitus sum,PossibleVerb.
6,3/5/3,lenis,e
6,3/5/3,infamia/ae,f.
6,3/5/3,eruditus,adj.
6,3/5/3,condo/is/ere/didi/ditum,PossibleVerb.
6,3/4/3,Tarquinius/ii,m.
6,3/4/3,recens/entis,PossibleVerb.
6,3/4/3,premo/is/ere/pressi/pressum,PossibleVerb.
6,3/4/3,grandis,e
6,3/4/3,egeo/es/ere/egui,PossibleVerb.
6,3/4/3,durus,adj.
6,3/4/3,demitto/is/ere/misi/missum,PossibleVerb.
6,3/4/3,delinquo/is/ere/liqui/lictum,PossibleVerb.
6,3/17/3,domo/as/are/ui/itum,PossibleVerb.
6,2/9/4,edico/is/ere/edixi/edictum,PossibleVerb.
6,2/7/4,crucio/as/are,PossibleVerb.
6,2/10/4,amplexus/us,m.
6,1/8/5,navis/is,f.
6,1/7/5,spolio/as/are,PossibleVerb.
6,1/41/5,publico/as/are,PossibleVerb.
6,1/28/5,velum/i,n.
6,1/25/5,dedo/is/ere/dedidi/deditum,PossibleVerb.
6,1/24/5,quamquam/quanquam,conj. sub. + ind.
6,1/17/5,paratus,adj.
6,1/12/5,occulo/is/ere/cului/cultum : cacher (occultus,adj.
6,0/92/6,ei,interj.
6,0/78/6,illi,adv.
6,0/44/6,volo/as/are,PossibleVerb.
6,0/41/6,natus,adj.
6,0/39/6,item,adv.
6,0/30/6,uti,conj.
6,0/26/6,alienus/i,m.
6,0/24/6,recte,adv.
6,0/24/6,paulo,adv.
6,0/24/6,parens/entis,comm.
6,0/23/6,profecto,adv.
6,0/20/6,ferus/i,PossibleVerb.
6,0/20/6,castrum/i,n.
6,0/20/6,castra/orum,n. pl.
6,0/20/6,aequum/i,n.
6,0/18/6,praeceptum/i,n.
6,0/18/6,porrus/i,m.
6,0/18/6,porrum/i,m.
6,0/18/6,porro,adv.
6,0/16/6,universum/i,n.
6,0/16/6,proximus/proxumus,adj.
6,0/16/6,paciscor/eris/i/pactus sum,PossibleVerb.
6,0/16/6,intra,prep. + acc.
6,0/16/6,exsilium/ii,n.
6,0/16/6,exilium/ii,n.
6,0/16/6,divina/ae,f.
6,0/15/6,socius/ii,m.
6,0/15/6,pes/pedis,m.
6,0/15/6,Latinus/i,m.
6,0/15/6,consularis/is,m.
6,0/15/6,consularis,e
6,0/14/6,diverto/is/ere/verti/versum,PossibleVerb.
6,0/14/6,claudo/is/ere/clausi/clausum,intr.
6,0/14/6,claudo/(cludo) is/ere/clausi/clausum,PossibleVerb.
6,0/13/6,nuntius,adj.
6,0/13/6,mortalis/is,m. et f.
6,0/13/6,mortalis,e
6,0/12/6,pisum/i,n.
6,0/12/6,piso/is/ere/pinsi (pinsui)/pinsum (pinsitum/pistum),PossibleVerb.
6,0/12/6,medicus/i,m.
6,0/11/6,peregrinus/i,m.
6,0/11/6,peregrinus/a/um,adj. et n.
6,0/11/6,arbos/oris,f.
6,0/11/6,arbor/oris,f.
6,0/10/6,metior/iris/iri/mensus sum,PossibleVerb.
6,0/10/6,incestus,adj.
6,0/10/6,Cornelius,adj.
5,5/1/0,desisto/is/ere/destiti/destitum,PossibleVerb.
5,5/1/0,caritas/atis,f.
5,5/1/0,avis/is,f.
5,5/1/0,arbitrium/i,n.
5,5/0/0,vocabulum/i,n.
5,5/0/0,Vinicius/i,m.
5,5/0/0,vinculum/i,n.
5,5/0/0,vigilo/as/are,PossibleVerb.
5,5/0/0,vestibulum/i,n.
5,5/0/0,Vatinius/i,m.
5,5/0/0,ultra,adv.
5,5/0/0,tutela/ae,f.
5,5/0/0,turpitudo/dinis,f.
5,5/0/0,triennium/i,n.
5,5/0/0,totiens,adv.
5,5/0/0,taurus/i,m.
5,5/0/0,tabella/ae,f.
5,5/0/0,subvenio/is/ire/ueni/uentum,PossibleVerb.
5,5/0/0,submitto/is/ere/misi/missum,PossibleVerb.
5,5/0/0,splendor/oris,m.
5,5/0/0,spectaculum/i,n.
5,5/0/0,siquidem,conj. sub.
5,5/0/0,simultas/atis,f.
5,5/0/0,similiter,adv.
5,5/0/0,silva/ae,f.
5,5/0/0,sicuti,adv.
5,5/0/0,secus,adv.
5,5/0/0,securitas/atis,f.
5,5/0/0,secedo/is/ere/cessi/cessum,PossibleVerb.
5,5/0/0,scrutor/aris/ari,PossibleVerb.
5,5/0/0,scriptor/oris,m.
5,5/0/0,sanitas/atis,f.
5,5/0/0,Rullus/i,m.
5,5/0/0,resurgo/is/ere/rexi/rectum,PossibleVerb.
5,5/0/0,restipulatio/onis,f.
5,5/0/0,reicio/is/ere/ieci/iectum,PossibleVerb.
5,5/0/0,reficio/is/ere/feci/fectum : reconstruire/refaire/reparer/redonner des forces (refectus,adj.
5,5/0/0,quoad,conj. sub. + subj.
5,5/0/0,protinus/protinam,adv.
5,5/0/0,prosterno/is/ere/straui/stratum,PossibleVerb.
5,5/0/0,probatio/onis,f.
5,5/0/0,prehendo/(ou prendo)/is/ere/endi/ensum,PossibleVerb.
5,5/0/0,praetextatus,adj.
5,5/0/0,prae/adv.,prep.
5,5/0/0,postumus,adj.
5,5/0/0,pompa/ae,f.
5,5/0/0,petulantia/ae,f.
5,5/0/0,perspicio/is/ere/spexi/spectum,PossibleVerb.
5,5/0/0,perpetro/as/are,PossibleVerb.
5,5/0/0,perhibeo/es/ere/ui/itum,PossibleVerb.
5,5/0/0,perfruor/eris/i/fructus sum,PossibleVerb.
5,5/0/0,patefacio/is/ere/patefeci/patefactum,PossibleVerb.
5,5/0/0,parricida/patricida/ae,m.
5,5/0/0,pactio/ionis,f.
5,5/0/0,oppianicus/i,m.
5,5/0/0,obsequium/i,n.
5,5/0/0,obsecro/as/are,PossibleVerb.
5,5/0/0,obnoxius,adj.
5,5/0/0,nutus/us,m.
5,5/0/0,nunquam,adv.
5,5/0/0,notabilis,e
5,5/0/0,nocturnus,adj.
5,5/0/0,ni,conj. sub.
5,5/0/0,nefandus,adj.
5,5/0/0,Narbo/onis,m.
5,5/0/0,monumentum/(-niment-) i,n.
5,5/0/0,mons/montis,m.
5,5/0/0,molestia/ae,f.
5,5/0/0,modestia/ae,f.
5,5/0/0,miserabilis,e
5,5/0/0,manumitto/is/ere/misi/missum,PossibleVerb.
5,5/0/0,Lucilius/i,m.
5,5/0/0,liberalis,e
5,5/0/0,jumentum/i,n.
5,5/0/0,janitor/oris,m.
5,5/0/0,interpres/etis,m.
5,5/0/0,inops/opis,PossibleVerb.
5,5/0/0,inimicitia/ae/f. (souvent au pluriel),PossibleVerb.
5,5/0/0,ingens/entis,PossibleVerb.
5,5/0/0,indoles/is,f.
5,5/0/0,impietas/atis,f.
5,5/0/0,imminuo/is/ere/ui/utum,PossibleVerb.
5,5/0/0,ignobilis,e
5,5/0/0,humilitas/atis,f.
5,5/0/0,hereditarius,adj.
5,5/0/0,haruspex/icis,m.
5,5/0/0,gubernaculum/i,n.
5,5/0/0,graviter,adv.
5,5/0/0,exuo/is/ere/exui/exutum,PossibleVerb.
5,5/0/0,exspectatio/onis,f.
5,5/0/0,exinde/exin,adv.
5,5/0/0,excolo/is/ere/colui/cultum,PossibleVerb.
5,5/0/0,exaudio/is/ire/iui/itum,PossibleVerb.
5,5/0/0,erumpo/is/ere/rupi/ruptum,PossibleVerb.
5,5/0/0,Erucius/ii,m.
5,5/0/0,erubesco/is/ere/bui,PossibleVerb.
5,5/0/0,en,suivi du nom. ou de l'acc.
5,5/0/0,elevo/as/are,PossibleVerb.
5,5/0/0,elaboro/as/are,PossibleVerb.
5,5/0/0,ejusmodi,adv.
5,5/0/0,domina/ae,f.
5,5/0/0,domicilium/i,n.
5,5/0/0,dissensio/ionis,f.
5,5/0/0,dirimo/is/ere/emi/emptum,PossibleVerb.
5,5/0/0,devoro/as/are,PossibleVerb.
5,5/0/0,desperatio/ionis,f.
5,5/0/0,denuntio/as/are,PossibleVerb.
5,5/0/0,Demetrius/i,m.
5,5/0/0,Decianus/i,m.
5,5/0/0,debitor/oris,m.
5,5/0/0,dea/ae,f.
5,5/0/0,cotidianus,adj.
5,5/0/0,convoco/as/are,PossibleVerb.
5,5/0/0,contentio/onis,f.
5,5/0/0,consolatio/onis,f.
5,5/0/0,consecro/as/are,PossibleVerb.
5,5/0/0,conjuratio/onis,f.
5,5/0/0,comprobo/as/are,PossibleVerb.
5,5/0/0,communio/onis,f.
5,5/0/0,commilito/onis,m.
5,5/0/0,cognitor/oris,m.
5,5/0/0,clades/is,f.
5,5/0/0,centum,num.
5,5/0/0,castigo/as/are,PossibleVerb.
5,5/0/0,captivitas/atis,f.
5,5/0/0,caecitas/atis,f.
5,5/0/0,bulbus/i,m.
5,5/0/0,avoco/as/are,PossibleVerb.
5,5/0/0,audacter,adv.
5,5/0/0,artificium/ii,n.
5,5/0/0,armentum/i,n.
5,5/0/0,arca/ae,f.
5,5/0/0,animadverto/is/ere/ti/sum,PossibleVerb.
5,5/0/0,angelus/i,m.
5,5/0/0,agmen/inis,n.
5,5/0/0,africum/i,n.
5,5/0/0,affinis,e
5,5/0/0,aerumna/ae,f.
5,5/0/0,aelianus,adj.
5,5/0/0,aegritudo/dinis,f.
5,5/0/0,adscribo/is/ere/scripsi/scriptum,PossibleVerb.
5,5/0/0,adopto/as/are,PossibleVerb.
5,5/0/0,admonitio/onis,f.
5,5/0/0,absumo/is/ere/sumpsi/sumptum,PossibleVerb.
5,4/6/1,lectus,adj.
5,4/3/1,sacerdotium/i,n.
5,4/3/1,peritus,adj.
5,4/3/1,obscuro/as/are,PossibleVerb.
5,4/3/1,hospitium/i,n.
5,4/3/1,custodia/ae,f.
5,4/3/1,conjugium/i,n.
5,4/3/1,averto/is/ere/ti/sum,PossibleVerb.
5,4/2/1,vestis/is,f.
5,4/2/1,sordes/ium,f. pl.
5,4/2/1,semino/as/are,PossibleVerb.
5,4/2/1,potens/entis,PossibleVerb.
5,4/2/1,libertus/i,m.
5,4/2/1,inicio/is/ere/ieci/iectum,PossibleVerb.
5,4/2/1,indutiae/induciae/arum,f. pl.
5,4/2/1,gladiatorius,adj.
5,4/2/1,firmus,adj.
5,4/2/1,conservator/oris,m.
5,4/1/1,simulo/as/are,PossibleVerb.
5,4/1/1,religiosus,adj.
5,4/1/1,praepono/is/ere/posui/positum,PossibleVerb.
5,4/1/1,porrigo/porgo/is/ere/rexi/rectum,PossibleVerb.
5,4/1/1,placidus,adj.
5,4/1/1,oppidum/i,n.
5,4/1/1,insto/as/are/stiti/staturus,PossibleVerb.
5,4/1/1,ingenuus,adj.
5,4/1/1,horreo/es/ere/horrui/-,PossibleVerb.
5,4/1/1,fraus/frus/fraudis,f.
5,4/1/1,fraudo/as/are,PossibleVerb.
5,4/1/1,exquiro/exquaero/is/ere/iui/itum,PossibleVerb.
5,4/1/1,exprimo/is/ere/pressi/pressum,PossibleVerb.
5,4/1/1,egestas/atis,f.
5,4/1/1,dispono/is/ere/posui/positum,PossibleVerb.
5,4/1/1,despero/as/are,PossibleVerb.
5,4/1/1,Curio/onis,m.
5,4/1/1,convivium/ii,n.
5,4/1/1,concito/as/are,PossibleVerb.
5,4/1/1,concipio/is/ere/cepi/ceptum,PossibleVerb.
5,4/1/1,compello/is/ere/puli/pulsum,PossibleVerb.
5,4/1/1,ardeo/es/ere/arsi/arsurus,PossibleVerb.
5,3/6/2,canis/is,m. et f.
5,3/4/2,senatorius,adj.
5,3/4/2,augur/uris,m.
5,3/3/2,tribunicius,adj.
5,3/3/2,trepidus,adj.
5,3/3/2,suspendo/is/ere/di/sum,PossibleVerb.
5,3/3/2,reor/reris/reri/ratus sum,PossibleVerb.
5,3/3/2,pello/is/ere/pepuli/pulsum,PossibleVerb.
5,3/3/2,jocus/i,m.
5,3/3/2,interdico/is/ere/dixi/dictum,PossibleVerb.
5,3/3/2,impendo/is/ere/pendi/pensum,PossibleVerb.
5,3/3/2,grex/gregis,m.
5,3/3/2,fastidio/is/ire/i(v)i/itum,PossibleVerb.
5,3/3/2,emendo/as/are,PossibleVerb.
5,3/3/2,dialecticus,adj.
5,3/3/2,clemens/entis,PossibleVerb.
5,3/3/2,blandus,adj.
5,3/3/2,adjungo/is/ere/iunxi/iunctum,PossibleVerb.
5,3/19/2,venia/ae,f.
5,3/13/2,hostia/ae,f.
5,3/12/2,aequo/as/are,PossibleVerb.
5,3/11/2,notus,adj.
5,3/10/2,perditus,adj.
5,2/8/3,vulnero/volnero/as/are,PossibleVerb.
5,2/8/3,cantus/us,m.
5,2/7/3,tego/is/ere/texi/tectum,PossibleVerb.
5,2/7/3,orbus,adj.
5,2/6/3,rusticus,adj.
5,2/6/3,permaneo/es/ere/mansi/mansum,PossibleVerb.
5,2/5/3,portendo/is/ere/tendi/tentum,PossibleVerb.
5,2/5/3,flagro/as/are,PossibleVerb.
5,2/5/3,excelsus,adj.
5,2/5/3,antiquus,adj.
5,2/5/3,adsideo/es/ere/sedi/sessum,PossibleVerb.
5,2/4/3,magnificus,adj.
5,2/4/3,delicatus,adj.
5,2/4/3,acerbus,adj.
5,2/16/3,certo/as/are,PossibleVerb.
5,2/12/3,popularis,e
5,2/10/3,objicio/is/ere/ieci/iectum,PossibleVerb.
5,2/10/3,exilis,e
5,1/8/4,contrarius,adj.
5,1/8/4,acuo/is/ere/ui/utum,PossibleVerb.
5,1/7/4,vulgo/volgo/as/are,PossibleVerb.
5,1/7/4,solidus/soldus,adj.
5,1/7/4,nihilum/i,n.
5,1/7/4,lis/litis,f.
5,1/7/4,labor/eris/i/lapsus sum,PossibleVerb.
5,1/7/4,apparo/as/are,PossibleVerb.
5,1/6/4,humus/i,f.
5,1/6/4,geminus,adj.
5,1/19/4,fidus,adj.
