Total,Ambiguous,Word,POS
4090,1209/4691/2881,is/ea/id,adj. et pron.
3624,1821/2839/1803,sum/es/esse/fui,PossibleVerb.
2825,2825/0/0,et,conj. adv.
2721,0/5230/2721,qui/quae/quod,pron. rel.
2321,2321/0/0,in/indu,prep. + acc. ou + abl.
2190,0/4811/2190,quis/quae/quid,pron. interr.
1902,98/4237/1804,eo/is/ire/iui/itum,PossibleVerb.
1383,1383/0/0,non,adv. neg.
1203,1203/0/0,ut/utut,conj. sub. + ind. ou subj.
1056,1/2786/1055,edo/edis/esse/edi/esum,PossibleVerb.
1042,1042/0/0,si/sei,conj. sub.
902,902/0/0,ad,prep. + acc.
860,528/405/332,hic/haec/hoc,adj. pron.
786,354/722/432,a/ab/abs,prep. + abl.
724,724/0/0,ex,prep. + abl.
680,587/113/93,res/rei,f.
649,463/214/186,dico/is/ere/dixi/dictum,PossibleVerb.
635,635/0/0,sed,conj.
631,500/183/131,se/sui,pron. refl.
572,555/18/17,possum/potes/posse/potui,PossibleVerb.
539,4/1069/535,cum/quom/quum,prep. + abl. et adv.
534,0/1069/534,cum,conj.
516,516/0/0,ipse/ipsa/ipsum,pron.
510,475/38/35,habeo/es/ere/bui/bitum,PossibleVerb.
503,503/0/0,aut,conj. coord.
498,498/0/0,de,prep. + abl.
481,319/184/162,ille/illa/illud,pron.
389,389/0/0,autem,conj. coord.
386,257/155/129,magnus,adj.
380,345/72/35,facio/is/ere/feci/factum,PossibleVerb.
378,348/35/30,video/es/ere/uidi/uisum,PossibleVerb.
376,376/0/0,etiam,adv.
374,374/0/0,vel,adv.
350,350/0/0,enim,conj.
342,227/178/115,fio/is/fieri/factus sum,PossibleVerb.
338,338/0/0,atque,conj. coord.
318,98/396/220,omnis,e
309,303/10/6,ego/mei,pron.
306,223/100/83,do/das/dare/dedi/datum,PossibleVerb.
292,6/1914/286,queo/is/ire/ii ou iui/itum,PossibleVerb.
290,0/722/290,a,interj.
278,72/417/206,suus/a/um,adj. et pron.
275,275/0/0,quidem,adv.
275,275/0/0,nec,adv.
266,266/0/0,per,prep. + acc.
266,266/0/0,causa/caussa/ae,f.
266,259/10/7,tu/tui,sing. pron.
263,163/122/100,idem/eadem/idem,adj. pron.
255,255/0/0,homo/minis,m.
239,83/266/156,quisque/quaeque/quidque,pron.
238,238/0/0,tum,adv.
236,236/0/0,tamen/attamen,adv.
233,222/11/11,debeo/es/ere/ui/itum,PossibleVerb.
233,144/135/89,pars/partis,f.
232,0/1784/232,qui,adv.
230,1/350/229,ito/avi/1,intr.
229,229/0/0,neque,conj. coord.
228,101/208/127,alius/a/ud,pron.
224,224/0/0,ac,conj. coord.
215,215/0/0,nam,conj.
213,18/306/195,multus,adj.
207,15/300/192,verus,adj.
201,201/0/0,nihil,pron.
193,67/185/126,bonus,adj.
192,192/0/0,pro,prep. + abl.
191,84/139/107,utor/eris/i/usus sum,PossibleVerb.
188,188/0/0,quidam/quaedam/quoddam/quiddam,PossibleVerb.
188,136/60/52,ago/is/ere/egi/actum,PossibleVerb.
185,178/8/7,filius/ii,m.
181,112/92/69,volo/uis/uelle/uolui,PossibleVerb.
178,178/0/0,tempus/oris,n.
178,178/0/0,S/abreviation de salutem [dat],PossibleVerb.
177,85/169/92,locus/i,m.
177,122/82/55,dies/ei,m. et f.
176,0/396/176,omne/is,n.
172,172/0/0,jam/jamjam,adv.
168,168/0/0,inter,prep. + acc.
167,48/152/119,primus,adj.
165,94/123/71,aliquis/a/id,pron.
164,123/52/41,animus/i,m.
163,34/219/129,modus/i,m.
163,133/36/30,unus/a/um,sing.
160,160/0/0,an,conj.
156,111/74/45,consul/is,m.
153,110/52/43,fero/fers/ferre/tuli/latum,PossibleVerb.
151,126/45/25,vis/-,f.
146,141/7/5,nomen/inis,n.
145,145/0/0,ubi,adv. interr. ou rel.
145,145/0/0,quia,conj. sub.
143,87/88/56,pater/tris,m.
141,30/140/111,parvus,adj.
141,141/0/0,apud/aput,prep. + acc.
140,46/132/94,venio/is/ire/ueni/uentum,PossibleVerb.
138,90/64/48,jus/iuris,n.
137,137/0/0,nisi,conj. sub.
136,129/8/7,cio/is/ire,PossibleVerb.
133,133/0/0,post/adv,prep. + acc.
133,133/0/0,deinde/dein,adv.
133,109/44/24,nullus,adj.
131,82/65/49,scribo/is/ere/scripsi/scriptum,PossibleVerb.
131,131/0/0,C,npr.
130,130/0/0,sic/seic,adv.
130,130/0/0,senatus/us,m.
129,123/11/6,nos/nostrum,pron. pl.
128,111/22/17,accipio/is/ere/cepi/ceptum : recevoir/apprendre (acceptus,adj.
127,127/0/0,corpus/oris,n.
126,126/0/0,verbum/i,n.
125,93/42/32,annus/i,m.
125,125/0/0,alter/era/erum,PossibleVerb.
122,122/0/0,ratio/onis,f.
122,122/0/0,M,npr.
121,76/64/45,capio/is/ere/cepi/captum,PossibleVerb.
121,74/56/47,jubeo/es/ere/iussi/iussum,PossibleVerb.
120,91/36/29,mitto/is/ere/misi/missum,PossibleVerb.
120,83/82/37,rex/regis,m.
117,54/99/63,imperator/induperator/oris,m.
116,116/0/0,mors/mortis,f.
115,115/0/0,igitur/adv.,conj.
114,114/0/0,P,P.
113,113/0/0,heres/edis,m.
112,85/37/27,vir/uiri,m.
110,84/28/26,audio/is/ire/iui/itum,PossibleVerb.
110,0/259/110,quoque,adv.
109,47/117/62,lex/legis,f.
108,48/94/60,tantus,adj.
108,0/339/108,suum/i,n.
106,98/14/8,noster/tra/trum,adj. pron.
106,98/14/8,judicium/ii,n.
106,106/0/0,at,conj. coord.
104,91/17/13,quaero/is/ere/siui/situm,PossibleVerb.
103,99/7/4,relinquo/is/ere/reliqui/relictum,PossibleVerb.
103,0/249/103,ita,adv.
102,89/15/13,teneo/es/ere/ui/tentum,PossibleVerb.
101,101/0/0,urbs/urbis,f.
100,81/23/19,credo/is/ere/didi/ditum,PossibleVerb.
100,100/0/0,potestas/atis,f.
100,100/0/0,pecunia/ae,f.
99,73/32/26,scio/is/ire/sciui/scitum,PossibleVerb.
99,0/770/99,quod,conj. sub.
97,74/56/23,nemo/nullius/nt. nihil/nil (rart. neminis),pron.
96,96/0/0,inquit/vb. defectif,PossibleVerb.
96,85/20/11,deus/i,m.
95,95/0/0,L,num. abrev.
94,94/0/0,actio/onis,f.
94,72/30/22,miles/itis,m.
94,10/151/84,sino/is/ere/siui/situm,PossibleVerb.
93,93/0/0,itaque,conj.
93,87/6/6,intellego/intelligo/is/ere/lexi/lectum,PossibleVerb.
92,90/9/2,tuus,adj.
92,48/66/44,judico/as/are,PossibleVerb.
91,91/0/0,aqua/ae,f.
91,89/2/2,peto/is/ere/iui/itum,PossibleVerb.
91,27/166/64,nascor/eris/i/natus sum,PossibleVerb.
91,25/140/66,Romanus,adj.
90,74/36/16,caput/itis,n.
87,0/198/87,modo,adv.
86,61/43/25,vivo/is/ere/uixi/uictum,PossibleVerb.
86,3/124/83,genus/eris,n.
86,23/144/63,pario/is/ere/peperi/partum,PossibleVerb.
86,16/138/70,rego/is/ere/rexi/rectum,PossibleVerb.
86,0/245/86,neo/es/ere/nevi/netum,PossibleVerb.
85,85/0/0,tam,adv.
85,85/0/0,sive,(seu) conj.
85,85/0/0,oporteo/v. defectif utilise seulement a la 3eme personne du singulier,PossibleVerb.
85,69/19/16,gero/is/ere/gessi/gestum,PossibleVerb.
84,84/0/0,d,abr.
84,77/21/7,iste/a/ud,pron.
84,61/35/23,vita/ae,f.
83,67/28/16,hostis/is,m.
82,82/0/0,duo/ae/o,pl.
82,82/0/0,consilium/ii,n.
82,50/45/32,longus,adj.
82,0/207/82,vero,adv.
82,0/154/82,publicus,adj.
81,69/14/12,puto/as/are,PossibleVerb.
81,1/160/80,antes/ium,m.
80,80/0/0,Q,,PossibleVerb.
80,80/0/0,civitas/atis,f.
80,73/8/7,sequor/eris/i/secutus sum,PossibleVerb.
80,71/11/9,dominus/i,m.
80,55/32/25,quisquam/quaequam/quidquam ou quic-,PossibleVerb.
80,0/160/80,ante,prep. +acc.
79,79/0/0,virtus/utis,f.
79,79/0/0,trado/is/ere/didi/ditum,PossibleVerb.
79,79/0/0,frater/tris,m.
79,40/57/39,manus/us,f.
78,78/0/0,quasi,conj.
77,77/0/0,annona/ae,f.
77,58/23/19,moveo/es/ere/moui/motum,PossibleVerb.
77,36/68/41,totus,adj.
76,0/232/76,ne,conj. sub. + subj.
76,0/232/76,ne,adv.
75,75/0/0,semper,adv.
75,65/15/10,voco/as/are,PossibleVerb.
74,74/0/0,sententia/ae,f.
74,26/63/48,certus,adj.
74,0/154/74,bellus,adj.
74,0/154/74,bellum/i,n.
73,73/0/0,nunc,adv.
73,69/5/4,civis/is,m.
73,46/38/27,duco/is/ere/duxi/ductum,PossibleVerb.
73,2/184/71,no/as/are,PossibleVerb.
72,72/0/0,Caesar/aris,m.
72,0/194/72,alium/ii,n.
71,28/117/43,solus,adj.
70,60/12/10,pono/is/ere/posui/situm,PossibleVerb.
70,40/48/30,appello/as/are,PossibleVerb.
70,40/38/30,domus/us ou i,f.
69,69/0/0,Roma/ae,f.
69,44/32/25,curo/coiro/as/are : se charger de/prendre soin de (curatus,adj.
68,68/0/0,ob,prep. + acc.
68,68/0/0,dum,conj. sub.
68,17/111/51,lego/is/ere/legi/lectum,PossibleVerb.
67,7/132/60,malus,adj.
67,63/7/4,vos/uestrum,pl. pron.
67,35/68/32,meus/mea/meum,PossibleVerb.
67,3/132/64,lego/as/are,PossibleVerb.
67,0/263/67,suo/is/ere/sui/sutum,PossibleVerb.
66,66/0/0,ergo,conj.
66,19/100/47,consulo/is/ere/sului/sultum,PossibleVerb.
66,0/132/66,contra,prep. + acc.
66,0/132/66,contra,adv.
65,65/0/0,sub,prep. + acc. / abl.
65,65/0/0,provincia/ae,f.
65,65/0/0,postea,adv.
65,65/0/0,imperium/ii,n.
65,53/15/12,solvo/is/ere/ui/utum,PossibleVerb.
65,0/282/65,hoc,adv.
64,7/111/57,solidus/soldus,adj.
64,18/123/46,aliqui/qua/quod,adj.
64,0/172/64,locum/cf. locus,PossibleVerb.
63,63/0/0,tribunus/i,m.
63,63/0/0,oratio/onis,f.
63,0/135/63,populus/poplus/i,m.
63,0/135/63,populus/i,f.
62,62/0/0,nego/as/are,PossibleVerb.
62,62/0/0,morbus/i,m.
62,62/0/0,aetas/atis,f.
62,5/107/57,summus,adj.
62,0/135/62,sine,prep. + abl.
61,50/13/11,cogo/is/ere/egi/actum,PossibleVerb.
61,49/21/12,dolor/oris,m.
61,49/15/12,eques/itis,m.
61,46/17/15,uterque/utraque/utrumque,PossibleVerb.
61,43/24/18,absum/es/esse/afui,PossibleVerb.
61,16/77/45,soleo/es/ere/solitus sum : avoir l'habitude de (solitus,adj.
60,60/0/0,e,prep. + abl.
60,53/7/7,efficio/is/ere/effeci/effectum,PossibleVerb.
59,59/0/0,restituo/is/ere/tui/tutum,PossibleVerb.
59,59/0/0,ager/agri,m.
59,50/18/9,mos/moris,m.
59,34/38/25,tertius,adj.
59,10/89/49,liber/era/erum,PossibleVerb.
58,58/0/0,periculum/periclum/i,n.
58,55/4/3,gratia/ae,f.
58,36/115/22,reus/i,m.
58,22/85/36,impero/as/are,PossibleVerb.
58,13/105/45,exerceo/es/ere/cui/citum,PossibleVerb.
57,57/0/0,pertineo/es/ere/tinui,PossibleVerb.
57,49/10/8,respondeo/es/ere/di/sum,PossibleVerb.
57,42/21/15,sentio/is/ire/sensi/sensum,PossibleVerb.
57,27/42/30,honor/oris,m.
56,56/0/0,testamentum/i,n.
56,56/0/0,simul/semul,adv.
56,56/0/0,loquor/eris/i/locutus sum,PossibleVerb.
56,56/0/0,defendo/is/ere/fendi/fensum,PossibleVerb.
56,55/1/1,refero/fers/ferre/tuli/latum,PossibleVerb.
56,42/19/14,doceo/es/ere/cui/ctum,PossibleVerb.
56,29/54/27,morior/eris/i/mortuus sum,PossibleVerb.
56,0/140/56,Romanus/i,m.
55,55/0/0,V,adj. num.
54,54/0/0,quoniam,conj. sub.
54,50/9/4,praetor/oris,m.
54,49/6/5,coepio/is/ere/coepi/coeptum,PossibleVerb.
54,0/111/54,solidum/i,n.
53,53/0/0,oculus/i,m.
53,53/0/0,numquam,adv.
53,51/2/2,poena/ae,f.
53,50/3/3,redeo/is/ire/ii/itum,PossibleVerb.
53,45/10/8,praesto/as,are
52,52/0/0,ullus,adj.
52,46/6/6,convenio/is/ire/ueni/uentum,PossibleVerb.
52,38/18/14,propono/is/ere/posui/positum,PossibleVerb.
52,32/39/20,fides/ei,f.
51,51/0/0,terra/ae,f.
51,51/0/0,cibus/i,m.
51,40/14/11,invenio/is/ire/ueni/uentum,PossibleVerb.
51,36/34/15,vinco/is/ere/uici/uictum,PossibleVerb.
51,35/25/16,adficio/is/ere/feci/fectum,PossibleVerb.
50,50/0/0,supra,adv.
50,50/0/0,propter,prep. + acc.
50,45/5/5,postulo/as/are,PossibleVerb.
50,26/40/24,os/oris,n.
50,24/55/26,proficiscor/eris/i/fectus sum,PossibleVerb.
50,20/55/30,cado/is/ere/cecidi/casum,PossibleVerb.
50,13/55/37,vitium/ii,n.
49,42/8/7,adfero/fers/ferre/adttuli att-/adlatum all-,PossibleVerb.
49,41/13/8,regnum/i,n.
49,39/13/10,instituo/is/ere/tui/tutum,PossibleVerb.
49,26/33/23,novus,adj.
49,20/71/29,gigno/geno/is/ere/genui/genitum,PossibleVerb.
48,7/73/41,propinquus,adj.
48,48/0/0,tunc,adv.
48,48/0/0,studium/ii,n.
48,46/2/2,adsum/es/esse/adfui,PossibleVerb.
48,38/13/10,constituo/is/ere/tui/tutum,PossibleVerb.
48,3/63/45,secundus,adj.
48,22/61/26,judex/icis,m.
48,22/46/26,occido/is/ere/occidi/occisum (ob + caedo),PossibleVerb.
47,5/105/42,exercitus/us,m.
47,47/0/0,ideo,adv.
47,47/0/0,auctoritas/atis,f.
47,44/3/3,ostendo/is/ere/tendi/tentum,PossibleVerb.
47,42/12/5,vox/uocis,f.
47,35/24/12,numerus/i,m.
47,28/32/19,quantus/a/um/adj./pron. excl et interr,PossibleVerb.
47,27/31/20,fortuna/ae,f.
46,46/0/0,sicut,adv.
46,46/0/0,praeter/conj. coord.,prep. + acc.
46,46/0/0,accedo/is/ere/cessi/cessum,PossibleVerb.
46,34/24/12,finio/is/ire/iui/itum,PossibleVerb.
46,2/106/44,ceterus,adj.
46,0/138/46,bonum/i,n.
45,45/0/0,ibi,adv.
45,45/0/0,copia/ae,f.
45,45/0/0,adhibeo/es/ere/ui/itum,PossibleVerb.
45,39/7/6,dono/as/are,PossibleVerb.
45,33/24/12,finis/is,m. f.
45,33/18/12,plebs/plebis,f.
45,31/20/14,contineo/es/ere/tinui/tentum,PossibleVerb.
45,30/21/15,cognosco/is/ere/noui,cognitum
45,27/26/18,tres/ium,PossibleVerb.
45,10/66/35,facilis,e
45,0/117/45,publica/ae,f.
44,8/74/36,liber/bri,m.
44,44/0/0,similis,e
44,44/0/0,sex,adj. num.
44,44/0/0,reddo/is/ere/ddidi/dditum,PossibleVerb.
44,44/0/0,negotium/ii,n.
44,44/0/0,furtum/i,n.
44,44/0/0,Cn,npr.
44,44/0/0,bene,adv.
44,39/6/5,libertas/atis,f.
44,32/16/12,valeo/es/ere/ui/itum,PossibleVerb.
44,31/21/13,placeo/es/ere/cui/citum : plaire/etre agreable (placitus,adj.
44,11/47/33,aequus/aecus,adj.
43,43/0/0,voluptas/atis,f.
43,43/0/0,unde,adv. interr. ou rel.
43,43/0/0,necesse,adj.
43,34/11/9,quicumque/quae-/quod- (-cun-),PossibleVerb.
43,28/21/15,recipio/is/ere/cepi/ceptum,PossibleVerb.
43,23/29/20,adeo/is/ire/ii/itum,PossibleVerb.
43,17/32/26,orior/iris/iri/ortus sum,PossibleVerb.
43,0/164/43,multum/i,n.
42,42/0/0,voluntas/atis,f.
42,42/0/0,sermo/onis,m.
42,42/0/0,ajo/is/-,PossibleVerb.
42,30/16/12,gravis,e
41,5/92/36,patrius,adj.
41,41/0/0,scipio/onis,m.
41,41/0/0,quaestio/ionis,f.
41,41/0/0,metus/us,m.
41,38/3/3,vulnus/vulnus/eris,n.
41,31/13/10,probo/as/are,PossibleVerb.
41,28/15/13,rogo/as/are,PossibleVerb.
41,19/36/22,orator/oris,m.
40,40/0/0,T,npr.
40,40/0/0,possessio/onis,f.
40,40/0/0,pervenio/is/ire/ueni/uentum,PossibleVerb.
40,40/0/0,littera/ae,f.
40,40/0/0,existimo/existumo/as/are,PossibleVerb.
40,37/7/3,vester/tra/trum,PossibleVerb.
40,15/38/25,opus/operis,n.
39,9/55/30,indo/is/ere/indidi/inditum,PossibleVerb.
39,7/62/32,saepe,adv.
39,39/0/0,intersum/es/esse/fui,PossibleVerb.
39,39/0/0,ingenium/ii,n.
39,32/8/7,sumo/is/ere/sumpsi/sumptum,PossibleVerb.
39,32/16/7,libero/as/are,PossibleVerb.
39,31/11/8,consto/as/are,constiti
39,29/22/10,servo/as/are,PossibleVerb.
39,27/17/12,depono/is/ere/posui/positum,PossibleVerb.
39,23/25/16,patior/eris/i/passus sum,PossibleVerb.
39,16/30/23,auctor/oris,m.
38,4/80/34,adverto/(aduorto) is/ere/uerti/uersum,PossibleVerb.
38,38/0/0,statim,adv.
38,38/0/0,infero/es/ferre/tuli/illatum,PossibleVerb.
38,38/0/0,gens/gentis,f.
38,38/0/0,confero/fers/ferre/tuli/latum,PossibleVerb.
38,33/6/5,uxor/oris,f.
38,25/22/13,praesum/es/esse/fui,PossibleVerb.
38,23/22/15,damno/as/are : condamner (damnatus,adj.
38,16/33/22,honestus,adj.
37,37/0/0,spes/ei,f.
37,37/0/0,quin,conj.
37,37/0/0,legio/onis,f.
37,37/0/0,decedo/is/ere/cessi/cessum,PossibleVerb.
37,37/0/0,auxilium/ii,n.
37,35/3/2,praesidium/ii,n.
37,32/6/5,laudo/as/are,PossibleVerb.
37,30/8/7,committo/is/ere/misi/missum,PossibleVerb.
37,23/31/14,os/ossis,n.
36,36/0/0,prohibeo/es/ere/bui/bitum,PossibleVerb.
36,32/4/4,suscipio/succipio/is/ere/cepi/ceptum,PossibleVerb.
36,31/7/5,accuso/as/are,PossibleVerb.
36,27/15/9,ordo/inis,m.
36,24/18/12,adicio/is/ere/ieci/iectum,PossibleVerb.
36,24/17/12,officium/ii,n.
36,19/44/17,sto/as/are/steti/statum,PossibleVerb.
36,15/29/21,sanguis/inis,m.
36,14/41/22,talis,e
36,0/99/36,dius,adj.
36,0/71/36,liceo,v. impers.
35,35/0/0,mulier/is,f.
35,35/0/0,mater/tris,f.
35,35/0/0,interficio/is/ere/feci/fectum,PossibleVerb.
35,35/0/0,impono/is/ere/sui/situm,PossibleVerb.
35,35/0/0,defero/fers/ferre/tuli/latum,PossibleVerb.
35,35/0/0,crimen/inis,n.
35,33/2/2,equus/i,m.
35,31/28/4,via/ae,f.
35,30/5/5,specto/as/are,PossibleVerb.
35,29/12/6,nomino/as/are,PossibleVerb.
35,26/10/9,acer/cris/cre,PossibleVerb.
35,1/97/34,veneo/is/ire/ivi (ii)/itum,intr.
35,0/85/35,solo/as/are,PossibleVerb.
35,0/78/35,sero/is/ere/seui/satum,PossibleVerb.
34,9/43/25,sanus,adj.
34,8/51/26,beatus,adj.
34,7/64/27,fortis,e
34,34/0/0,postquam,conj. sub.
34,34/0/0,italia/ae,f.
34,33/1/1,amitto/is/ere/misi/missum,PossibleVerb.
34,30/8/4,severus,adj.
34,30/5/4,permitto/is/ere/misi/missum,PossibleVerb.
34,29/7/5,adulescens/entis,m.
34,27/8/7,timeo/es/ere/timui,PossibleVerb.
34,26/10/8,integer/gra/grum,PossibleVerb.
34,0/88/34,tantum,adv.
33,6/53/27,amicus,adj.
33,33/0/0,offero/fers/ferre/obtuli/oblatum,PossibleVerb.
33,33/0/0,medicamentum/i,n.
33,33/0/0,magistratus/us,m.
33,33/0/0,hereditas/haereditas/atis,f.
33,33/0/0,dubito/as/are,PossibleVerb.
33,30/3/3,munus/eris,n.
33,30/3/3,cedo/is/ere/cessi/cessum,PossibleVerb.
33,29/5/4,species/ei/f,PossibleVerb.
33,25/10/8,prior/oris,PossibleVerb.
33,11/55/22,proficio/is/ere/feci/fectum,PossibleVerb.
33,0/80/33,adversus,adj.
32,32/0/0,quartus,adj.
32,32/0/0,fructus/us,m.
32,32/0/0,familia/ae,f.
32,32/0/0,denique,adv.
32,32/0/0,circa,prep. + acc.
32,31/1/1,ignoro/as/are,PossibleVerb.
32,31/1/1,consequor/eris/i/cutus sum,PossibleVerb.
32,30/3/2,desidero/as/are,PossibleVerb.
32,30/2/2,crassus,adj.
32,23/25/9,dux/ducis,m.
32,21/21/11,alo/is/ere/ui/altum (alitum),PossibleVerb.
32,15/30/17,Graecus,adj.
32,15/28/17,mille/n. ia/ium,PossibleVerb.
32,14/31/18,medius,adj.
32,0/113/32,solum/i,n.
31,9/47/22,alienus,adj.
31,7/41/24,armo/as/are,PossibleVerb.
31,7/35/24,proprius,adj.
31,4/42/27,ars/artis,f.
31,31/1/0,exsisto/is/ere/stiti,PossibleVerb.
31,31/0/0,haud/hau/haut,adv. neg.
31,31/0/0,Hannibal/alis,m.
31,31/0/0,gloria/ae,f.
31,31/0/0,diu,adv.
31,31/0/0,creo/as/are,PossibleVerb.
31,31/0/0,Cicero/onis,m.
31,29/2/2,dignus,adj.
31,28/3/3,vendo/is/ere/didi/ditum,PossibleVerb.
31,27/4/4,censeo/es/ere/censui/censum,PossibleVerb.
31,24/13/7,mens/entis,f.
31,20/14/11,audeo/es/ere/ausus sum,PossibleVerb.
31,18/16/13,amplus,adj.
31,14/34/17,oro/as/are,PossibleVerb.
31,1/62/30,saepes/is,f.
31,0/84/31,summum/i,n.
31,0/66/31,facile,adv.
30,6/45/24,possideo/es/ere/sedi/sessum,PossibleVerb.
30,30/0/0,usque,prep. + acc.
30,30/0/0,sustineo/es/ere/tinui/tentum,PossibleVerb.
30,30/0/0,stipulor/aris/ari,PossibleVerb.
30,30/0/0,quinque,num.
30,30/0/0,nobilis,e
30,30/0/0,fama/ae,f.
30,30/0/0,exemplum/i,n.
30,30/0/0,colloco/as/are,PossibleVerb.
30,30/0/0,civilis,e
30,30/0/0,alexander/dri,m.
30,28/2/2,obtineo/es/ere/tinui/tentum,PossibleVerb.
30,26/5/4,divido/is/ere/uisi/uisum,PossibleVerb.
30,24/14/6,regno/as/are,PossibleVerb.
30,24/12/6,pugno/as/are,PossibleVerb.
30,22/10/8,utilis,e
30,15/29/15,vetus/eris,PossibleVerb.
30,13/28/17,uter/tra/trum,PossibleVerb.
30,1/112/29,magus,adj.
30,0/108/30,malum/i,n.
30,0/108/30,malum/i,n.
29,8/47/21,reliquus/reliqus,adj.
29,6/44/23,paro/as/are : preparer/procurer (paratus,adj.
29,5/48/24,mare/is,n.
29,29/0/0,religio/relligio/onis,f.
29,29/0/0,protinus/protinam,adv.
29,29/0/0,prius,adv.
29,29/0/0,o,excl.
29,29/0/0,nepos/otis,m.
29,29/0/0,decem,adj. num.
29,29/0/0,curatio/ionis,f.
29,29/0/0,cur,adv.
29,28/2/1,collega/ae,m.
29,25/6/4,statuo/is/ere/statui/statutum,PossibleVerb.
29,19/14/10,impetus/us,m.
29,16/19/13,contraho/is/ere/traxi/tractum,PossibleVerb.
29,14/32/15,nosco/is/ere/noui/notum,PossibleVerb.
29,10/41/19,decerno/is/ere/creui/cretum,PossibleVerb.
29,0/89/29,ceterum/i,n.
29,0/89/29,ceteri/ae,a pl.
29,0/62/29,potis/pote,PossibleVerb.
29,0/552/29,quam/quamde/quande,adv.
28,4/95/24,sol/solis,m.
28,4/48/24,mas/maris,m.
28,28/0/0,tamquam,adv.
28,28/0/0,parum,adv.
28,28/0/0,ops/opis,f.
28,28/0/0,namque,conj.
28,28/0/0,magnitudo/dinis,f.
28,28/0/0,ingens/entis,PossibleVerb.
28,27/4/1,filia/ae,f.
28,27/1/1,reperio/is/ire/rep(p)eri/repertum,PossibleVerb.
28,27/1/1,libertus/i,m.
28,26/2/2,nolo/non uis/nolle/nolui,PossibleVerb.
28,22/11/6,labor/labos/oris,m.
28,20/11/8,concedo/is/ere/cessi/cessum,PossibleVerb.
28,19/15/9,compono/is/ere/posui/positum : mettre ensemble/disposer/enterrer (compositus,adj.
28,14/22/14,puer/eri,m.
28,12/25/16,mando/as/are,PossibleVerb.
28,0/58/28,princeps/ipis,adj.
28,0/58/28,princeps/cipis,m.
28,0/55/28,super/era/erum cf. superus,PossibleVerb.
28,0/111/28,magus/i,m.
28,0/111/28,maga/ae,f.
27,3/72/24,regius,adj.
27,27/0/0,transfero/fers/ferre/tuli/latum,PossibleVerb.
27,27/0/0,sin,conj. sub.
27,27/0/0,quando,conj. sub.
27,27/0/0,leo/onis,m.
27,27/0/0,demum,adv.
27,27/0/0,contio/concio/onis,f.
27,27/0/0,condicio/onis,f.
27,27/0/0,antea,adv.
27,27/0/0,aliquando,adv.
27,27/0/0,adhuc/adhoc,adv.
27,27/0/0,acies/ei,f.
27,26/1/1,magister/tri,m.
27,25/2/2,retineo/es/ere/ui/tentum,PossibleVerb.
27,25/2/2,noceo/es/ere/nocui/nocitum,PossibleVerb.
27,21/8/6,nervus/i,m.
27,20/14/7,fundus/i,m.
27,17/14/10,praecipio/is/ere/cepi/ceptum,PossibleVerb.
27,12/33/15,qualis,e
27,10/22/17,colo/is/ere/colui/cultum,PossibleVerb.
27,0/68/27,totum/i,n.
27,0/51/27,dolo/as/are,PossibleVerb.
27,0/44/27,Cornelius,adj.
27,0/110/27,magis/mage,adv.
26,5/77/21,usus/us,m.
26,26/0/0,naturalis,e
26,26/0/0,consulatus/us,m.
26,26/0/0,comparo/as/are,PossibleVerb.
26,24/2/2,aeger/gra,grum
26,20/7/6,evenio/is/ire/ueni/uentum,PossibleVerb.
26,2/61/24,proximus/proxumus,adj.
26,2/48/24,incido/is/ere/cidi/cisum (in+caedo),PossibleVerb.
26,19/42/7,malo/mauis/malle/malui,PossibleVerb.
26,19/12/7,dictator/oris,m.
26,11/25/15,necessarius,adj.
26,1/79/25,servus,adj.
26,0/80/26,patria/ae,f. sing.
25,8/25/17,navis/is,f.
25,6/49/19,casus/cassus/us,m.
25,25/0/0,tabula/ae,f.
25,25/0/0,num,adv. interr.
25,25/0/0,interdum,adv.
25,25/0/0,Gracchus/i,m.
25,25/0/0,donec,conj. sub.
25,25/0/0,dignitas/atis,f.
25,23/6/2,regio/onis,f.
25,23/3/2,pereo/is/ire/ii/itum,PossibleVerb.
25,22/4/3,Philippus/i,m.
25,17/12/8,deduco/is/ere/duxi/ductum,PossibleVerb.
25,15/16/10,calidus,adj.
25,15/15/10,memoria/ae,f.
25,12/22/13,caedo/is/ere/cecidi/caesum,PossibleVerb.
25,12/17/13,posterus,adj.
25,11/26/14,testis/is,m.
25,11/21/14,varius,adj.
25,0/79/25,servus/i,m.
25,0/79/25,servos/cf. seruus,PossibleVerb.
25,0/62/25,licet/licere/licuit,impers.
25,0/55/25,inde,adv.
25,0/52/25,super,prep. + acc. / abl.
25,0/52/25,occido/is/ere/occidi/occasum (ob + cado),PossibleVerb.
25,0/128/25,factum/i,n.
24,9/29/15,dolus/i,m.
24,8/86/16,loco/as/are,PossibleVerb.
24,6/87/18,ver/eris,n.
24,6/40/18,communis,e
24,5/41/19,talus/i,m.
24,24/0/0,utique,adv.
24,24/0/0,gradus/us,m.
24,24/0/0,B,indecl.
24,24/0/0,admodum,adv.
24,23/3/1,laus/laudis,f.
24,23/1/1,infestus,adj.
24,23/1/1,beneficium/ii,n.
24,22/4/2,laboro/as/are,PossibleVerb.
24,22/3/2,scelus/eris,n.
24,21/4/3,excipio/is/ere/cepi/ceptum,PossibleVerb.
24,20/4/4,clarus,adj.
