Total,Ambiguous,Word,POS
9,8/1/1,muliebris,e
9,8/1/1,lepidus,adj.
9,8/1/1,deleo/es/ere/evi/etum,PossibleVerb.
9,8/1/1,coquo/is/ere/coxi/coctum,PossibleVerb.
9,7/7/2,dimidio/as/are,PossibleVerb.
9,7/6/2,mensus/us,m.
9,7/5/2,nex/necis,f.
9,7/3/2,Tarquinius/ii,m.
9,7/3/2,sterno/is/ere/straui/stratum,PossibleVerb.
9,7/3/2,prodigium/ii,n.
9,7/3/2,concipio/is/ere/cepi/ceptum,PossibleVerb.
9,7/2/2,premo/is/ere/pressi/pressum,PossibleVerb.
9,7/2/2,pertimesco/is/ere/mui/-,PossibleVerb.
9,7/2/2,Juno/onis,f.
9,7/2/2,haurio/is/ire/hausi/haustum,PossibleVerb.
9,7/2/2,fleo/es/ere/fleui/fletum,PossibleVerb.
9,7/2/2,deligo/is/ere/legi/lectum,PossibleVerb.
9,6/8/3,accusator/oris,m.
9,6/6/3,potentia/ae,f.
9,6/5/3,onero/as/are,PossibleVerb.
9,6/5/3,jusjurandum/jurisjurandi (aussi en 2 mots),PossibleVerb.
9,6/4/3,semen/inis,n.
9,6/4/3,flagro/as/are,PossibleVerb.
9,5/9/4,invitus,adj.
9,5/8/4,procuro/as/are,PossibleVerb.
9,5/7/4,urbanus,adj.
9,5/7/4,domesticus,adj.
9,5/6/4,nitor/eris/eris/nixus sum,PossibleVerb.
9,5/6/4,femina/ae,f.
9,5/5/4,modicus,adj.
9,4/17/5,versus/us,m.
9,4/14/5,veto/voto/as/are/ui/itum,PossibleVerb.
9,4/12/5,ictus/us,m.
9,3/9/6,lugeo/es/ere/luxi/luctum,PossibleVerb.
9,3/9/6,angustus,adj.
9,3/15/6,abjicio/is/ere/ieci/iectum,PossibleVerb.
9,3/12/6,aro/as/are,PossibleVerb.
9,3/11/6,salto/as/are,PossibleVerb.
9,3/10/6,tempero/as/are,PossibleVerb.
9,3/10/6,laetus,adj.
9,2/17/7,lateo/es/ere/latui,PossibleVerb.
9,2/16/7,insignis,e
9,2/16/7,conjunx/iugis,f.
9,2/14/7,claudo/(cludo) is/ere/clausi/clausum,PossibleVerb.
9,2/13/7,aquilus,adj.
9,2/11/7,spolio/as/are,PossibleVerb.
9,2/10/7,adolesco/is/ere/leui/adultum,PossibleVerb.
9,1/25/8,paco/as/are,PossibleVerb.
9,1/19/8,sedo/as/are : apaiser (sedatus,adj.
9,1/16/8,mundus,adj.
9,0/64/9,maxime/maxume,adv.
9,0/62/9,plus/pluris,PossibleVerb.
9,0/40/9,casu,adv.
9,0/39/9,potius,adv.
9,0/39/9,par/paris,m.
9,0/37/9,alienus/i,m.
9,0/37/9,adeo,adv.
9,0/36/9,quantum/quantum ... tantum,PossibleVerb.
9,0/36/9,quantum,adv.
9,0/36/9,parens/entis,m.
9,0/32/9,fere,adv.
9,0/31/9,subjectus,adj.
9,0/30/9,longe,adv.
9,0/30/9,librum/i/n. cf. liber,PossibleVerb.
9,0/29/9,mandatum/i,n.
9,0/27/9,falsus,adj.
9,0/25/9,commodum/i,n.
9,0/24/9,sanguen/inis/n. (arch.),PossibleVerb.
9,0/23/9,obviam,adv.
9,0/23/9,necessarius/i,m.
9,0/20/9,intestato,adv.
9,0/20/9,divus/i,m.
9,0/19/9,medicus/i,m.
9,0/19/9,medicus,adj.
9,0/18/9,nihilo,adv.
9,0/18/9,arbos/oris,f.
9,0/18/9,arbor/oris,f.
9,0/18/9,aedis/is,f.
9,0/18/9,aedes/is,f.
9,0/17/9,Licinius,adj.
9,0/17/9,Clodius/i,m.
9,0/17/9,Clodius,adj.
9,0/13/9,Claudius,adj.
8,8/2/0,statua/ae,f.
8,8/1/0,adulterium/i,n.
8,8/0/0,vertex/icis,f.
8,8/0/0,ultio/ionis,PossibleVerb.
8,8/0/0,subsequor/eris/i/secutus sum,PossibleVerb.
8,8/0/0,solitudo/inis,f.
8,8/0/0,senatusconsultum/i,n.
8,8/0/0,Scaevola/ae,m.
8,8/0/0,revelo/as/are,PossibleVerb.
8,8/0/0,recupero/as/are,PossibleVerb.
8,8/0/0,recedo/is/ere/cessi/cessum,PossibleVerb.
8,8/0/0,quispiam/quaepiam/quodpiam,PossibleVerb.
8,8/0/0,Quiris/itis,m.
8,8/0/0,profugio/is/ere/profugi/profugitum,PossibleVerb.
8,8/0/0,presbyter/presbiter/eri,m.
8,8/0/0,praevaleo/es/ere/ualui/-,PossibleVerb.
8,8/0/0,praetermitto/is/ere/misi/missum,PossibleVerb.
8,8/0/0,praefor/aris/ari/atus sum,PossibleVerb.
8,8/0/0,praecedo/is/ere/cessi/cessum,PossibleVerb.
8,8/0/0,portus/us,m.
8,8/0/0,petra/ae,f.
8,8/0/0,petitio/ionis,f.
8,8/0/0,perimo/peremo/is/ere/emi/emptum,PossibleVerb.
8,8/0/0,orion/oarion/ionis,f.
8,8/0/0,oppianicus/i,m.
8,8/0/0,omen/inis,n.
8,8/0/0,oceanus/i,m.
8,8/0/0,nequaquam,adv.
8,8/0/0,momentum/i,n.
8,8/0/0,Minerva/ae,f.
8,8/0/0,migro/as/are,PossibleVerb.
8,8/0/0,Mercurius/ii,m.
8,8/0/0,mecum,pron. contr.
8,8/0/0,Lentulus/i,m.
8,8/0/0,lacesso/is/ere/iui/itum,PossibleVerb.
8,8/0/0,introeo/is/ire/iui/itum,PossibleVerb.
8,8/0/0,insuper,adv. et prep.
8,8/0/0,inquam,v.
8,8/0/0,infinitus,adj.
8,8/0/0,indignor/aris/ari,PossibleVerb.
8,8/0/0,impubes/eris,PossibleVerb.
8,8/0/0,immisceo/es/ere/miscui/mixtum,PossibleVerb.
8,8/0/0,imitor/aris/ari,PossibleVerb.
8,8/0/0,hortus/i,m.
8,8/0/0,graviter,adv.
8,8/0/0,fons/fontis,m.
8,8/0/0,Flaccus/i,m.
8,8/0/0,feliciter,adv.
8,8/0/0,febris/is,f.
8,8/0/0,fatigo/as/are,PossibleVerb.
8,8/0/0,expugno/as/are,PossibleVerb.
8,8/0/0,explico/as/are/ui/itum (aui - atum),PossibleVerb.
8,8/0/0,duodecim,num.
8,8/0/0,desiderium/ii,n.
8,8/0/0,decet,impers.
8,8/0/0,datio/ionis,f.
8,8/0/0,cubiculum/i,n.
8,8/0/0,crux/crucis,f.
8,8/0/0,contradico/is/ere/dixi/dictum,intr.
8,8/0/0,consurgo/is/ere/surrexi/surrectum,PossibleVerb.
8,8/0/0,computo/as/are,PossibleVerb.
8,8/0/0,cognomentum/i,n.
8,8/0/0,coerceo/coherceo/es/ere/cui/citum,PossibleVerb.
8,8/0/0,circumdo/as/are/dedi/datum,PossibleVerb.
8,8/0/0,circulus/circlus/i,m.
8,8/0/0,cervix/icis,f.
8,8/0/0,catulus/i,m.
8,8/0/0,Cato/onis,m.
8,8/0/0,benivolentia/ae,f.
8,8/0/0,Aviola/ae,m.
8,8/0/0,apprehendo/apprendo/is/ere/prendi/prensum,PossibleVerb.
8,8/0/0,aper/apri,m.
8,8/0/0,alvus/i,f.
8,8/0/0,aliquot,det.
8,8/0/0,absumo/is/ere/sumpsi/sumptum,PossibleVerb.
8,7/2/1,elephantus/i,m.
8,7/2/1,decoro/as/are,PossibleVerb.
8,7/2/1,conscius,adj.
8,7/1/1,voluntarius,adj.
8,7/1/1,submitto/is/ere/misi/missum,PossibleVerb.
8,7/1/1,recens/entis,PossibleVerb.
8,7/1/1,locuples/etis,PossibleVerb.
8,7/1/1,increpo/is/ere/crepitum,PossibleVerb.
8,7/1/1,excuso/as/are,PossibleVerb.
8,7/1/1,decurro/is/ere/curri/cursum,PossibleVerb.
8,7/1/1,corrumpo/is/ere/rupi/ruptum,PossibleVerb.
8,7/1/1,arvernus/i,m.
8,6/5/2,eloquor/eris/i/locutus sum,PossibleVerb.
8,6/3/2,Zeno/onis,m.
8,6/3/2,sonus/i,m.
8,6/3/2,silentium/ii,n.
8,6/3/2,purgo/purigo/as/are,PossibleVerb.
8,6/3/2,praeparo/as/are,PossibleVerb.
8,6/3/2,opportunus,adj.
8,6/3/2,arcesso/is/ere/iui/itum : faire venir/mander (arcessitus,adj.
8,6/2/2,priscus,adj.
8,6/2/2,praescribo/is/ere/scripsi/scriptum,PossibleVerb.
8,6/2/2,pontifex/icis,m.
8,6/2/2,insidior/aris/ari,PossibleVerb.
8,6/2/2,congruo/is/ere/ui,PossibleVerb.
8,6/2/2,adjutor/oris,m.
8,6/10/2,pasco/is/ere/paui/pastum,PossibleVerb.
8,6/10/2,minor/aris/ari/atus sum,PossibleVerb.
8,5/7/3,traicio/is/ere/ieci/iectum,PossibleVerb.
8,5/6/3,potens/entis,PossibleVerb.
8,5/5/3,intereo/is/ire/ii/itum,PossibleVerb.
8,5/5/3,figuro/as/are,PossibleVerb.
8,5/5/3,cubo/as/are,PossibleVerb.
8,5/5/3,cor/cordis,n.
8,5/5/3,convinco/is/ere/uici/uictum,PossibleVerb.
8,5/5/3,confundo/is/ere/fudi/fusum,PossibleVerb.
8,5/5/3,advoco/as/are,PossibleVerb.
8,5/4/3,thesaurus/thensaurus/i/m,PossibleVerb.
8,5/4/3,litigo/as/are,PossibleVerb.
8,5/16/3,uxorius,adj.
8,5/11/3,vitis/is,f.
8,5/10/3,concilium/ii,n.
8,4/8/4,obliviscor/eris/i/oblitus sum,PossibleVerb.
8,4/7/4,circumeo/is/ire/ii/itum,PossibleVerb.
8,4/6/4,ulterior/oris,PossibleVerb.
8,4/6/4,tero/is/ere/triui/tritum,PossibleVerb.
8,4/6/4,effundo/is/ere/fudi/fusum,PossibleVerb.
8,4/6/4,decimus,adj.
8,4/6/4,asper/era/erum,PossibleVerb.
8,4/5/4,demo/is/ere/dempsi/demptum,PossibleVerb.
8,4/15/4,oratorius,adj.
8,4/15/4,hostia/ae,f.
8,3/9/5,purus,adj.
8,3/9/5,mordeo/es/ere/momordi/morsum,PossibleVerb.
8,3/8/5,vomo/is/ere/uomui/uomitum,PossibleVerb.
8,3/8/5,vanus,adj.
8,3/8/5,injustus,adj.
8,2/22/6,mano/as/are,PossibleVerb.
8,2/19/6,praetorius,adj.
8,2/12/6,exiguus,adj.
8,2/12/6,ara/ae,f.
8,2/11/6,promo/is/ere/prompsi/promptum : montrer/faire sortir/saisir (promtus,adj.
8,2/11/6,nutrio/is/ire/iui ou ii/itum,PossibleVerb.
8,2/11/6,insero/is/ere/inserui/insertum,PossibleVerb.
8,2/11/6,albus,adj.
8,1/9/7,magnificus,adj.
8,1/31/7,paratus,adj.
8,1/27/7,latus,adj.
8,1/22/7,suffero/fers/ferre/sustuli/-,PossibleVerb.
8,1/21/7,navo/as/are,PossibleVerb.
8,1/16/7,suspicio/is/ere/spexi/spectum,PossibleVerb.
8,1/15/7,obsideo/es/ere/edi/essum,PossibleVerb.
8,1/15/7,adsentior/iris/iri/sensus sum,PossibleVerb.
8,1/15/7,adsentio/is/ere/sensi/sensum,PossibleVerb.
8,1/14/7,vas/vadis,m.
8,1/13/7,pendo/is/ere/pependi/pensum,PossibleVerb.
8,1/13/7,apparo/as/are,PossibleVerb.
8,1/12/7,impendo/is/ere/pendi/pensum,PossibleVerb.
8,0/85/8,illa,adv.
8,0/38/8,pactum/i,n.
8,0/30/8,placet,v. impers.
8,0/28/8,vivus/i,m.
8,0/26/8,armatus,adj.
8,0/24/8,adjicio/is/ere/ieci/iectum,PossibleVerb.
8,0/23/8,nocte,adv.
8,0/23/8,humanum/i,n.
8,0/23/8,depositum/i,n.
8,0/23/8,conjunctus,adj.
8,0/23/8,artus,adj.
8,0/20/8,praefectus/i,m.
8,0/19/8,vicinus,adj.
8,0/19/8,universum/i,n.
8,0/19/8,Cornelius/i,m.
8,0/17/8,plane,adv.
8,0/17/8,Julianus/i,m.
8,0/17/8,basilicus,adj.
8,0/17/8,basilica/ae,f.
8,0/16/8,sortio/is/ire/ivi/itum,PossibleVerb.
8,0/16/8,mundus/i,m.
8,0/16/8,Licinius/i,m.
8,0/16/8,foedus/deris,n.
8,0/15/8,libellus/i,m.
8,0/15/8,libellum/i,n.
8,0/15/8,atheniensis/is,m.
8,0/15/8,atheniensis,e
8,0/14/8,Latinus,adj.
8,0/14/8,insero/is/inserere/insevi/insitum,PossibleVerb.
8,0/14/8,armenius,adj.
7,7/2/0,venditor/oris,m.
7,7/2/0,memor/oris,+gen.
7,7/1/0,paries/etis,m.
7,7/0/0,Vulcanus/i,m.
7,7/0/0,vindicta/ae,f.
7,7/0/0,vicesimus,adj.
7,7/0/0,tyrannus/i,m.
7,7/0/0,triduum/i,n.
7,7/0/0,totidem,adv.
7,7/0/0,superstes/itis,PossibleVerb.
7,7/0/0,suffragium/i,n.
7,7/0/0,subinde,adv.
7,7/0/0,studeo/es/ere/ui,PossibleVerb.
7,7/0/0,spelunca/ae,f.
7,7/0/0,siquidem,conj. sub.
7,7/0/0,sidus/eris,n.
7,7/0/0,saxum/i,n.
7,7/0/0,sanitas/atis,f.
7,7/0/0,ruina/ae,f.
7,7/0/0,resto/as/are,PossibleVerb.
7,7/0/0,requies/etis,f.
7,7/0/0,radix/icis,f.
7,7/0/0,quinquaginta,num.
7,7/0/0,qualiter,interr.
7,7/0/0,prorogo/as/are,PossibleVerb.
7,7/0/0,propterea,adv.
7,7/0/0,promissio/ionis,f.
7,7/0/0,profiteor/eris/eri/fessus sum,PossibleVerb.
7,7/0/0,pridem,adv.
7,7/0/0,praestes/itis,comm.
7,7/0/0,praeco/onis,m.
7,7/0/0,praecipuus,adj.
7,7/0/0,postridie,adv.
7,7/0/0,Pomponius/i,m.
7,7/0/0,Piso/onis,m.
7,7/0/0,paulatim,adv.
7,7/0/0,ostium/ii,n.
7,7/0/0,olim,adv.
7,7/0/0,nutus/us,m.
7,7/0/0,nunquam,adv.
7,7/0/0,nuncupo/as/are,PossibleVerb.
7,7/0/0,nonnumquam,adv.
7,7/0/0,nitrum/i,n.
7,7/0/0,Moyses/is (i),m.
7,7/0/0,misericordia/ae,f.
7,7/0/0,miraculum/i,n.
7,7/0/0,miliarium/ii,n.
7,7/0/0,medicina/ae,f.
7,7/0/0,marinus,adj.
7,7/0/0,malitia/ae,f.
7,7/0/0,maleficium/i,n.
7,7/0/0,liberalis,e
7,7/0/0,Laelius/i,m.
7,7/0/0,lacero/as/are,PossibleVerb.
7,7/0/0,Julius/ii,m.
7,7/0/0,io,interj.
7,7/0/0,invicem,adv.
7,7/0/0,interimo/interemo/is/ere/emi/emptum,PossibleVerb.
7,7/0/0,integritas/atis,f.
7,7/0/0,incredibilis,e
7,7/0/0,ilico,adv.
7,7/0/0,ibidem,adv.
7,7/0/0,huc,adv.
7,7/0/0,hodie,adv.
7,7/0/0,hercule,interj.
7,7/0/0,gratuitus,adj.
7,7/0/0,fodio/is/ere/fodi/fossum,PossibleVerb.
7,7/0/0,farina/ae,f.
7,7/0/0,fanum/i,n.
7,7/0/0,exspectatio/onis,f.
7,7/0/0,expeditio/ionis,f.
7,7/0/0,excusatio/ionis,f.
7,7/0/0,epicurus/i,m.
7,7/0/0,emergo/is/ere/mersi/mersum,PossibleVerb.
7,7/0/0,draco/onis,m.
7,7/0/0,divisio/ionis,f.
7,7/0/0,displiceo/es/ere/cui/citum,PossibleVerb.
7,7/0/0,desisto/is/ere/destiti/destitum,PossibleVerb.
7,7/0/0,depello/is/ere/puli/pulsum,PossibleVerb.
7,7/0/0,Cyrus/i,m.
7,7/0/0,curriculum/i,n.
7,7/0/0,crassitudo/dinis,f.
7,7/0/0,conventio/onis,f.
7,7/0/0,cognitio/ionis,f.
7,7/0/0,clades/is,f.
7,7/0/0,Chrysogonus/i,m.
7,7/0/0,cesso/as/are,PossibleVerb.
7,7/0/0,cautio/onis,f.
7,7/0/0,castellum/i,n.
7,7/0/0,cadaver/eris,n.
7,7/0/0,avitus,adj.
7,7/0/0,ambulo/a/are,PossibleVerb.
7,7/0/0,aequalis,e
7,7/0/0,aedilis/is,m.
7,7/0/0,adtribuo/is/ere/tribui/tributum,PossibleVerb.
7,7/0/0,adsisto/is/ere/stiti,PossibleVerb.
7,7/0/0,adligo/(all-)/as/are,PossibleVerb.
7,7/0/0,accessio/onis,f.
7,6/5/1,socio/as/are,PossibleVerb.
7,6/4/1,fraudo/as/are,PossibleVerb.
7,6/3/1,vulnero/volnero/as/are,PossibleVerb.
7,6/3/1,duro/as/are,PossibleVerb.
7,6/2/1,impedio/indupedio/is/ire/iui/itum,PossibleVerb.
7,6/2/1,erro/as/are,PossibleVerb.
7,6/2/1,duplex/icis,PossibleVerb.
7,6/1/1,suavis,e
7,6/1/1,separo/as/are,PossibleVerb.
7,6/1/1,pecus/oris,n.
7,6/1/1,ingratus,adj.
7,6/1/1,ineptus,adj.
7,6/1/1,delibero/as/are,PossibleVerb.
7,6/1/1,definio/is/ire/iui/itum,PossibleVerb.
7,5/3/2,urgeo/es/ere/ursi/-,PossibleVerb.
7,5/3/2,ulixes/is,m.
7,5/3/2,telum/i,n.
7,5/3/2,superbio/is/ire,PossibleVerb.
7,5/3/2,persuadeo/es/ere/asi/asum,PossibleVerb.
7,5/3/2,patricius,adj.
7,5/3/2,oboedio/is/ite/ii/itum,PossibleVerb.
7,5/3/2,evoco/as/are,PossibleVerb.
7,5/3/2,emineo/es/ere/ui/-,PossibleVerb.
7,5/3/2,emendo/as/are,PossibleVerb.
7,5/3/2,distinguo/is/ere/stinxi/stinctum,PossibleVerb.
7,5/3/2,calidus,adj.
7,5/2/2,sal/salis,m.
7,5/2/2,repono/is/ere/posui/positum,PossibleVerb.
7,5/2/2,Gabinius/i/m.,npr.
7,5/2/2,dulcis,e
7,5/2/2,adfligo/is/ere/flixi/flictum : frapper contre/jeter a terre/abattre (adflictus,adj.
7,4/6/3,invideo/es/ere/uidi/uisum,PossibleVerb.
7,4/5/3,subripio/is/ere/ripui/reptum,PossibleVerb.
7,4/5/3,stultus,adj.
7,4/5/3,prudentia/ae,f.
7,4/5/3,induo/is/ere/indui/indutum,PossibleVerb.
7,4/5/3,copulo/as/are,PossibleVerb.
7,4/4/3,vacuus,adj.
7,4/4/3,superbus,adj.
7,4/4/3,munio/is/ire/iui/itum : fortifier/construire/abriter/proteger (munitus,adj.
7,4/4/3,concurro/is/ere/curri/cursum,PossibleVerb.
7,3/9/4,aegyptius,adj.
7,3/8/4,oblino/is/ere/leui/litum,PossibleVerb.
7,3/8/4,frequento/as/are,PossibleVerb.
7,3/7/4,Martius,adj.
7,3/7/4,dependo/is/ere/pendi/pensum,PossibleVerb.
7,3/6/4,seco/as/are/secui/sectum,PossibleVerb.
7,3/6/4,nonus,adj.
7,3/6/4,infirmus,adj.
7,3/5/4,suspendo/is/ere/di/sum,PossibleVerb.
7,3/11/4,ecfero/cf. effero,PossibleVerb.
7,2/9/5,annalis,e
7,2/7/5,celer/eris/ere,PossibleVerb.
7,2/15/5,nescius,adj.
7,2/11/5,eruditus,adj.
7,2/11/5,erudio/is/ire/i(u)i/itum,PossibleVerb.
7,1/39/6,acceptus,adj.
7,1/18/6,conspectus/us,m.
7,1/18/6,como/is/ere/compsi/comptum,PossibleVerb.
7,1/17/6,ornatus,adj.
7,1/16/6,mora/ae,f.
7,1/16/6,diligens/entis,PossibleVerb.
7,1/16/6,conjux/iugis,m. ou f.
7,1/10/6,iniquus,adj.
7,0/96/7,hic,adv.
7,0/60/7,verum,conj.
7,0/38/7,manis/icf. manes,PossibleVerb.
7,0/37/7,meritus,adj.
7,0/36/7,responsum/i,n.
7,0/36/7,proximum/i,n.
7,0/33/7,parens/entis,comm.
7,0/31/7,secundo/as/are,PossibleVerb.
7,0/28/7,cognitus,adj.
7,0/26/7,sapiens/entis,m.
7,0/26/7,pauca/orum,n.
7,0/24/7,divina/ae,f.
7,0/24/7,aequum/i,n.
7,0/21/7,doto/as/are,PossibleVerb.
7,0/19/7,porrus/i,m.
7,0/19/7,porrum/i,m.
7,0/18/7,memoratus,adj.
7,0/18/7,interdictum/i,n.
7,0/17/7,praepositus/i,m.
7,0/17/7,honestum/i,n.
7,0/17/7,fatum/i,n.
7,0/17/7,egressus/us,m.
7,0/17/7,captivus/i,m.
7,0/16/7,familiaris/is,m.
7,0/15/7,Titius/ii,m.
7,0/15/7,Titius,adj.
7,0/15/7,obsido/is/ere,PossibleVerb.
7,0/14/7,Valerius/ii,m.
7,0/14/7,Valerius,adj.
7,0/14/7,Sempronius/ii,m.
7,0/14/7,Sempronius,adj.
7,0/14/7,palam,adv.
7,0/14/7,pala/ae,f.
7,0/14/7,materio/as/are,PossibleVerb.
7,0/14/7,Maius/i,m.
7,0/14/7,Maius,adj.
7,0/13/7,Domitius,adj.
7,0/12/7,atticus,adj.
6,6/1/0,pulso/as/are,PossibleVerb.
6,6/1/0,doctor/oris,m.
6,6/1/0,cultor/oris,m.
6,6/1/0,amplio/as/are,PossibleVerb.
6,6/1/0,adulescentia/adolescentia/ae,f.
6,6/1/0,adtendo/is/ere/tendi/tentum,PossibleVerb.
6,6/0/0,violenter,adv.
6,6/0/0,vicissim,adv.
6,6/0/0,verecundia/ae,f.
6,6/0/0,vena/ae,f.
6,6/0/0,velociter,adv.
6,6/0/0,varietas/atis,f.
6,6/0/0,uro/is/ere/ussi/ustum,PossibleVerb.
6,6/0/0,umor/oris,m.
6,6/0/0,turpitudo/dinis,f.
6,6/0/0,tunica/ae,f.
6,6/0/0,totiens,adv.
6,6/0/0,tormentum/i,n.
6,6/0/0,ter,adv.
6,6/0/0,tecum/pron. contr. tecum = cum te,PossibleVerb.
6,6/0/0,taeter/teter/tra/trum,PossibleVerb.
6,6/0/0,supervacuus,adj.
6,6/0/0,sucus/i,m.
6,6/0/0,subsellium/i,n.
6,6/0/0,subscriptio/onis,f.
6,6/0/0,submoveo/es/ere/moui/motum,PossibleVerb.
6,6/0/0,subduco/is/ere/duxi/ductum,PossibleVerb.
6,6/0/0,Stichus/i,m.
6,6/0/0,solutio/onis,f.
6,6/0/0,sollicitudo/dinis,f.
6,6/0/0,solacium/ii,n.
6,6/0/0,simulatio/onis,f.
6,6/0/0,simulacrum/i,n.
6,6/0/0,sella/ae,f.
6,6/0/0,sciscitor/aris/ari,PossibleVerb.
6,6/0/0,scaena/scena/ae,f.
6,6/0/0,sacrifico/sacrufico/as/are,PossibleVerb.
6,6/0/0,rufus,adj.
6,6/0/0,Rufinus/i,m.
6,6/0/0,rostrum/i,n.
6,6/0/0,rogatio/ionis,f.
6,6/0/0,ritus/us,m.
6,6/0/0,respublica/reipublicae,PossibleVerb.
6,6/0/0,repetitio/onis,f.
6,6/0/0,refrigero/as/are,PossibleVerb.
6,6/0/0,recusatio/onis,f.
6,6/0/0,rector/oris,m.
6,6/0/0,Ravenna/ae,f.
6,6/0/0,quodammodo,adv.
6,6/0/0,quingenti/ae/a,PossibleVerb.
6,6/0/0,quicum,pron. contr.
6,6/0/0,quapropter,rel.
6,6/0/0,quandoque,adv. conj.
6,6/0/0,Punicus,adj.
6,6/0/0,privilegium/ii,n.
6,6/0/0,pridie,adv.
6,6/0/0,Priamus/i,m.
6,6/0/0,praeditus,adj.
6,6/0/0,postumus,adj.
6,6/0/0,Popilius/i,m.
6,6/0/0,Philotas/ae,m.
6,6/0/0,Perdiccas/ae,m.
6,6/0/0,parvulus/parvolus,adj.
6,6/0/0,origo/ginis,f.
6,6/0/0,optio/ionis,f.
6,6/0/0,numquid/nunquid,adv. interr.
6,6/0/0,nominatim,adv.
6,6/0/0,nobiscum,pron. contr.
6,6/0/0,nimirum,adv.
6,6/0/0,necessitudo/inis,f.
6,6/0/0,navigo/as/are,PossibleVerb.
6,6/0/0,natio/onis,f.
6,6/0/0,mutuor/aris/ari,PossibleVerb.
6,6/0/0,moenia/ium,n. pl.
6,6/0/0,mediocris,e
6,6/0/0,maritimus,adj.
6,6/0/0,lutum/i,n.
6,6/0/0,Lucullus/i,m.
6,6/0/0,longitudo/dinis,f.
6,6/0/0,Kalendae/arum,f. pl.
6,6/0/0,jussio/ionis,f.
6,6/0/0,judicialis,e
6,6/0/0,jejunium/i,n.
6,6/0/0,janua/ae,f.
6,6/0/0,inveho/is/ere/uexi/uectum,PossibleVerb.
6,6/0/0,interpello/as/are,PossibleVerb.
6,6/0/0,institutio/onis,f.
6,6/0/0,inspicio/is/ere/spexi/spectum,PossibleVerb.
6,6/0/0,iniquitas/atis,f.
6,6/0/0,inimicitia/ae/f. (souvent au pluriel),PossibleVerb.
6,6/0/0,infra,prep. + acc.
6,6/0/0,indigeo/es/ere/ui/-,PossibleVerb.
6,6/0/0,includo/is/ere/clusi/clusum,PossibleVerb.
6,6/0/0,imprimo/is/ere/pressi/pressum,PossibleVerb.
6,6/0/0,immitto/is/ere/misi/missum,PossibleVerb.
6,6/0/0,Gratianus/i,m.
6,6/0/0,gaudium/ii,n.
6,6/0/0,fulvus,adj.
6,6/0/0,foveo/es/ere/foui/fotum,PossibleVerb.
6,6/0/0,flecto/is/ere/flexi/flexum,PossibleVerb.
6,6/0/0,firmitas/atis,f.
6,6/0/0,faveo/es/ere/faui/fautum,PossibleVerb.
6,6/0/0,fastigium/ii,n.
6,6/0/0,familiaritas/atis,f.
6,6/0/0,facinus/oris,n.
6,6/0/0,excogito/as/are,PossibleVerb.
6,6/0/0,etruria/ae,f.
6,6/0/0,esca/ae,f.
6,6/0/0,eludo/is/ere/elusi/elusum,PossibleVerb.
6,6/0/0,elabor/eris/i/lapsus sum,PossibleVerb.
6,6/0/0,effugio/is/ere/fugi/fugiturus,PossibleVerb.
6,6/0/0,Drusus/i,m.
6,6/0/0,dotalis,e
6,6/0/0,dominicus,adj.
6,6/0/0,divinitas/atis,f.
6,6/0/0,distribuo/is/ere/tribui/tributum,PossibleVerb.
6,6/0/0,dissimulo/as/are,PossibleVerb.
6,6/0/0,disertus,adj.
6,6/0/0,discepto/as/are,PossibleVerb.
6,6/0/0,devoro/as/are,PossibleVerb.
6,6/0/0,despondeo/es/ere/di/sum,PossibleVerb.
6,6/0/0,designo/as/are,PossibleVerb.
6,6/0/0,delego/as/are,PossibleVerb.
6,6/0/0,definitio/onis,f.
6,6/0/0,decerto/as/are,PossibleVerb.
6,6/0/0,curulis,e
6,6/0/0,cupressus/i,f.
6,6/0/0,cotidie,adv.
6,6/0/0,cornu/us,n.
6,6/0/0,contundo/is/ere/tudi/tusum,PossibleVerb.
6,6/0/0,contestor/atus/1,PossibleVerb.
6,6/0/0,consultatio/ionis,f.
6,6/0/0,constringo/is/ere/strinxi/strictum,PossibleVerb.
6,6/0/0,conlaudo/as/are,PossibleVerb.
6,6/0/0,conjunctio/ionis,f.
6,6/0/0,compositio/onis,f.
6,6/0/0,commemoro/as/are,PossibleVerb.
6,6/0/0,circumvenio/is/ire/ueni/uentum,PossibleVerb.
6,6/0/0,cellula/ae,f.
6,6/0/0,capitulum/i,n.
6,6/0/0,Camillus/i,m.
6,6/0/0,Britannia/ae,f.
6,6/0/0,brachium/ii,n.
6,6/0/0,bis,adv.
6,6/0/0,Bessus/i,m.
6,6/0/0,avunculus/avonculus/i,m.
6,6/0/0,anulus/i,m.
6,6/0/0,altitudo/dinis,f.
6,6/0/0,alioquin,adv.
6,6/0/0,africum/i,n.
6,6/0/0,affinis,e
6,6/0/0,aestas/tatis,f.
6,6/0/0,aegritudo/dinis,f.
6,6/0/0,adsidue,adv.
6,6/0/0,admirabilis,e
6,6/0/0,abstraho/is/ere/traxi/tractum,PossibleVerb.
6,5/7/1,libra/ae,f.
6,5/4/1,obses/idis,m.
6,5/4/1,litus/littus/oris,n.
6,5/2/1,vallo/as/are,PossibleVerb.
6,5/2/1,turba/ae,f.
6,5/2/1,superbia/ae,f.
6,5/2/1,paeniteo/es/ere/ui,PossibleVerb.
6,5/2/1,naufragium/i,n.
6,5/2/1,ferox/ocis,PossibleVerb.
