Total,Ambiguous,Word,POS
5788,5691/124/97,ego/mei,pron.
3552,1852/2558/1700,sum/es/esse/fui,PossibleVerb.
3417,3417/0/0,et,conj. adv.
2767,0/4993/2767,qui/quae/quod,pron. rel.
2483,0/4729/2483,quis/quae/quid,pron. interr.
2334,2334/0/0,in/indu,prep. + acc. ou + abl.
2187,2187/0/0,non,adv. neg.
1823,1082/915/741,hic/haec/hoc,adj. pron.
1631,1062/697/569,is/ea/id,adj. et pron.
1382,1382/0/0,ut/utut,conj. sub. + ind. ou subj.
1372,1338/44/34,tu/tui,sing. pron.
1270,834/508/436,dico/is/ere/dixi/dictum,PossibleVerb.
1211,874/373/337,ille/illa/illud,pron.
1080,1080/0/0,si/sei,conj. sub.
1017,1017/0/0,sed,conj.
906,906/0/0,ad,prep. + acc.
864,0/2423/864,edo/edis/esse/edi/esum,PossibleVerb.
788,736/58/52,possum/potes/posse/potui,PossibleVerb.
765,765/0/0,de,prep. + abl.
721,607/139/114,res/rei,f.
716,683/36/33,video/es/ere/uidi/uisum,PossibleVerb.
634,634/0/0,ipse/ipsa/ipsum,pron.
621,290/548/331,a/ab/abs,prep. + abl.
591,9/1160/582,cum/quom/quum,prep. + abl. et adv.
578,0/1160/578,cum,conj.
571,258/679/313,meus/mea/meum,PossibleVerb.
567,567/0/0,enim,conj.
547,448/126/99,facio/is/ere/feci/factum,PossibleVerb.
497,472/37/25,vos/uestrum,pl. pron.
454,431/24/23,habeo/es/ere/bui/bitum,PossibleVerb.
447,447/0/0,aut,conj. coord.
441,441/0/0,atque,conj. coord.
430,248/219/182,volo/uis/uelle/uolui,PossibleVerb.
430,133/534/297,omnis,e
414,326/127/88,se/sui,pron. refl.
404,281/139/123,magnus,adj.
402,402/0/0,nec,adv.
394,394/0/0,ex,prep. + abl.
386,386/0/0,homo/minis,m.
379,379/0/0,etiam,adv.
370,370/0/0,inquit/vb. defectif,PossibleVerb.
362,313/76/49,iste/a/ud,pron.
358,349/40/9,tuus,adj.
357,357/0/0,quidem,adv.
350,350/0/0,neque,conj. coord.
342,342/0/0,ac,conj. coord.
338,11/513/327,verus,adj.
336,201/188/135,pater/tris,m.
335,181/228/154,alius/a/ud,pron.
328,328/0/0,nihil,pron.
324,265/78/59,deus/i,m.
315,315/0/0,autem,conj. coord.
305,305/0/0,tamen/attamen,adv.
304,304/0/0,causa/caussa/ae,f.
290,28/415/262,multus,adj.
284,284/0/0,jam/jamjam,adv.
284,110/244/174,bonus,adj.
279,279/0/0,nam,conj.
273,243/34/30,puto/as/are,PossibleVerb.
262,174/104/88,idem/eadem/idem,adj. pron.
261,245/30/16,nos/nostrum,pron. pl.
257,257/0/0,nunc,adv.
254,212/50/42,unus/a/um,sing.
250,210/43/40,audio/is/ire/iui/itum,PossibleVerb.
249,233/17/16,filius/ii,m.
240,221/35/19,noster/tra/trum,adj. pron.
239,239/0/0,verbum/i,n.
237,0/534/237,omne/is,n.
235,235/0/0,per,prep. + acc.
234,184/54/50,ago/is/ere/egi/actum,PossibleVerb.
228,228/0/0,nisi,conj. sub.
221,146/130/75,fio/is/fieri/factus sum,PossibleVerb.
221,106/164/115,tantus,adj.
217,55/325/162,suus/a/um,adj. et pron.
217,0/548/217,a,interj.
216,216/0/0,quia,conj. sub.
214,214/0/0,tum,adv.
209,197/37/12,vester/tra/trum,PossibleVerb.
208,208/0/0,tam,adv.
203,203/0/0,vel,adv.
201,1/331/200,ito/avi/1,intr.
201,0/641/201,meum/i,n.
200,200/0/0,at,conj. coord.
200,139/84/61,animus/i,m.
199,199/0/0,sic/seic,adv.
195,188/7/7,credo/is/ere/didi/ditum,PossibleVerb.
195,125/112/70,aliquis/a/id,pron.
192,192/0/0,pro,prep. + abl.
191,163/33/28,scio/is/ire/sciui/scitum,PossibleVerb.
190,190/0/0,quidam/quaedam/quoddam/quiddam,PossibleVerb.
189,0/1069/189,quod,conj. sub.
186,184/2/2,debeo/es/ere/ui/itum,PossibleVerb.
186,134/61/52,do/das/dare/dedi/datum,PossibleVerb.
183,116/97/67,vir/uiri,m.
182,90/152/92,judico/as/are,PossibleVerb.
181,163/20/18,respondeo/es/ere/di/sum,PossibleVerb.
180,67/160/113,venio/is/ire/ueni/uentum,PossibleVerb.
176,50/463/126,eo/is/ire/iui/itum,PossibleVerb.
176,159/30/17,nullus,adj.
171,73/161/98,quisque/quaeque/quidque,pron.
168,30/233/138,modus/i,m.
166,166/0/0,tempus/oris,n.
164,164/0/0,S/abreviation de salutem [dat],PossibleVerb.
164,152/14/12,quaero/is/ere/siui/situm,PossibleVerb.
163,139/28/24,sentio/is/ire/sensi/sensum,PossibleVerb.
156,41/156/115,primus,adj.
156,156/0/0,an,conj.
156,0/642/156,hoc,adv.
154,154/0/0,ajo/is/-,PossibleVerb.
147,146/1/1,loquor/eris/i/locutus sum,PossibleVerb.
140,140/0/0,apud/aput,prep. + acc.
138,98/56/40,quisquam/quaequam/quidquam ou quic-,PossibleVerb.
138,138/0/0,semper,adv.
137,0/391/137,neo/es/ere/nevi/netum,PossibleVerb.
136,130/7/6,nomen/inis,n.
135,80/68/55,fero/fers/ferre/tuli/latum,PossibleVerb.
133,82/64/51,scribo/is/ere/scripsi/scriptum,PossibleVerb.
133,127/6/6,intellego/intelligo/is/ere/lexi/lectum,PossibleVerb.
133,119/18/14,accipio/is/ere/cepi/ceptum : recevoir/apprendre (acceptus,adj.
133,115/21/18,dominus/i,m.
133,0/339/133,vero,adv.
133,0/272/133,publicus,adj.
132,101/49/31,consul/is,m.
127,25/132/102,parvus,adj.
125,125/0/0,mors/mortis,f.
125,0/275/125,ita,adv.
124,0/377/124,ne,conj. sub. + subj.
124,0/377/124,ne,adv.
123,98/45/25,dies/ei,m. et f.
122,5/1111/117,queo/is/ire/ii ou iui/itum,PossibleVerb.
122,122/0/0,virtus/utis,f.
122,106/44/16,nemo/nullius/nt. nihil/nil (rart. neminis),pron.
120,53/84/67,utor/eris/i/usus sum,PossibleVerb.
118,86/46/32,vita/ae,f.
118,118/0/0,defendo/is/ere/fendi/fensum,PossibleVerb.
117,88/34/29,gero/is/ere/gessi/gestum,PossibleVerb.
117,117/0/0,oratio/onis,f.
117,117/0/0,alter/era/erum,PossibleVerb.
116,116/0/0,quasi,conj.
115,85/89/30,vis/-,f.
115,109/6/6,arbitror/aris/ari/atus sum,PossibleVerb.
114,84/56/30,rex/regis,m.
113,113/0/0,inter,prep. + acc.
112,112/0/0,ratio/onis,f.
111,111/0/0,igitur/adv.,conj.
108,72/58/36,vivo/is/ere/uixi/uictum,PossibleVerb.
108,108/0/0,existimo/existumo/as/are,PossibleVerb.
105,70/46/35,jus/iuris,n.
104,91/15/13,pono/is/ere/posui/situm,PossibleVerb.
104,0/246/104,publica/ae,f.
102,102/0/0,inquam,v.
102,102/0/0,duo/ae/o,pl.
102,102/0/0,civitas/atis,f.
101,101/0/0,ergo,conj.
100,100/0/0,itaque,conj.
97,96/1/1,peto/is/ere/iui/itum,PossibleVerb.
97,68/36/29,patior/eris/i/passus sum,PossibleVerb.
96,96/0/0,corpus/oris,n.
96,75/26/21,annus/i,m.
95,95/0/0,ubi,adv. interr. ou rel.
95,95/0/0,sermo/onis,m.
95,8/166/87,sino/is/ere/siui/situm,PossibleVerb.
95,75/33/20,voco/as/are,PossibleVerb.
95,71/43/24,pars/partis,f.
95,62/42/33,capio/is/ere/cepi/captum,PossibleVerb.
94,94/0/0,senatus/us,m.
94,55/50/39,domus/us ou i,f.
93,93/0/0,quoniam,conj. sub.
93,93/0/0,numquam,adv.
93,42/86/51,totus,adj.
92,92/0/0,studium/ii,n.
92,84/14/8,miser,adj.
92,29/126/63,lego/is/ere/legi/lectum,PossibleVerb.
91,91/0/0,dum,conj. sub.
91,40/138/51,solus,adj.
90,35/118/55,lex/legis,f.
89,89/0/0,nego/as/are,PossibleVerb.
89,85/12/4,judicium/ii,n.
89,0/204/89,modo,adv.
88,88/0/0,consilium/ii,n.
88,85/3/3,refero/fers/ferre/tuli/latum,PossibleVerb.
88,71/24/17,mitto/is/ere/misi/missum,PossibleVerb.
88,19/100/69,certus,adj.
88,0/268/88,suum/i,n.
87,87/0/0,cur,adv.
87,76/14/11,doceo/es/ere/cui/ctum,PossibleVerb.
87,27/105/60,quantus/a/um/adj./pron. excl et interr,PossibleVerb.
87,2/133/85,genus/eris,n.
86,86/0/0,urbs/urbis,f.
86,86/0/0,ullus,adj.
86,86/0/0,sententia/ae,f.
86,80/11/6,relinquo/is/ere/reliqui/relictum,PossibleVerb.
85,85/0/0,M,npr.
85,77/9/8,invenio/is/ire/ueni/uentum,PossibleVerb.
85,23/131/62,locus/i,m.
85,17/156/68,judex/icis,m.
85,0/679/85,quid,adv. interr.
84,83/1/1,civis/is,m.
84,31/81/53,manus/us,f.
83,81/2/2,disco/is/ere/didici,PossibleVerb.
82,82/0/0,oculus/i,m.
82,0/985/82,qui,adv.
81,81/0/0,tunc,adv.
81,81/0/0,periculum/periclum/i,n.
81,81/0/0,C,npr.
81,81/0/0,aetas/atis,f.
81,63/39/18,mos/moris,m.
81,27/77/54,opus/operis,n.
81,10/146/71,malus,adj.
80,80/0/0,post/adv,prep. + acc.
80,80/0/0,frater/tris,m.
80,76/5/4,gratia/ae,f.
80,67/27/13,vox/uocis,f.
79,79/0/0,oporteo/v. defectif utilise seulement a la 3eme personne du singulier,PossibleVerb.
79,0/165/79,populus/poplus/i,m.
79,0/165/79,populus/i,f.
78,51/38/27,orator/oris,m.
77,45/49/32,fortuna/ae,f.
76,76/0/0,terra/ae,f.
75,68/8/7,sequor/eris/i/secutus sum,PossibleVerb.
75,31/83/44,fortis,e
75,30/76/45,soleo/es/ere/solitus sum : avoir l'habitude de (solitus,adj.
75,1/148/74,antes/ium,m.
74,66/9/8,cognosco/is/ere/noui,cognitum
74,0/156/74,sine,prep. + abl.
74,0/148/74,ante,prep. +acc.
73,35/67/38,nosco/is/ere/noui/notum,PossibleVerb.
72,72/0/0,propter,prep. + acc.
72,57/22/15,laudo/as/are,PossibleVerb.
72,50/28/22,jubeo/es/ere/iussi/iussum,PossibleVerb.
71,54/19/17,teneo/es/ere/ui/tentum,PossibleVerb.
70,50/28/20,duco/is/ere/duxi/ductum,PossibleVerb.
70,34/67/36,morior/eris/i/mortuus sum,PossibleVerb.
69,69/0/0,trado/is/ere/didi/ditum,PossibleVerb.
69,69/0/0,tamquam,adv.
69,69/0/0,auctoritas/atis,f.
69,68/1/1,accedo/is/ere/cessi/cessum,PossibleVerb.
69,61/9/8,adfero/fers/ferre/adttuli att-/adlatum all-,PossibleVerb.
69,55/18/14,rogo/as/are,PossibleVerb.
69,49/23/20,uterque/utraque/utrumque,PossibleVerb.
69,4/125/65,summus,adj.
69,23/81/46,saepe,adv.
68,55/20/13,hostis/is,m.
68,49/30/19,fides/ei,f.
68,0/207/68,alium/ii,n.
67,67/0/0,P,P.
67,67/0/0,littera/ae,f.
67,54/17/13,redeo/is/ire/ii/itum,PossibleVerb.
66,0/147/66,potis/pote,PossibleVerb.
65,35/44/30,longus,adj.
64,64/0/0,quando,conj. sub.
64,63/1/1,ostendo/is/ere/tendi/tentum,PossibleVerb.
64,53/12/11,nolo/non uis/nolle/nolui,PossibleVerb.
63,8/122/55,Romanus,adj.
63,63/0/0,umquam,adv.
63,63/0/0,imperium/ii,n.
63,63/0/0,gloria/ae,f.
63,63/0/0,crimen/inis,n.
63,60/3/3,coepio/is/ere/coepi/coeptum,PossibleVerb.
63,32/51/31,novus,adj.
63,1/126/62,bellus,adj.
63,0/141/63,locum/cf. locus,PossibleVerb.
62,62/0/0,deinde/dein,adv.
62,59/3/3,pereo/is/ire/ii/itum,PossibleVerb.
62,56/7/6,dolor/oris,m.
62,13/88/49,liber/era/erum,PossibleVerb.
62,0/156/62,quoque,adv.
61,61/0/0,voluptas/atis,f.
61,48/16/13,probo/as/are,PossibleVerb.
61,37/45/24,vinco/is/ere/uici/uictum,PossibleVerb.
61,1/126/60,lego/as/are,PossibleVerb.
61,0/804/61,quam/quamde/quande,adv.
60,8/125/52,patrius,adj.
60,57/3/3,quisquis/quidquid ou quicquid,PossibleVerb.
60,52/58/8,via/ae,f.
60,12/89/48,amicus,adj.
60,0/125/60,bellum/i,n.
59,59/0/0,sicut,adv.
59,52/10/7,accuso/as/are,PossibleVerb.
59,32/43/27,appello/as/are,PossibleVerb.
59,26/46/33,pax/pacis,f.
59,22/72/37,pario/is/ere/peperi/partum,PossibleVerb.
59,2/117/57,sero/is/ere/seui/satum,PossibleVerb.
59,1/327/58,meo/as/are,PossibleVerb.
59,0/226/59,multum/i,n.
58,52/7/6,censeo/es/ere/censui/censum,PossibleVerb.
58,2/108/56,liceo,v. impers.
57,57/0/0,dignitas/atis,f.
57,51/7/6,efficio/is/ere/effeci/effectum,PossibleVerb.
57,48/12/9,mens/entis,f.
56,56/0/0,reddo/is/ere/ddidi/dditum,PossibleVerb.
56,56/0/0,o,excl.
56,56/0/0,mater/tris,f.
56,49/7/7,profero/fers/ferre/tuli/latum,PossibleVerb.
56,45/14/11,perdo/is/ere/didi/ditum : detruire/ruiner/aneantir ; perdre perditus,adj.
56,42/17/14,moveo/es/ere/moui/motum,PossibleVerb.
55,55/0/0,Quiris/itis,m.
55,55/0/0,mecum,pron. contr.
55,45/44/10,malo/mauis/malle/malui,PossibleVerb.
55,45/12/10,valeo/es/ere/ui/itum,PossibleVerb.
55,10/120/45,nascor/eris/i/natus sum,PossibleVerb.
55,0/110/55,contra,prep. + acc.
55,0/110/55,contra,adv.
54,47/7/7,timeo/es/ere/timui,PossibleVerb.
54,44/12/10,crassus,adj.
54,16/112/38,aliqui/qua/quod,adj.
54,0/173/54,bonum/i,n.
53,53/0/0,e,prep. + abl.
53,53/0/0,denique,adv.
53,53/0/0,conscribo/is/ere/scripsi/scriptum : composer/rediger conscriptus,adj.
53,53/0/0,bene,adv.
53,51/2/2,postulo/as/are,PossibleVerb.
53,41/19/12,salus/utis,f.
52,52/0/0,ob,prep. + acc.
52,52/0/0,L,num. abrev.
52,52/0/0,interrogo/as/are,PossibleVerb.
52,52/0/0,Caesar/aris,m.
52,52/0/0,adhuc/adhoc,adv.
52,40/17/12,regnum/i,n.
52,23/64/29,consulo/is/ere/sului/sultum,PossibleVerb.
52,0/293/52,dico/as/are,PossibleVerb.
52,0/136/52,no/as/are,PossibleVerb.
52,0/122/52,Romanus/i,m.
51,51/0/0,unde,adv. interr. ou rel.
51,51/0/0,diu,adv.
51,51/0/0,brutus,adj.
51,40/17/11,labor/labos/oris,m.
51,40/14/11,praesto/as,are
51,27/39/24,memoria/ae,f.
51,0/204/51,suo/is/ere/sui/sutum,PossibleVerb.
50,50/0/0,spiritus/us,m.
50,50/0/0,ingenium/ii,n.
50,48/3/2,scelus/eris,n.
50,40/14/10,ordo/inis,m.
50,30/27/20,gravis,e
50,12/88/38,gigno/geno/is/ere/genui/genitum,PossibleVerb.
50,10/80/40,liber/bri,m.
49,49/0/0,tribunus/i,m.
49,41/9/8,cupio/is/ere/i(u)i/itum,PossibleVerb.
49,39/12/10,contemno/is/ere/tempsi/temptum,PossibleVerb.
49,34/21/15,taceo/es/ere/cui/citum,PossibleVerb.
49,33/22/16,absum/es/esse/afui,PossibleVerb.
49,23/46/26,paro/as/are : preparer/procurer (paratus,adj.
49,22/45/27,nescio/is/ire/iui (ii)/itum,PossibleVerb.
48,25/37/23,talis,e
48,13/52/35,aequus/aecus,adj.
48,0/109/48,ceterus,adj.
47,47/0/0,voluntas/atis,f.
47,47/0/0,testimonium/i,n.
47,47/0/0,Roma/ae,f.
47,47/0/0,quomodo,conj. sub.
47,40/9/7,concedo/is/ere/cessi/cessum,PossibleVerb.
47,37/15/10,servo/as/are,PossibleVerb.
47,0/138/47,tantum,adv.
46,46/0/0,quare,adv. et conj.
46,40/7/6,convenio/is/ire/ueni/uentum,PossibleVerb.
46,21/139/25,reus/i,m.
45,8/55/37,honor/oris,m.
45,45/0/0,potestas/atis,f.
45,44/2/1,desum/es/esse/defui,PossibleVerb.
45,43/2/2,miror/aris/ari,PossibleVerb.
45,36/11/9,suscipio/succipio/is/ere/cepi/ceptum,PossibleVerb.
45,3/89/42,rego/is/ere/rexi/rectum,PossibleVerb.
45,28/26/17,imperator/induperator/oris,m.
45,13/59/32,facilis,e
44,44/0/0,pecunia/ae,f.
44,44/0/0,fortasse,adv.
44,44/0/0,exemplum/i,n.
44,37/17/7,laus/laudis,f.
44,27/22/17,audeo/es/ere/ausus sum,PossibleVerb.
44,25/27/19,amo/as/are,PossibleVerb.
44,12/74/32,pareo/parreo/es/ere/ui/itum,PossibleVerb.
44,11/61/33,occido/is/ere/occidi/occisum (ob + caedo),PossibleVerb.
44,1/123/43,veneo/is/ire/ivi (ii)/itum,intr.
43,5/74/38,inimicus,adj.
43,43/0/0,spes/ei,f.
43,43/0/0,omnino,adv.
43,43/0/0,ignoro/as/are,PossibleVerb.
43,43/0/0,amicitia/ae,f.
43,43/0/0,adsum/es/esse/adfui,PossibleVerb.
43,28/26/15,miles/itis,m.
43,19/29/24,colo/is/ere/colui/cultum,PossibleVerb.
42,42/0/0,provincia/ae,f.
42,42/0/0,hinc,adv.
42,42/0/0,disputo/as/are,PossibleVerb.
42,34/12/8,vereor/eris/eri/ueritus sum,PossibleVerb.
42,19/49/23,mereo/es/ere/rui/ritum (mereri/eor/itus sum),PossibleVerb.
42,0/106/42,summum/i,n.
41,41/0/0,prius,adv.
41,41/0/0,fateor/eris/eri/fassus sum,PossibleVerb.
41,41/0/0,confero/fers/ferre/tuli/latum,PossibleVerb.
41,38/3/3,poena/ae,f.
41,25/24/16,signum/i,n.
41,16/43/25,cado/is/ere/cecidi/casum,PossibleVerb.
40,40/0/0,ecce,adv.
40,34/7/6,confiteor/eris/eri/fessus sum,PossibleVerb.
40,31/17/9,sto/as/are/steti/statum,PossibleVerb.
39,39/0/0,sub,prep. + acc. / abl.
39,39/0/0,sive,(seu) conj.
39,39/0/0,quin,conj.
39,39/0/0,Q,,PossibleVerb.
39,39/0/0,pertineo/es/ere/tinui,PossibleVerb.
39,39/0/0,memini/isse/imper. memento,PossibleVerb.
39,39/0/0,ideo,adv.
39,39/0/0,dubito/as/are,PossibleVerb.
39,39/0/0,Catilina/ae,m.
39,38/1/1,consequor/eris/i/cutus sum,PossibleVerb.
39,32/8/7,cogo/is/ere/egi/actum,PossibleVerb.
39,29/11/10,nox/noctis,f.
39,2/168/37,ver/eris,n.
39,16/38/23,testis/is,m.
39,0/108/39,patria/ae,f. sing.
38,6/49/32,ars/artis,f.
38,38/0/0,statim,adv.
38,38/0/0,simul/semul,adv.
38,38/0/0,ibi,adv.
38,36/3/2,desidero/as/are,PossibleVerb.
38,36/2/2,spero/as/are,PossibleVerb.
38,20/38/18,fallo/is/ere/fefelli/falsum (fallitum),PossibleVerb.
38,2/137/36,patro/as/are,PossibleVerb.
38,17/44/21,exerceo/es/ere/cui/citum,PossibleVerb.
38,15/35/23,exspecto/as/are/aui/atum,PossibleVerb.
38,0/86/38,amicus/i,m.
38,0/147/38,magus/i,m.
38,0/147/38,magus,adj.
38,0/116/38,dius,adj.
37,37/0/0,vix,adv.
37,37/0/0,copia/ae,f.
37,37/0/0,ager/agri,m.
37,3/126/34,sol/solis,m.
37,29/19/8,contendo/is/ere/tendi/tentum,PossibleVerb.
37,22/24/15,curo/coiro/as/are : se charger de/prendre soin de (curatus,adj.
37,19/27/18,praecipio/is/ere/cepi/ceptum,PossibleVerb.
37,0/94/37,licet/licere/licuit,impers.
36,36/0/0,scilicet,adv.
36,36/0/0,postea,adv.
36,36/0/0,necesse,adj.
36,33/4/3,recipio/is/ere/cepi/ceptum,PossibleVerb.
36,31/6/5,cogito/as/are,PossibleVerb.
36,30/18/6,libero/as/are,PossibleVerb.
36,3/59/33,armo/as/are,PossibleVerb.
36,16/40/20,communis,e
36,10/57/26,sanctus,adj.
36,0/74/36,inimicus/i,m.
35,35/0/0,tot,adv.
35,35/0/0,tecum/pron. contr. tecum = cum te,PossibleVerb.
35,35/0/0,praeter/conj. coord.,prep. + acc.
35,35/0/0,praesertim,adv.
35,35/0/0,consulatus/us,m.
35,31/4/4,beneficium/ii,n.
35,30/6/5,libertas/atis,f.
35,30/6/5,constituo/is/ere/tui/tutum,PossibleVerb.
35,28/22/7,caput/itis,n.
35,19/30/16,decerno/is/ere/creui/cretum,PossibleVerb.
35,17/29/18,auris/is,f.
35,16/29/19,amplus,adj.
35,14/38/21,Graecus,adj.
35,11/34/24,auctor/oris,m.
35,0/86/35,totum/i,n.
35,0/81/35,saepes/is,f.
35,0/143/35,magis/mage,adv.
35,0/143/35,maga/ae,f.
34,34/0/0,tandem,adv.
34,34/0/0,similis,e
34,33/1/1,vendo/is/ere/didi/ditum,PossibleVerb.
34,33/1/1,abeo/is/ire/ii/itum,PossibleVerb.
34,20/23/14,tollo/is/tollere/sustuli/sublatum,PossibleVerb.
34,1/90/33,animo/as/are,PossibleVerb.
34,0/130/34,solum/i,n.
34,0/100/34,primum,adv.
33,33/0/0,velut,adv.
33,33/0/0,gens/gentis,f.
33,33/0/0,defero/fers/ferre/tuli/latum,PossibleVerb.
33,33/0/0,Christus/i,m.
33,31/2/2,resisto/is/ere/stiti,PossibleVerb.
33,29/5/4,fugio/is/ere/fugi,PossibleVerb.
33,28/6/5,dignus,adj.
33,27/9/6,finis/is,m. f.
33,27/8/6,tribuo/is/ere/bui/butum,PossibleVerb.
33,23/14/10,tres/ium,PossibleVerb.
33,0/92/33,ceteri/ae,a pl.
33,0/58/33,arma/orum,n. pl.
32,9/48/23,praesum/es/esse/fui,PossibleVerb.
32,32/0/0,templum/i,n.
32,32/0/0,salvos,adj.
32,32/0/0,otium/ii,n.
32,32/0/0,muto/as/are,PossibleVerb.
32,32/0/0,intersum/es/esse/fui,PossibleVerb.
32,32/0/0,immo,adv.
32,32/0/0,hodie,adv.
32,32/0/0,commemoro/as/are,PossibleVerb.
32,32/0/0,aliquando,adv.
32,29/3/3,discedo/is/ere/cessi/cessum,PossibleVerb.
32,22/16/10,solvo/is/ere/ui/utum,PossibleVerb.
32,22/14/10,exeo/is/ire/ii/itum,PossibleVerb.
32,20/18/12,irascor/eris/i/iratus sum,PossibleVerb.
32,19/19/13,diligo/is/ere/lexi/lectum,PossibleVerb.
32,10/50/22,placeo/es/ere/cui/citum : plaire/etre agreable (placitus,adj.
31,6/40/25,propinquus,adj.
31,31/0/0,usque,prep. + acc.
31,31/0/0,pietas/atis,f.
31,31/0/0,mulier/is,f.
31,31/0/0,etsi,conj. sub.
31,31/0/0,Cicero/onis,m.
31,30/2/1,philosophus/i,m.
31,29/2/2,excipio/is/ere/cepi/ceptum,PossibleVerb.
31,28/3/3,reperio/is/ire/rep(p)eri/repertum,PossibleVerb.
31,21/14/10,plebs/plebis,f.
31,21/14/10,pecco/as/are,PossibleVerb.
31,20/25/11,oro/as/are,PossibleVerb.
31,13/30/18,perficio/is/ere/feci/fectum,PossibleVerb.
31,11/28/20,vitium/ii,n.
30,30/0/0,quaestio/ionis,f.
30,30/0/0,praesidium/ii,n.
30,30/0/0,iterum,adv.
30,27/3/3,permitto/is/ere/misi/missum,PossibleVerb.
30,26/4/4,comparo/as/are,PossibleVerb.
30,25/6/5,queror/eris/i/questus sum,PossibleVerb.
30,22/10/8,infelix/icis,PossibleVerb.
30,22/10/8,eripio/is/ere/ere/ripui/reptum,PossibleVerb.
30,20/14/10,propono/is/ere/posui/positum,PossibleVerb.
30,12/23/18,maledico/is/ere/dixi/dictum,PossibleVerb.
30,0/113/30,malum/i,n.
30,0/113/30,malum/i,n.
29,5/33/24,secundus,adj.
29,29/0/0,utique,adv.
29,29/0/0,narro/as/are,PossibleVerb.
29,29/0/0,gladius/i,m.
29,29/0/0,facinus/oris,n.
29,29/0/0,calamitas/atis,f.
29,28/1/1,admiror/aris/ari/atus sum,PossibleVerb.
29,26/5/3,adulescens/entis,m.
29,26/3/3,vindico/as/are,PossibleVerb.
29,25/4/4,exigo/is/ere/egi/actum,PossibleVerb.
29,24/21/5,anima/ae,f.
29,23/8/6,promitto/is/ere/misi/missum : lacher en avant/envoyer a/promettre/accepter une invitation (promissus,adj.
29,22/8/7,clarus,adj.
29,22/10/7,statuo/is/ere/statui/statutum,PossibleVerb.
29,21/12/8,officium/ii,n.
29,16/22/13,qualis,e
29,15/27/14,contineo/es/ere/tinui/tentum,PossibleVerb.
29,0/93/29,sata/orum,n.
29,0/80/29,solo/as/are,PossibleVerb.
29,0/57/29,senex/senis,PossibleVerb.
29,0/100/29,potior/oris,PossibleVerb.
28,5/43/23,reverto/is/ere/i/sum,PossibleVerb.
28,28/0/0,sin,conj. sub.
28,28/0/0,offero/fers/ferre/obtuli/oblatum,PossibleVerb.
28,28/0/0,ignis/is,m.
28,28/0/0,collega/ae,m.
28,28/0/0,civilis,e
28,27/2/1,jaceo/es/ere/cui/citurus,PossibleVerb.
28,27/1/1,metus/us,m.
28,26/8/2,nomino/as/are,PossibleVerb.
28,26/2/2,incipio/is/ere/cepi/ceptum,PossibleVerb.
28,25/10/3,principium/ii,n.
28,24/4/4,sumo/is/ere/sumpsi/sumptum,PossibleVerb.
28,23/8/5,pugno/as/are,PossibleVerb.
28,23/8/5,libenter/lubenter,adv.
28,18/12/10,evenio/is/ire/ueni/uentum,PossibleVerb.
28,16/20/12,vetus/eris,PossibleVerb.
28,15/38/13,opera/ae,f.
28,11/37/17,reliquus/reliqus,adj.
28,11/37/17,proficio/is/ere/feci/fectum,PossibleVerb.
28,11/28/17,obicio/is/ere/ieci/iectum,PossibleVerb.
28,0/92/28,satis,adv.
28,0/77/28,fors/fortis,f.
28,0/74/28,certe,adv.
28,0/61/28,occido/is/ere/occidi/occasum (ob + cado),PossibleVerb.
27,9/45/18,sapio/is/ere/ii,PossibleVerb.
27,4/55/23,adverto/(aduorto) is/ere/uerti/uersum,PossibleVerb.
27,3/60/24,paulus,adj.
27,27/0/0,scipio/onis,m.
27,27/0/0,requiro/is/ere/i/quisitum,PossibleVerb.
27,27/0/0,ops/opis,f.
27,27/0/0,impono/is/ere/sui/situm,PossibleVerb.
27,27/0/0,expeto/is/ere/i/itum,PossibleVerb.
27,27/0/0,disciplina/ae,f.
27,27/0/0,coram,prep. et adv.
27,27/0/0,cogitatio/onis,f.
27,27/0/0,aliter,adv.
27,26/1/1,opto/as/are,PossibleVerb.
27,25/3/2,metuo/is/ere/ui/utum,PossibleVerb.
27,24/4/3,vehementer/vementer,adv.
27,23/6/4,erro/as/are,PossibleVerb.
27,23/5/4,prior/oris,PossibleVerb.
27,23/5/4,cedo/is/ere/cessi/cessum,PossibleVerb.
27,22/6/5,specto/as/are,PossibleVerb.
27,22/6/5,munus/eris,n.
27,21/7/6,quicumque/quae-/quod- (-cun-),PossibleVerb.
27,20/9/7,conor/aris/ari,PossibleVerb.
27,11/34/16,humanus,adj.
27,0/97/27,potius,adv.
27,0/85/27,ceterum/i,n.
27,0/59/27,facile,adv.
27,0/56/27,princeps/ipis,adj.
27,0/155/27,multa/mulcta/ae,f.
26,9/29/17,uter/tra/trum,PossibleVerb.
26,6/49/20,alienus,adj.
26,6/130/20,multo/as/are,PossibleVerb.
26,26/0/0,opinio/onis/f,PossibleVerb.
26,26/0/0,interficio/is/ere/feci/fectum,PossibleVerb.
26,26/0/0,impleo/es/ere/eui/etum,PossibleVerb.
26,26/0/0,condicio/onis,f.
26,26/0/0,cibus/i,m.
26,25/1/1,differo/fers/ferre/distuli/dilatum,PossibleVerb.
26,22/5/4,expono/is/ere/posui/positum,PossibleVerb.
26,21/8/5,fingo/is/ere/finxi/fictum,PossibleVerb.
26,20/7/6,aspicio/is/ere/spexi/spectum,PossibleVerb.
