Total,Ambiguous,Word,POS
9703,9703/0/0,et,conj. adv.
7503,7503/0/0,in/indu,prep. + acc. ou + abl.
7248,3783/5092/3465,sum/es/esse/fui,PossibleVerb.
6921,0/12259/6921,qui/quae/quod,pron. rel.
6432,4157/2789/2275,is/ea/id,adj. et pron.
5163,0/10800/5163,quis/quae/quid,pron. interr.
3690,3690/0/0,ad,prep. + acc.
3434,3434/0/0,ut/utut,conj. sub. + ind. ou subj.
3071,3071/0/0,non,adv. neg.
3064,2330/1027/734,se/sui,pron. refl.
2699,1856/989/843,hic/haec/hoc,adj. pron.
2519,2128/480/391,res/rei,f.
2426,1359/1653/1067,a/ab/abs,prep. + abl.
2090,2090/0/0,ex,prep. + abl.
2006,2006/0/0,atque,conj. coord.
1881,1331/613/550,magnus,adj.
1751,1751/0/0,ac,conj. coord.
1720,1125/681/595,ille/illa/illud,pron.
1695,649/1816/1046,omnis,e
1673,1673/0/0,sed,conj.
1664,0/4706/1664,edo/edis/esse/edi/esum,PossibleVerb.
1662,2/3319/1660,cum/quom/quum,prep. + abl. et adv.
1659,0/3319/1659,cum,conj.
1569,1569/0/0,aut,conj. coord.
1555,1555/0/0,si/sei,conj. sub.
1546,1528/19/18,possum/potes/posse/potui,PossibleVerb.
1533,1533/0/0,de,prep. + abl.
1502,1502/0/0,ipse/ipsa/ipsum,pron.
1491,1491/0/0,neque,conj. coord.
1408,1408/0/0,Caesar/aris,m.
1264,351/1880/913,suus/a/um,adj. et pron.
1260,1260/0/0,per,prep. + acc.
1236,1120/127/116,habeo/es/ere/bui/bitum,PossibleVerb.
1214,1078/176/136,video/es/ere/uidi/uisum,PossibleVerb.
1048,1048/0/0,etiam,adv.
1030,892/250/138,facio/is/ere/feci/factum,PossibleVerb.
1015,715/343/300,dico/is/ere/dixi/dictum,PossibleVerb.
1012,59/1517/953,multus,adj.
947,611/403/336,idem/eadem/idem,adj. pron.
935,877/80/58,ego/mei,pron.
879,350/853/529,alius/a/ud,pron.
849,517/480/332,quisque/quaeque/quidque,pron.
846,731/154/115,hostis/is,m.
822,564/380/258,miles/itis,m.
814,608/293/206,dies/ei,m. et f.
801,801/0/0,nec,adv.
798,533/372/265,pars/partis,f.
776,776/0/0,enim,conj.
770,0/1816/770,omne/is,n.
769,769/0/0,tempus/oris,n.
763,763/0/0,causa/caussa/ae,f.
737,737/0/0,tamen/attamen,adv.
733,526/257/207,animus/i,m.
723,723/0/0,jam/jamjam,adv.
723,678/60/45,noster/tra/trum,adj. pron.
720,720/0/0,homo/minis,m.
712,712/0/0,legio/onis,f.
704,477/288/227,do/das/dare/dedi/datum,PossibleVerb.
688,582/119/106,mitto/is/ere/misi/missum,PossibleVerb.
680,416/330/264,tantus,adj.
673,347/557/326,fio/is/fieri/factus sum,PossibleVerb.
663,663/0/0,inter,prep. + acc.
656,656/0/0,autem,conj. coord.
649,649/0/0,consilium/ii,n.
648,147/644/501,primus,adj.
628,628/0/0,quidem,adv.
624,479/185/145,unus/a/um,sing.
613,608/5/5,urbs/urbis,f.
608,608/0/0,nam,conj.
596,589/7/7,senatus/us,m.
592,367/474/225,rex/regis,m.
586,0/1653/586,a,interj.
585,493/146/92,nullus,adj.
585,437/168/148,ago/is/ere/egi/actum,PossibleVerb.
584,188/515/396,venio/is/ire/ueni/uentum,PossibleVerb.
564,564/0/0,apud/aput,prep. + acc.
551,99/954/452,locus/i,m.
543,543/0/0,pro,prep. + abl.
542,542/0/0,civitas/atis,f.
536,0/827/536,ito/avi/1,intr.
532,312/275/220,jubeo/es/ere/iussi/iussum,PossibleVerb.
526,290/329/236,volo/uis/uelle/uolui,PossibleVerb.
524,117/1729/407,eo/is/ire/iui/itum,PossibleVerb.
521,152/517/369,utor/eris/i/usus sum,PossibleVerb.
520,144/598/376,modus/i,m.
500,481/29/19,tu/tui,sing. pron.
499,375/141/124,capio/is/ere/cepi/captum,PossibleVerb.
498,0/1033/498,locum/cf. locus,PossibleVerb.
493,493/0/0,nihil,pron.
492,492/0/0,quidam/quaedam/quoddam/quiddam,PossibleVerb.
490,489/1/1,copia/ae,f.
486,0/1548/486,suum/i,n.
480,464/20/16,ubi,adv. interr. ou rel.
479,178/439/301,bonus,adj.
461,328/167/133,fero/fers/ferre/tuli/latum,PossibleVerb.
460,460/0/0,tum,adv.
455,455/0/0,post/adv,prep. + acc.
443,443/0/0,virtus/utis,f.
442,25/654/417,verus,adj.
436,430/6/6,nisi,conj. sub.
435,327/205/108,vis/-,f.
434,290/176/144,domus/us ou i,f.
434,0/831/434,publicus,adj.
427,120/399/307,parvus,adj.
422,0/882/422,bellus,adj.
420,420/0/0,proelium/ii,n.
420,0/881/420,bellum/i,n.
419,85/753/334,Romanus,adj.
418,321/124/97,oppidum/i,n.
418,1/1197/417,neo/es/ere/nevi/netum,PossibleVerb.
416,416/0/0,imperium/ii,n.
414,414/0/0,periculum/periclum/i,n.
414,333/99/81,annus/i,m.
411,245/250/166,cognosco/is/ere/noui,cognitum
409,409/0/0,duo/ae/o,pl.
409,299/202/110,eques/itis,m.
405,253/229/152,vir/uiri,m.
397,397/0/0,vel,adv.
394,246/209/148,quisquam/quaequam/quidquam ou quic-,PossibleVerb.
393,393/0/0,alter/era/erum,PossibleVerb.
391,202/297/189,pater/tris,m.
389,299/143/90,accipio/is/ere/cepi/ceptum : recevoir/apprendre (acceptus,adj.
386,206/246/180,navis/is,f.
385,356/36/29,nomen/inis,n.
384,0/2370/384,quod,conj. sub.
383,295/107/88,gero/is/ere/gessi/gestum,PossibleVerb.
382,0/1160/382,ne,conj. sub. + subj.
382,0/1160/382,ne,adv.
379,358/59/21,relinquo/is/ere/reliqui/relictum,PossibleVerb.
376,376/0/0,provincia/ae,f.
375,360/16/15,peto/is/ere/iui/itum,PossibleVerb.
373,372/1/1,spes/ei,f.
372,349/27/23,filius/ii,m.
364,364/0/0,simul/semul,adv.
358,35/549/323,sino/is/ere/siui/situm,PossibleVerb.
356,341/43/15,nos,nostrum pron. pl.
354,354/0/0,quia,conj. sub.
344,82/622/262,exerceo/es/ere/cui/citum,PossibleVerb.
341,208/205/133,duco/is/ere/duxi/ductum,PossibleVerb.
340,340/0/0,ob,prep. + acc.
339,184/285/155,reliquus/reliqus,adj.
338,255/166/83,consul/is,m.
336,336/0/0,tam,adv.
334,243/142/91,vita/ae,f.
331,225/126/106,audio/is/ire/iui/itum,PossibleVerb.
330,283/139/47,iter/itiner/itineris,n.
325,325/0/0,deinde/dein,adv.
324,164/232/160,manus/us,f.
322,322/0/0,interficio/is/ere/feci/fectum,PossibleVerb.
322,241/110/81,Tiberius/ii,m.
320,74/609/246,exercitus/us,m.
319,319/0/0,igitur/adv.,conj.
318,241/100/77,recipio/is/ere/cepi/ceptum,PossibleVerb.
316,252/89/64,regnum/i,n.
315,17/2722/298,queo/is/ire/ii ou iui/itum,PossibleVerb.
314,140/253/174,paro/as/are : preparer/procurer (paratus,adj.
309,37/422/272,propinquus,adj.
309,263/66/46,mos/moris,m.
308,308/0/0,at,conj. coord.
308,281/29/27,sequor/eris/i/secutus sum,PossibleVerb.
307,307/0/0,cohors/chors/ortis,f.
307,294/20/13,vos/uestrum,pl. pron.
301,301/0/0,mors/mortis,f.
300,292/8/8,praesidium/ii,n.
300,0/753/300,Romanus/i,m.
298,260/47/38,finis/is,m. f.
297,0/778/297,alium/ii,n.
296,169/195/127,totus,adj.
295,292/3/3,civis/is,m.
294,240/61/54,teneo/es/ere/ui/tentum,PossibleVerb.
289,289/0/0,multitudo/dinis,f.
289,289/0/0,corpus/oris,n.
288,171/165/117,jus/iuris,n.
287,262/27/25,credo/is/ere/didi/ditum,PossibleVerb.
285,285/0/0,sic/seic,adv.
284,6/556/278,lego/as/are,PossibleVerb.
282,0/1187/282,suo/is/ere/sui/sutum,PossibleVerb.
280,280/0/0,L,num. abrev.
280,115/301/165,consulo/is/ere/sului/sultum,PossibleVerb.
279,217/79/62,constituo/is/ere/tui/tutum,PossibleVerb.
277,277/0/0,an,conj.
277,180/134/97,novus,adj.
276,276/0/0,e,prep. + abl.
276,253/25/23,puto/as/are,PossibleVerb.
275,275/0/0,existimo/existumo/as/are,PossibleVerb.
272,272/0/0,ratio/onis,f.
272,261/38/11,Gallia/ae,f.
270,2/788/268,castrum/i,n.
269,269/0/0,auxilium/ii,n.
268,265/3/3,pecunia/ae,f.
268,161/162/107,fortuna/ae,f.
268,0/555/268,populus/poplus/i,m.
268,0/555/268,populus/i,f.
267,0/671/267,publica/ae,f.
266,0/787/266,castra/orum,n. pl.
265,193/125/72,fides/ei,f.
265,0/434/265,arma/orum,n. pl.
264,264/0/0,trado/is/ere/didi/ditum,PossibleVerb.
263,242/23/21,refero/fers/ferre/tuli/latum,PossibleVerb.
261,261/0/0,C,npr.
261,124/197/137,opus/operis,n.
258,258/0/0,studium/ii,n.
255,249/8/6,gratia/ae,f.
255,195/179/60,nemo/nullius/nt. nihil/nil (rart. neminis),pron.
255,191/73/64,uterque/utraque/utrumque,PossibleVerb.
255,10/388/245,genus/eris,n.
255,0/892/255,multum/i,n.
254,250/4/4,metus/us,m.
254,187/75/67,cogo/is/ere/egi/actum,PossibleVerb.
252,252/0/0,flumen/inis,n.
252,117/174/135,certus,adj.
251,4/565/247,ceterus,adj.
251,113/210/138,longus,adj.
250,250/0/0,aetas/atis,f.
247,160/155/87,proficiscor/eris/i/fectus sum,PossibleVerb.
246,118/184/128,adeo/is/ire/ii/itum,PossibleVerb.
245,245/0/0,M,npr.
244,244/0/0,Nero/onis,m.
243,32/460/211,adverto/(aduorto) is/ere/uerti/uersum,PossibleVerb.
243,229/15/14,debeo/es/ere/ui/itum,PossibleVerb.
243,218/30/25,scelus/eris,n.
241,12/408/229,equito/as/are,PossibleVerb.
240,38/527/202,rego/is/ere/rexi/rectum,PossibleVerb.
240,240/0/0,plerique/aeque/aque,PossibleVerb.
239,239/0/0,dum,conj. sub.
238,238/0/0,quasi,conj.
236,236/0/0,gloria/ae,f.
234,234/0/0,mox,adv.
232,232/0/0,Q,,PossibleVerb.
232,159/91/73,gravis,e
232,122/191/110,aliquis/a/id,pron.
229,143/184/86,numerus/i,m.
227,0/562/227,ita,adv.
227,0/481/227,princeps/ipis,adj.
227,0/481/227,princeps/cipis,m.
224,170/73/54,officium/ii,n.
223,223/0/0,itaque,conj.
223,219/5/4,fama/ae,f.
222,222/0/0,acies/ei,f.
222,199/27/23,coepio/is/ere/coepi/coeptum,PossibleVerb.
222,179/96/43,deus/i,m.
221,36/380/185,paucus,adj.
221,221/0/0,terra/ae,f.
221,188/42/33,quaero/is/ere/siui/situm,PossibleVerb.
220,88/281/132,meus/mea/meum,PossibleVerb.
220,57/239/163,honor/oris,m.
220,220/0/0,sententia/ae,f.
220,220/0/0,Roma/ae,f.
220,166/73/54,ordo/inis,m.
220,144/105/76,nox/noctis,f.
219,219/0/0,littera/ae,f.
218,9/408/209,summus,adj.
218,218/0/0,frater/tris,m.
218,149/161/69,dux/ducis,m.
218,127/167/91,vivo/is/ere/uixi/uictum,PossibleVerb.
217,217/0/0,ibi,adv.
217,203/14/14,intellego/intelligo/is/ere/lexi/lectum,PossibleVerb.
216,183/41/33,respondeo/es/ere/di/sum,PossibleVerb.
214,91/210/123,mille/n. ia/ium,PossibleVerb.
214,0/476/214,sine,prep. + abl.
213,51/407/162,pario/is/ere/peperi/partum,PossibleVerb.
212,57/284/155,facilis,e
210,181/33/29,pono/is/ere/posui/situm,PossibleVerb.
209,209/0/0,amicitia/ae,f.
207,207/0/0,diu,adv.
207,108/149/99,patior/eris/i/passus sum,PossibleVerb.
206,206/0/0,ager/agri,m.
205,205/0/0,italia/ae,f.
205,198/11/7,judicium/ii,n.
205,0/2405/205,qui,adv.
204,72/219/132,quantus/a/um/adj./pron. excl et interr,PossibleVerb.
204,204/0/0,verbum/i,n.
204,204/0/0,ullus,adj.
204,202/2/2,adsum/es/esse/adfui,PossibleVerb.
203,197/6/6,defendo/is/ere/fendi/fensum,PossibleVerb.
203,153/83/50,impero/as/are,PossibleVerb.
203,0/706/203,castra/ae,f.
201,201/0/0,P,P.
201,0/500/201,modo,adv.
200,157/67/43,voco/as/are,PossibleVerb.
199,1/460/198,adversus,adj.
198,198/0/0,propter,prep. + acc.
198,198/0/0,haud/hau/haut,adv. neg.
198,105/485/93,reus/i,m.
197,5/458/192,milito/as/are,PossibleVerb.
197,196/1/1,ops/opis,f.
197,146/72/51,plebs/plebis,f.
197,141/82/56,appello/as/are,PossibleVerb.
195,195/0/0,nunc,adv.
194,171/40/23,pugno/as/are,PossibleVerb.
193,193/0/0,addo/is/ere/didi/ditum,PossibleVerb.
192,192/0/0,prohibeo/es/ere/bui/bitum,PossibleVerb.
192,120/110/72,judico/as/are,PossibleVerb.
191,191/0/0,tribunus/i,m.
191,191/0/0,sub,prep. + acc. / abl.
191,148/55/43,absum/es/esse/afui,PossibleVerb.
191,138/76/53,labor/labos/oris,m.
190,190/0/0,semper,adv.
190,175/17/15,transeo/is/ire/ii/itum,PossibleVerb.
188,188/0/0,conficio/is/ere/feci/fectum,PossibleVerb.
188,0/375/188,contra,prep. + acc.
188,0/375/188,contra,adv.
187,184/5/3,victoria/ae,f.
186,182/8/4,curia/ae,f.
186,137/65/49,instituo/is/ere/tui/tutum,PossibleVerb.
186,133/72/53,scio/is/ire/sciui/scitum,PossibleVerb.
185,185/0/0,negotium/ii,n.
184,21/291/163,armo/as/are,PossibleVerb.
184,157/31/27,discedo/is/ere/cessi/cessum,PossibleVerb.
184,121/90/63,moveo/es/ere/moui/motum,PossibleVerb.
183,140/50/43,scribo/is/ere/scripsi/scriptum,PossibleVerb.
182,182/0/0,crimen/inis,n.
181,63/210/118,saepe,adv.
181,160/26/21,statuo/is/ere/statui/statutum,PossibleVerb.
181,155/28/26,censeo/es/ere/censui/censum,PossibleVerb.
181,138/63/43,augeo/es/ere/auxi/auctum,PossibleVerb.
180,28/274/152,liber/era/erum,PossibleVerb.
180,180/0/0,Sulla/ae,m.
180,174/24/6,tuus,adj.
180,145/40/35,convenio/is/ire/ueni/uentum,PossibleVerb.
180,0/359/180,antes/ium,m.
180,0/359/180,ante,prep. +acc.
179,96/134/83,signum/i,n.
179,7/445/172,no/as/are,PossibleVerb.
178,178/0/0,postquam,conj. sub.
177,93/167/84,vinco/is/ere/uici/uictum,PossibleVerb.
176,176/0/0,pervenio/is/ire/ueni/uentum,PossibleVerb.
176,176/0/0,munitio/ionis,f.
176,151/27/25,retineo/es/ere/ui/tentum,PossibleVerb.
176,12/317/164,comes/itis,m.
175,66/297/109,solus,adj.
175,175/0/0,gens/gentis,f.
175,168/20/7,vester/tra/trum,PossibleVerb.
174,32/433/142,regius,adj.
174,27/396/147,nascor/eris/i/natus sum,PossibleVerb.
174,174/0/0,oratio/onis,f.
174,0/300/174,augustus,adj.
173,23/284/150,malus,adj.
173,172/1/1,infero/es/ferre/tuli/illatum,PossibleVerb.
173,156/39/17,contendo/is/ere/tendi/tentum,PossibleVerb.
172,71/139/101,pax/pacis,f.
171,171/0/0,Jugurtha/ae,m.
171,117/81/54,salus/utis,f.
170,95/114/75,contineo/es/ere/tinui/tentum,PossibleVerb.
170,136/42/34,adfero/fers/ferre/adttuli att-/adlatum all-,PossibleVerb.
169,78/226/91,gigno/geno/is/ere/genui/genitum,PossibleVerb.
169,169/0/0,ingenium/ii,n.
169,169/0/0,dignitas/atis,f.
169,0/337/169,Pompejus/i,m.
169,0/337/169,Pompejus/i(Trogus -) i,m.
168,156/14/12,libertas/atis,f.
168,101/118/67,fuga/ae,f.
167,167/0/0,potestas/atis,f.
167,143/30/24,redeo/is/ire/ii/itum,PossibleVerb.
167,116/60/51,audeo/es/ere/ausus sum,PossibleVerb.
167,104/93/63,impetus/us,m.
166,151/17/15,reperio/is/ire/rep(p)eri/repertum,PossibleVerb.
166,146/23/20,postulo/as/are,PossibleVerb.
166,128/47/38,concedo/is/ere/cessi/cessum,PossibleVerb.
165,165/0/0,dimitto/is/ere/misi/missum,PossibleVerb.
165,0/439/165,legatus/i,m.
164,142/26/22,centurio/ionis,m.
164,128/44/36,efficio/is/ere/effeci/effectum,PossibleVerb.
163,98/108/65,imperator/induperator/oris,m.
163,103/86/60,tres/ium,PossibleVerb.
162,29/226/133,honestus,adj.
162,101/171/61,lex/legis,f.
162,0/423/162,vero,adv.
161,98/106/63,vetus/eris,PossibleVerb.
161,161/0/0,Catilina/ae,m.
161,111/60/50,deligo/is/ere/legi/lectum,PossibleVerb.
161,0/819/161,sibus,adj.
159,159/0/0,mater/tris,f.
159,151/8/8,poena/ae,f.
156,63/185/93,fortis,e
156,156/0/0,spatium/ii,n.
156,153/4/3,confero/fers/ferre/tuli/latum,PossibleVerb.
155,154/1/1,invidia/ae,f.
154,45/262/109,lego/is/ere/legi/lectum,PossibleVerb.
154,0/462/154,ceterum/i,n.
153,86/105/67,talis,e
153,153/0/0,reddo/is/ere/ddidi/dditum,PossibleVerb.
153,153/0/0,quin,conj.
153,153/0/0,auctoritas/atis,f.
153,120/42/33,equus/i,m.
152,41/194/111,cado/is/ere/cecidi/casum,PossibleVerb.
152,152/0/0,prius,adv.
152,152/0/0,mons/montis,m.
151,151/0/0,classis/is,f.
151,0/262/151,superus,adj.
150,150/0/0,quoniam,conj. sub.
149,50/161/99,soleo/es/ere/solitus sum : avoir l'habitude de (solitus,adj.
149,149/0/0,magnitudo/dinis,f.
149,149/0/0,interim,adv.
148,75/131/73,praesum/es/esse/fui,PossibleVerb.
148,75/118/73,consto/as/are,constiti
148,148/0/0,frumentum/i,n.
148,0/465/148,quoque,adv.
148,0/448/148,ceteri/ae,a pl.
147,67/153/80,decerno/is/ere/creui/cretum,PossibleVerb.
147,147/0/0,nobilis,e
147,147/0/0,insidiae/arum,f. pl.
147,127/23/20,traho/is/ere/traxi/tractum,PossibleVerb.
146,146/0/0,numquam,adv.
146,146/0/0,magistratus/us,m.
146,146/0/0,Drusus/i,m.
146,146/0/0,consulatus/us,m.
146,142/4/4,amitto/is/ere/misi/missum,PossibleVerb.
146,133/14/13,beneficium/ii,n.
146,123/53/23,vox/uocis,f.
146,123/25/23,arbitror/aris/ari/atus sum,PossibleVerb.
146,114/40/32,suscipio/succipio/is/ere/cepi/ceptum,PossibleVerb.
145,145/0/0,voluntas/atis,f.
145,145/0/0,statim,adv.
145,145/0/0,consuetudo/dinis,f.
144,136/31/8,iste/a/ud,pron.
143,143/0/0,agmen/inis,n.
143,142/1/1,sermo/onis,m.
143,13/268/130,amicus,adj.
141,141/0/0,libido/lubido/dinis,f.
141,141/0/0,familia/ae,f.
141,141/0/0,ergo,conj.
141,141/0/0,castellum/i,n.
140,140/0/0,timor/oris,m.
140,140/0/0,facinus/oris,n.
140,124/97/16,via/ae,f.
139,24/256/115,patrius,adj.
139,139/0/0,agrippina/ae,f.
139,135/4/4,obtineo/es/ere/tinui/tentum,PossibleVerb.
139,101/63/38,verto/vorto/is/ere/uerti/uersum,PossibleVerb.
138,87/65/51,orior/iris/iri/ortus sum,PossibleVerb.
138,138/0/0,omitto/is/ere/misi/missum : abandonner/laisser aller (omissus,adj.
138,109/38/29,uxor/oris,f.
137,131/6/6,accedo/is/ere/cessi/cessum,PossibleVerb.
136,118/24/18,mens/entis,f.
136,111/30/25,species/ei/f,PossibleVerb.
135,84/82/51,memoria/ae,f.
135,2/376/133,dius,adj.
134,106/35/28,occupo/as/are,PossibleVerb.
133,96/43/37,timeo/es/ere/timui,PossibleVerb.
132,96/54/36,oro/as/are,PossibleVerb.
132,66/107/66,propono/is/ere/posui/positum,PossibleVerb.
132,51/123/81,praeficio/is/ere/feci/fectum,PossibleVerb.
131,74/113/57,cura/ae,f.
131,131/0/0,sustineo/es/ere/tinui/tentum,PossibleVerb.
131,104/51/27,odium/i,n.
131,0/680/131,hoc,adv.
130,74/109/56,curo/coiro/as/are : se charger de/prendre soin de (curatus,adj.
130,130/0/0,tunc,adv.
130,130/0/0,exemplum/i,n.
129,122/19/7,praetor/oris,m.
129,0/284/129,facile,adv.
128,91/51/37,deduco/is/ere/duxi/ductum,PossibleVerb.
128,85/64/43,laudo/as/are,PossibleVerb.
128,128/0/0,tempto/tento/as/are,PossibleVerb.
128,128/0/0,colloco/as/are,PossibleVerb.
127,107/23/20,hortor/aris/ari,PossibleVerb.
127,0/336/127,pauci/orum,m.
126,31/167/95,caedo/is/ere/cecidi/caesum,PossibleVerb.
126,118/11/8,ostendo/is/ere/tendi/tentum,PossibleVerb.
126,102/34/24,sumo/is/ere/sumpsi/sumptum,PossibleVerb.
125,92/44/33,egredior/eris/i/egressus sum,PossibleVerb.
125,83/53/42,posterus,adj.
125,123/2/2,defero/fers/ferre/tuli/latum,PossibleVerb.
125,120/5/5,spero/as/are,PossibleVerb.
125,0/1764/125,quam/quamde/quande,adv.
124,124/0/0,sive,(seu) conj.
124,124/0/0,insula/ae,f.
124,0/855/124,sus/suis,m. f.
123,95/32/28,clarus,adj.
123,71/143/52,vito/as/are,PossibleVerb.
123,23/147/100,ars/artis,f.
122,122/0/0,utilitas/atis,f.
122,122/0/0,celeriter,adv.
122,121/1/1,resisto/is/ere/stiti,PossibleVerb.
122,111/12/11,valeo/es/ere/ui/itum,PossibleVerb.
121,67/85/54,initium/ii,n.
121,121/0/0,loquor/eris/i/locutus sum,PossibleVerb.
121,121/0/0,inquit/vb. defectif,PossibleVerb.
121,115/6/6,cedo/is/ere/cessi/cessum,PossibleVerb.
121,0/261/121,augustus/i,m.
120,120/0/0,postea,adv.
120,120/0/0,opinio/onis/f,PossibleVerb.
120,120/0/0,conjuratio/onis,f.
120,120/0/0,complures/ium,PossibleVerb.
120,100/23/20,sentio/is/ire/sensi/sensum,PossibleVerb.
119,84/47/35,conor/aris/ari,PossibleVerb.
119,76/65/43,murus/i,m.
119,43/118/76,amplus,adj.
119,119/0/0,supra,adv.
119,119/0/0,praemium/ii,n.
119,114/23/5,regio/onis,f.
119,1/296/118,sero/is/ere/seui/satum,PossibleVerb.
119,0/499/119,Romani/orum,m.
118,75/62/43,tertius,adj.
118,118/0/0,usque,prep. + acc.
118,118/0/0,tot,adv.
118,118/0/0,societas/atis,f.
118,118/0/0,aqua/ae,f.
118,114/16/4,filia/ae,f.
117,86/35/31,provideo/es/ere/uidi/visum,PossibleVerb.
117,78/58/39,impedio/indupedio/is/ire/iui/itum,PossibleVerb.
117,76/49/41,pello/is/ere/pepuli/pulsum,PossibleVerb.
117,74/62/43,adduco/is/ere/duxi/ductum,PossibleVerb.
117,74/117/43,opera/ae,f.
117,52/114/65,juro/as/are,PossibleVerb.
117,117/0/0,offero/fers/ferre/obtuli/oblatum,PossibleVerb.
117,115/2/2,desum/es/esse/defui,PossibleVerb.
117,101/22/16,Piso/onis,m.
116,31/417/85,loco/as/are,PossibleVerb.
116,20/127/96,secundus,adj.
116,116/0/0,templum/i,n.
116,103/19/13,dolor/oris,m.
116,100/18/16,munus/eris,n.
116,0/262/116,amicus/i,m.
115,96/23/19,invenio/is/ire/ueni/uentum,PossibleVerb.
115,87/47/28,tribuo/is/ere/bui/butum,PossibleVerb.
115,73/49/42,creber/bra/brum,PossibleVerb.
115,31/152/84,advenio/is/ire/ueni/uentum,PossibleVerb.
115,0/217/115,socius,adj.
114,51/90/63,auctor/oris,m.
114,114/0/0,subsidium/ii,n.
114,114/0/0,rursus,adv.
114,0/454/114,exercitus,adj.
113,78/57/35,maneo/es/ere/mansi/mansum,PossibleVerb.
113,113/0/0,unde,adv. interr. ou rel.
113,113/0/0,tempestas/atis,f.
113,113/0/0,prex/precis/f. (nom. sg. inusite),PossibleVerb.
113,113/0/0,impono/is/ere/sui/situm,PossibleVerb.
113,109/4/4,muto/as/are,PossibleVerb.
112,96/26/16,servo/as/are,PossibleVerb.
112,61/79/51,utilis,e
112,112/0/0,adhuc/adhoc,adv.
112,0/198/112,liceo,v. impers.
111,97/23/14,vulnus/vulnus/eris,n.
111,76/59/35,conjungo/is/ere/iunxi/iunctum,PossibleVerb.
111,48/86/63,colo/is/ere/colui/cultum,PossibleVerb.
111,111/0/0,quippe,adv. et conj.
111,111/0/0,dubito/as/are,PossibleVerb.
111,111/0/0,denique,adv.
110,97/46/13,passus/us,m.
110,83/40/27,incipio/is/ere/cepi/ceptum,PossibleVerb.
110,110/0/0,praeter/conj. coord.,prep. + acc.
109,99/11/10,opprimo/is/ere/pressi/pressum,PossibleVerb.
109,64/62/45,exspecto/as/are/aui/atum,PossibleVerb.
109,59/79/50,fugio/is/ere/fugi,PossibleVerb.
109,109/0/0,tamquam,adv.
109,109/0/0,silva/ae,f.
109,109/0/0,facultas/atis,f.
109,109/0/0,animadverto/is/ere/ti/sum,PossibleVerb.
108,87/25/21,committo/is/ere/misi/missum,PossibleVerb.
108,47/102/61,telum/i,n.
107,92/41/15,pugna/ae,f.
107,80/36/27,integer/gra/grum,PossibleVerb.
107,79/38/28,probo/as/are,PossibleVerb.
107,61/89/46,aperio/is/ire/ui/apertum : ouvrir/mettre au grand jour (apertus,adj.
107,107/0/0,omnino,adv.
106,89/38/17,laus/laudis,f.
106,54/90/52,occido/is/ere/occidi/occisum (ob + caedo),PossibleVerb.
106,32/181/74,pareo/parreo/es/ere/ui/itum,PossibleVerb.
106,21/164/85,indo/is/ere/indidi/inditum,PossibleVerb.
106,17/169/89,familiaris,e
106,106/0/0,praeterea,adv.
106,106/0/0,pertineo/es/ere/tinui,PossibleVerb.
106,0/407/106,factum/i,n.
105,98/9/7,Hispania/ae,f.
105,88/30/17,accuso/as/are,PossibleVerb.
105,83/76/22,malo/mauis/malle/malui,PossibleVerb.
105,5/197/100,cunctus/cf. cuncti,PossibleVerb.
105,34/125/71,medius,adj.
105,101/4/4,procedo/is/ere/cessi/cessum,PossibleVerb.
104,99/17/5,nuntio/a/are,PossibleVerb.
104,104/0/0,vix,adv.
104,104/0/0,secum/pron. contr. secum = cum se,PossibleVerb.
104,104/0/0,praeda/ae,f.
103,96/7/7,polliceor/eris/eri/pollicitus sum,PossibleVerb.
103,63/72/40,compono/is/ere/posui/positum : mettre ensemble/disposer/enterrer (compositus,adj.
103,4/197/99,Germanicus,adj.
103,4/194/99,mare/is,n.
103,103/0/0,oculus/i,m.
102,49/82/53,placeo/es/ere/cui/citum : plaire/etre agreable (placitus,adj.
102,2/200/100,injurius,adj.
102,102/0/0,oporteo/v. defectif utilise seulement a la 3eme personne du singulier,PossibleVerb.
102,0/300/102,summum/i,n.
102,0/223/102,superior/oris,PossibleVerb.
101,71/61/30,sto/as/are/steti/statum,PossibleVerb.
101,69/44/32,pons/pontis,m.
101,63/63/38,munio/is/ire/iui/itum : fortifier/construire/abriter/proteger (munitus,adj.
101,39/106/62,intro/as/are,PossibleVerb.
101,37/105/64,mando/as/are,PossibleVerb.
101,101/0/0,parum,adv.
101,100/1/1,civilis,e
100,92/11/8,Marius/i,m.
100,88/13/12,permitto/is/ere/misi/missum,PossibleVerb.
100,1/318/99,veneo/is/ire/ivi (ii)/itum,intr.
100,0/212/100,potis/pote,PossibleVerb.
100,0/200/100,injuria/ae,f.
99,99/0/0,ignis/is,m.
99,99/0/0,comperio/is/ire/peri/pertum,PossibleVerb.
99,76/35/23,memoro/as/are,PossibleVerb.
99,61/57/38,instruo/is/ere/struxi/structum,PossibleVerb.
99,58/94/41,caedes/is,f.
99,50/105/49,nosco/is/ere/noui/notum,PossibleVerb.
99,0/311/99,uti,conj.
98,98/0/0,voluptas/atis,f.
98,79/22/19,moneo/es/ere/ui/itum,PossibleVerb.
98,4/190/94,mas/maris,m.
98,0/197/98,Germanicus/i,m.
97,97/0/0,umquam,adv.
97,97/0/0,ingens/entis,PossibleVerb.
97,94/3/3,supero/as/are,PossibleVerb.
97,88/12/9,amor/oris,m.
